q,anchor_index,anchor_s,anchor_phase,line_period,coefficient_closure_p,coefficient_closure_2p,base_closure_p,base_closure_2p,observed_line_overlap_p,observed_signed_overlap_p,observed_line_overlap_2p,observed_signed_overlap_2p,euclidean_signed_overlap_p,euclidean_signed_overlap_2p,transport_observed_line_overlap_p,transport_observed_signed_overlap_p,transport_observed_line_overlap_2p,transport_observed_signed_overlap_2p,signed_gain_p,signed_gain_2p,log_abs_gain_p,log_abs_gain_2p,matched_eigenvalue_p_real,matched_eigenvalue_p_imag,matched_eigenvalue_p_abs,matched_eigenvector_alignment_p,matched_eigenvalue_2p_real,matched_eigenvalue_2p_imag,matched_eigenvalue_2p_abs,matched_eigenvector_alignment_2p,transport_matrix_condition_p,transport_matrix_condition_2p
550.0,13,666.9368803027148,0.936880302714826,0.22777777777777777,0.0006761505520796476,5.8476603003613836e-06,2.373426481579531,0.01492977245576658,0.9999768550831329,-0.9999768550831329,0.9999350216254208,0.9999350216254208,-0.9999767088154607,0.9999310561534568,0.9999999835767595,0.9999999835767595,0.9999999997651009,0.9999999997651009,-1.0026261131047023,1.005242881218544,0.002622670894787659,0.005229185167131745,-1.0014084531126484,0.006084552733826768,1.0014269377979794,0.728796990349954,1.002762153856032,0.01199364038624735,1.0028338768787697,0.7292694701436742,7.520393996278333,15.68655567826245
550.0,14,667.1977498679322,0.1977498679322025,0.22777777777777777,0.0007415060667723752,5.9077094301225715e-06,2.2763719994710994,0.014686904965452807,0.9999845093784797,-0.9999845093784797,0.9999504922968855,0.9999504922968855,-0.9999819841407929,0.9999395614228548,0.9999999994111428,0.9999999994111428,0.9999999995770277,0.9999999995770277,-1.0019793158574117,1.003887487365269,0.0019773595927318373,0.003879950612633868,-1.001425230770372,0.005898775627761556,1.0014426036360742,0.7701826163009314,1.0027611941226313,0.011993638247995722,1.0028329171884363,0.7705327123352029,7.525490636247872,15.670709794300338
550.0,15,667.4586194331496,0.458619433149579,0.22777777777777777,0.0008725325461275868,5.2871672228123375e-06,2.1783967695885345,0.01847334460569771,0.9999858313956423,-0.9999858313956423,0.9999515674625892,0.9999515674625892,-0.9999838686224386,0.9999403333887081,0.999999997624378,0.999999997624378,0.9999999999236451,0.9999999999236451,-1.000942524419735,1.0020175608335462,0.0009420805224948333,0.0020155282910805745,-1.0013405787669551,0.00604656553387616,1.0013588346043072,0.77397737611357,1.002762105290164,0.011994186819501783,1.002833834851728,0.7734730710984539,7.521178431878512,15.689948166848266
550.0,16,667.719488998367,0.7194889983669555,0.22777777777777777,0.000961359389233624,4.471212243072884e-06,2.1642045127214327,0.015483888888413452,0.9999806579797389,-0.9999806579797389,0.9999369397020492,0.9999369397020492,-0.9999798201780394,0.9999314213128112,0.9999999977583811,0.9999999977583811,0.9999999967217374,0.9999999967217374,-1.0003729424339602,1.000539293240199,0.00037287290821624944,0.0005391478738606579,-1.0014759290687745,0.005970417861009806,1.0014937255887328,0.738213396353945,1.0027614226721462,0.011993245710360851,1.0028331410270284,0.738220347118471,7.5238194325427905,15.671470245119156
550.0,17,667.9803585635843,0.9803585635843319,0.22777777777777777,0.0009540146879280463,4.1855832605503716e-06,2.250891542586914,0.01674667368483668,0.9999743195856461,-0.9999743195856461,0.9999095321595459,0.9999095321595459,-0.9999774036981373,0.9999195886947367,0.9999999290322711,0.9999999290322711,0.9999999997977222,0.9999999997977222,-1.0002083212256156,1.0006258130910068,0.00020829952976221313,0.0006256173516543147,-1.0013173533273902,0.00596055779781176,1.0013350939240224,0.6708741517675572,1.0027616976807283,0.011994416982817658,1.0028334300242958,0.6711378700929221,7.523412098281368,15.685319252968661
550.0,18,668.2412281288017,0.2412281288017084,0.22777777777777777,0.0008544588425536554,4.6656120415736385e-06,2.3658730371966157,0.0225545201442797,0.9999666913983388,-0.9999666913983388,0.9998913754812366,0.9998913754812366,-0.9999752770049449,0.9999129566056787,0.9999999986702626,0.9999999986702626,0.99999999989897,0.99999999989897,-1.0015399770367268,1.0029621635730974,0.0015387924880525578,0.002957785011127334,-1.0014641287111428,0.00605462036458795,1.0014824309606871,0.6290570968541476,1.0027618514404506,0.011993280298359665,1.00283357017832,0.6297354102648549,7.521465433451566,15.678978701035733
550.0,19,668.5020976940191,0.5020976940190849,0.22777777777777777,0.0007281389339040706,5.490130722506714e-06,2.4234145236179074,0.021031780939640247,0.9999760934707611,-0.9999760934707611,0.9999110377420619,0.9999110377420619,-0.9999799053246217,0.9999195504409898,0.9999999751143123,0.9999999751143123,0.999999996879823,0.999999996879823,-1.0025369845943144,1.0051521249837245,0.002533771881486578,0.005138898199047127,-1.001359179403778,0.005893981615359063,1.0013765251869498,0.6767158294686457,1.0027612788775455,0.011994144949104451,1.0028330079974386,0.6756041506911312,7.525330595575081,15.676340253477315
550.0,20,668.7629672592366,0.762967259236575,0.22777777777777777,0.0006867192914435263,5.954182491031796e-06,2.3829055160520145,0.013865061923294232,0.9999792205662177,-0.9999792205662177,0.9999403988331752,0.9999403988331752,-0.9999781887051457,0.9999341796236798,0.9999999999288189,0.9999999999288189,0.9999999979570662,0.9999999979570662,-1.0025217248931126,1.0050467643464052,0.002518550680102456,0.0050340721164390005,-1.0014004264862226,0.006085124298816831,1.001418914792666,0.7412662250565237,1.002762154010354,0.011993737414069085,1.0028338781935133,0.741532483543251,7.520345447410321,15.687359983990627
550.0,21,669.023836824454,0.02383682445395152,0.22777777777777777,0.0007773032069737575,5.855436484047387e-06,2.276657920515507,0.016099442909163653,0.99998522215895,-0.99998522215895,0.9999521086605119,0.9999521086605119,-0.9999827083624676,0.999940718257072,0.9999999987996483,0.9999999987996483,0.9999999999373721,0.9999999999373721,-1.0017901830188822,1.0034893520723536,0.0017885825510638778,0.003483278408079106,-1.001433309603686,0.005902854965104573,1.0014507063657858,0.7739532423607728,1.0027611755074142,0.011993616295846478,1.0028328983120085,0.7744079574007943,7.525420178272828,15.670282940245169
550.0,22,669.2847063896713,0.284706389671328,0.22777777777777777,0.0009080822989612004,5.269274281386628e-06,2.189382698301884,0.018469684829925895,0.999985727833347,-0.999985727833347,0.9999503863878896,0.9999503863878896,-0.9999840459914583,0.99993987788325,0.9999999999350548,0.9999999999350548,0.9999999991949462,0.9999999991949462,-1.000738888476005,1.0016280088799032,0.0007386156323073458,0.001626685109991396,-1.0013344002859597,0.006039054956715877,1.0013526109122663,0.7695180303210263,1.0027620569182187,0.011994275903536302,1.0028337875487179,0.7690735456581578,7.521360962115029,15.689930607685255
550.0,23,669.5455759548887,0.5455759548887045,0.22777777777777777,0.0009794954487165916,4.324617057988579e-06,2.200220594052589,0.014897046944310724,0.9999766220685972,-0.9999766220685972,0.9999308965988142,0.9999308965988142,-0.9999763258549141,0.9999279007077786,0.9999999339218258,0.9999999339218258,0.9999999888868072,0.9999999888868072,-1.0002943527902453,1.0003762542602392,0.00029430947696207534,0.0003761834943551524,-1.00147882908821,0.005980303228454204,1.0014966845369966,0.7256338079024137,1.0027614408725438,0.01199325691441048,1.0028331593601176,0.7255240350754155,7.523566411132386,15.67194792910975
