cell_index,side,step_index,physical_left,physical_right,direction,h,rb0,rb1,rb2,rq,fT_center_norm,fC_center_norm,T_tube_radius,C_tube_radius,T_endpoint_radius,C_endpoint_radius,active_center_separation,active_product_radius,active_lower,picard_iterations_used,step_pass
39,left,127,663.3125546129289,663.3128528646108,1,0.00029825168189745455,0.045375069089326994,0.045374054272290354,0.04537384864379311,0.00035437074229693855,0.05144452582431826,0.0004055271877845072,0.16254145947159074,0.0005016484484811296,0.1625261160802758,0.0005015275078164033,0.011072504164009405,0.007381881387585651,0.003690622776423754,7.0,True
39,left,128,663.3128528646108,663.3131511162927,1,0.00029825168189745455,0.0453751285094129,0.04537415837714386,0.045373914617575534,0.0003543443959102071,0.05145865867457406,0.00040548221742072366,0.16534450575636647,0.0005112933096937953,0.1653291581499052,0.0005111723824415557,0.011072454021428287,0.007512826484610624,0.003559627536817662,7.0,True
39,left,129,663.3131511162927,663.3134493679745,1,0.0002982516817837677,0.04537516242848505,0.04537424182138807,0.04537403476412384,0.00035437674862064496,0.05147298154088076,0.0004054899302206365,0.16819491454629404,0.0005211011656991891,0.16817956266801967,0.0005209802361466401,0.01107240383625261,0.007646039701546221,0.003426364134706389,7.0,True
39,left,130,663.3134493679745,663.3137476196564,1,0.00029825168189745455,0.02771267250697577,0.027712175417720503,0.027712077622917032,0.0003547323910975686,0.051487316973551814,0.0004055910376794535,0.1710695974937157,0.0005306560804930162,0.1710542413398686,0.0005305351207849516,0.01107235361854174,0.007779693851041949,0.0032926597674997914,7.0,True
39,left,131,663.3137476196564,663.3140458713383,1,0.00029825168189745455,0.045374069573397256,0.04537382517802034,0.04537466617307831,0.00035489620632739435,0.05150153693866938,0.0004058057795203712,0.1740167407030052,0.0005407913270616254,0.17400138030802964,0.0005406703033064455,0.01107230339122856,0.007917531962908717,0.0031547714283198434,7.0,True
39,left,132,663.3140458713383,663.3143441230201,1,0.0002982516817837677,0.04537406471805805,0.04537386712006936,0.04537488357354329,0.0003548284757276636,0.05151578490828026,0.00040603593493124534,0.17701368111067267,0.0005510978134581709,0.17699831646622208,0.0005509767210587989,0.011072253184587976,0.008057760389094044,0.0030144927954939313,7.0,True
39,left,133,663.3143441230201,663.314642374702,1,0.00029825168189745455,0.04537405869522215,0.04537394572744397,0.04537499786940593,0.0003544088576149332,0.05153029759631111,0.000406139357597442,0.18006126023596802,0.000561578282501843,0.18004589126307796,0.0005614571592564407,0.011072203005135256,0.008200421274032215,0.002871781731103041,7.0,True
39,left,134,663.314642374702,663.3149406263839,1,0.00029825168189745455,0.04537405143976695,0.045374118139713523,0.04537524562945981,0.00035544119710456955,0.05154531071133039,0.0004059745272412567,0.18316033385269684,0.000572236074109228,0.18314496040212,0.0005721150000247568,0.011072152824765293,0.008345558778707554,0.0027265940460577376,7.0,True
39,left,135,663.3149406263839,663.3152388780657,1,0.0002982516817837677,0.033236576411792146,0.03323825399495297,0.033236798899304615,0.0003567297619299332,0.05156105670273649,0.0004054134492485831,0.18629524479154194,0.0005827860404592236,0.18627986664470259,0.0005826651337172535,0.011072102580647853,0.008491923177541572,0.0025801794031062807,7.0,True
39,left,136,663.3152388780657,663.3155371297476,1,0.00029825168189745455,0.04537165919309445,0.0453747548884867,0.045372195665093276,0.000357558278905749,0.051577460492454916,0.0004044628391961976,0.18949965183927028,0.0005938025494821885,0.18948426879996724,0.0005936819262612195,0.011072052175324362,0.008642123727464831,0.00242992844785953,7.0,True
39,left,137,663.3155371297476,663.3158353814293,1,0.0002982516817837677,0.04537172184599828,0.04537492930782077,0.04537239999151386,0.00035777297347622716,0.05159382320859558,0.0004033524058931505,0.19275820317752804,0.0006050052229128866,0.19274281525802325,0.0006048849308805637,0.011072001503425126,0.008794934696197328,0.0022770668072277975,7.0,True
39,left,138,663.3158353814293,663.3161336331112,1,0.00029825168189745455,0.04537183120246158,0.04537502691980857,0.045372728170845936,0.0003576482282522758,0.05160937340969982,0.00040230240998528427,0.19607181342876798,0.0006163971707864169,0.1960564208713837,0.0006162771919170937,0.011071950506288545,0.008950402568604934,0.0021215479376836105,7.0,True
39,left,139,663.3161336331112,663.3164318847931,1,0.00029825168189745455,0.041934113302337934,0.04193723175262744,0.041935218492089255,0.0003569390090396052,0.05162334321809848,0.0004014832719661751,0.19943670371902333,0.0006278997447525863,0.19942130699512023,0.0006277800101925551,0.011071899178738052,0.009108205425353708,0.001963693753384343,7.0,True
39,left,140,663.3164318847931,663.3167301364749,1,0.0002982516817837677,0.04537076519306671,0.045372128358499866,0.045369718720912076,0.0003556491311888884,0.05163501826316639,0.00040101541584097066,0.202863155242144,0.0006396780360004436,0.20284775503614494,0.0006395584409793342,0.011071847569224648,0.009269122539185949,0.0018027250300386986,7.0,True
39,left,141,663.3167301364749,663.3170283881568,1,0.00029825168189745455,0.04537088484880197,0.045372251925337566,0.04537004482593922,0.0003545450080417443,0.05164450832539841,0.0004008707627413038,0.20634750228527957,0.0006516551108085832,0.20633209924884766,0.0006515355589304587,0.01107179577716132,0.009432840928166129,0.0016389548489951914,7.0,True
39,left,142,663.3170283881568,663.3173266398387,1,0.00029825168189745455,0.04537098356656191,0.04537249865084676,0.04537033481085102,0.00035475535902446245,0.05165259537096375,0.00040093085393493223,0.20989072341380155,0.0006638346917933985,0.20987531796539474,0.0006637151219929744,0.01107174390672154,0.009599411584973717,0.0014723323217478224,7.0,True
39,left,143,663.3173266398387,663.3176248915205,1,0.0002982516817837677,0.04537106121346454,0.0453728695104991,0.04537058838042622,0.0003548685526947257,0.05166007760091637,0.0004010899802758973,0.21349381373449539,0.0006762201402154013,0.2134784060545068,0.000676100522955324,0.011071692028838113,0.009768885500595861,0.001302806528242252,7.0,True
39,left,144,663.3176248915205,663.3179231432024,1,0.00029825168189745455,0.026364102529801828,0.026365695253086463,0.026364100411582915,0.0003547740042880084,0.05166774941259746,0.00040124468355069097,0.21713154590645917,0.0006883623269763916,0.217116135938334,0.000688242663575757,0.01107164017998532,0.009939254835280104,0.001132385344705217,7.0,True
39,left,145,663.3179231432024,663.3182213948843,1,0.00029825168189745455,0.045370620417876956,0.045369834711639946,0.04536989540874342,0.0003543969557974717,0.05167627266398702,0.00040130851073256,0.22085698085275207,0.0007011619972677264,0.22084156834255286,0.0007010423148305273,0.01107158836209404,0.010114654701702478,0.0009569336603915626,7.0,True
39,left,146,663.3182213948843,663.3185196465661,1,0.0002982516817837677,0.045370656486741136,0.04537014843731381,0.04536990508010751,0.0003542979015582387,0.051685649610632545,0.00040129521430578197,0.22464536423145737,0.0007141778912637506,0.22462994892457394,0.000714058212792279,0.011071536548452941,0.01029311604557762,0.0007784205028753213,7.0,True
39,left,147,663.3185196465661,663.318817898248,1,0.00029825168189745455,0.04537072982636725,0.04537042598944486,0.04536993614471664,0.0003543390906775126,0.051695673753995225,0.0004012516621762953,0.22849775962541669,0.0007274137190868591,0.2284823413288098,0.0007272940536048379,0.011071484714315257,0.01047469405661856,0.0005967906576966972,7.0,True
39,left,148,663.318817898248,663.3191161499299,1,0.00029825168189745455,0.04537090452495286,0.04537066700288908,0.045369988753800564,0.0003543029739857431,0.05170613946376452,0.0004012242453759053,0.23241524862929905,0.0007408731874065692,0.23239982721127664,0.0007407535301016548,0.011071432846661016,0.010659444822016447,0.0004119880246445696,7.0,True
39,left,149,663.3191161499299,663.3194144016117,1,0.0002982516817837677,0.034583341257595684,0.034582561261870634,0.03458253581214145,0.00035434262872093626,0.051716842922708756,0.0004012579130348167,0.23638391230577682,0.0007543028459591871,0.2363684876954357,0.0007541831786128826,0.011071380944241812,0.010846244686597053,0.0002251362576447587,7.0,True
39,left,150,663.3194144016117,663.3197126532935,1,0.00029825168189745455,0.04537153723517316,0.045369896362259535,0.04537001040588249,0.00035441262013459723,0.05172765316246584,0.0004013576651784409,0.24043465217752494,0.0007682167174229747,0.24041922434300575,0.00076809702032538,0.011071329017532066,0.011037492473137954,3.383654439411201e-05,7.0,True
39,left,151,663.3197126532935,663.3200109049754,1,0.00029825168189745455,0.045371703571854785,0.04536991334936288,0.04537007407421268,0.00035438212175979266,0.05173857514133723,0.0004014547594598932,0.24455383683078324,0.0007823656797714728,0.24453840573876554,0.0007822459537153453,0.011071277080907667,0.011232087401538094,-0.00016081032063042756,7.0,False
39,left,152,663.3200109049754,663.3203091566572,1,0.0002982516817837677,0.045371792737906015,0.04536995178932037,0.04537009862856881,0.00035434027866723005,0.05174962874825407,0.0004014726026030848,0.2487426227435654,0.0007967536784555649,0.24872718835479674,0.0007966339470777358,0.01107122513786156,0.011430089905705333,-0.0003588647678437734,7.0,False
39,left,153,663.3203091566572,663.3206074083391,1,0.00029825168189745455,0.040586961018886245,0.04058499856968642,0.04058519489596377,0.0003547884469589507,0.05176083363500781,0.0004013355307731672,0.2529954762674918,0.0008112706030833849,0.2529800385368409,0.000811150912587414,0.011071173179329189,0.011631033582594817,-0.0005598604032656282,7.0,False
39,left,154,663.3206074083391,663.320905660021,1,0.00029825168189745455,0.0453688710238019,0.045369941992189244,0.045368962380841704,0.00035530356251611676,0.05177220111681658,0.0004009757883922872,0.2573268971390053,0.0008261471668742748,0.25731145601798394,0.000826027583672074,0.011071121183644011,0.011836028304989962,-0.0007649071213459512,7.0,False
39,left,155,663.320905660021,663.3212039117028,1,0.0002982516817837677,0.04536902378928794,0.04537003773090399,0.04536895982676175,0.0003557040890812637,0.05178361908123082,0.0004004004819754511,0.26173150548070073,0.0008412751544820175,0.26171606095425815,0.0008411557428659688,0.011071069117267707,0.012044619168769513,-0.0009735500515018065,7.0,False
39,left,156,663.3212039117028,663.3215021633847,1,0.00029825168189745455,0.04536929464509503,0.0453700846002167,0.0453689561245518,0.0003559829514747502,0.051794882391628744,0.0003996714793208235,0.26621053793197613,0.0008566587954984717,0.26619509004622643,0.0008565396013086454,0.011071016946266726,0.012256871397759363,-0.001185854451492637,7.0,False
39,left,157,663.3215021633847,663.3218004150665,1,0.0002982516817837677,0.04536968445053697,0.04537011113851418,0.04536895121998209,0.00035614068688320837,0.05180578435903748,0.00039884998428426217,0.270765252042361,0.0008723023912593667,0.2707498009050871,0.0008721834420818622,0.011070964645050892,0.012472851472701465,-0.001401886827650573,7.0,False
39,left,158,663.3218004150665,663.3220986667484,1,0.00029825168189745455,0.025017931576015975,0.025017428547654052,0.025017267785546787,0.00035617399496362586,0.05181611899246107,0.000397993102043387,0.2753681109549571,0.0008877233155518608,0.2753526567353555,0.0008876046219408806,0.01107091219662435,0.012690353705501178,-0.001619441508876829,7.0,False
39,left,159,663.3220986667484,663.3223969184303,1,0.00029825168189745455,0.045366613187869366,0.04536896166332162,0.045366536574394364,0.00035613441158738844,0.051825705475908715,0.0003971535297420625,0.2800775557349516,0.0009038917533075161,0.2800620986561652,0.0009037733101003867,0.011070859592627377,0.012913952618874203,-0.0018430930262468266,7.0,False
39,left,160,663.3223969184303,663.3226951701121,1,0.0002982516817837677,0.045366916140674146,0.04536895867209558,0.045366586013596506,0.0003559884026741062,0.05183447721500669,0.00039638256791311267,0.2848665752351567,0.0009203333635444881,0.2848511155401903,0.0009202151502780661,0.011070806833285502,0.013141485845794177,-0.0020706790125086757,7.0,False
39,left,161,663.3226951701121,663.322993421794,1,0.00029825168189745455,0.0453671844210049,0.04536895459868106,0.045366680969835795,0.00035572136407236197,0.05184240086343882,0.0003957272141450922,0.2897365140014995,0.0009370527401562696,0.2897210519432858,0.0009369347223501661,0.011070753927087694,0.013373025135254573,-0.00230227120816688,7.0,False
39,left,162,663.322993421794,663.3232916734759,1,0.00029825168189745455,0.04536741768733993,0.04536894927980718,0.0453668218153283,0.00035533348444146556,0.05184944342923191,0.0003952300067016484,0.2946887392925704,0.0009540545533507475,0.29467327513389957,0.0009539366838376003,0.011070700890722433,0.013608643626864092,-0.00253794273614166,7.0,False
39,left,163,663.3232916734759,663.3235899251576,1,0.0002982516817837677,0.0359272848471455,0.03592721877400553,0.03592658230804664,0.0003548270320346296,0.051855573697427486,0.000394930468228187,0.2997111350795664,0.0009711171630711224,0.2996956690925388,0.0009709993828958737,0.011070647749105265,0.013847348019911247,-0.0027767002708059822,7.0,False
39,left,164,663.3235899251576,663.3238881768395,1,0.00029825168189745455,0.045366612628090205,0.0453665484499943,0.04536568178423303,0.00035434399554881203,0.05186089179960376,0.00039482699410178985,0.304831897283452,0.0009886943344386348,0.30481642971028555,0.0009885765851246734,0.011070594535339384,0.014091330455073449,-0.0030207359197340655,7.0,False
39,left,165,663.3238881768395,663.3241864285214,1,0.00029825168189745455,0.04536662497164742,0.045366613463088616,0.04536577602797697,0.000354341593477873,0.051865725100244585,0.00039484985349019547,0.3100391841935217,0.0010065685441223355,0.3100237151788152,0.0010064507879905232,0.011070541283936332,0.014339620219400762,-0.0032690789354644302,7.0,False
39,left,166,663.3241864285214,663.3244846802032,1,0.0002982516817837677,0.045366657757531806,0.045366724103631614,0.04536584980851662,0.0003543794942168554,0.05187042209086738,0.00039492554081964104,0.31533445797438175,0.0010247448014244888,0.31531898755879584,0.0010246270227188482,0.011070488018991447,0.014592296371915066,-0.003521808352923619,7.0,False
39,left,167,663.3244846802032,663.3247829318851,1,0.00029825168189745455,0.03923504298212616,0.03923525962423118,0.039234417136021674,0.00035432373826518296,0.05187533001958891,0.0003949817144684962,0.32071035539002835,0.0010430808628228753,0.3206948835106386,0.0010429630673633044,0.011070434752969623,0.014848738437058109,-0.003778303684088486,7.0,False
39,left,168,663.3247829318851,663.325081183567,1,0.00029825168189745455,0.045366623748286795,0.045365608824606996,0.04536539692133378,0.00035426581968339536,0.051880771468726244,0.0003949527980624878,0.32618593793969264,0.001061873978602737,0.32617046443738157,0.001061756191767533,0.011070381486641703,0.015110417616184294,-0.004040036129542591,7.0,False
39,left,169,663.325081183567,663.3253794352488,1,0.0002982516817837677,0.045366710711713526,0.04536571643018638,0.04536541197882792,0.0003543127176764011,0.05188676587125491,0.0003948580796935327,0.3317540410191025,0.0010809846348318038,0.33173856572895666,0.001080866876246558,0.011070328209902008,0.015376729513875174,-0.004306401303973167,7.0,False
39,left,170,663.3253794352488,663.3256776869307,1,0.00029825168189745455,0.045366751023230074,0.04536580369569579,0.04536546315260152,0.00035427846882586845,0.051893120731297385,0.00039477572753478316,0.3374162278530417,0.001100418196322933,0.3374007506675423,0.0011003004622993121,0.01107027491299448,0.015647759596975855,-0.004577484683981376,7.0,False
39,left,171,663.3256776869307,663.3259759386126,1,0.00029825168189745455,0.04536677675306884,0.04536587043393264,0.045365576541322394,0.0003543478900515992,0.05189963981705395,0.000394783961957282,0.34317408809466793,0.0011201801748998512,0.34315860896484024,0.0011200624384202999,0.011070221594444941,0.015923595158507945,-0.004853373564063005,7.0,False
39,left,172,663.3259759386126,663.3262741902944,1,0.0002982516817837677,0.02366987747625744,0.023669499886319223,0.023669353709696733,0.00035472866559886434,0.05190612769597845,0.0003949603676106609,0.3489975498816253,0.0011397537565523469,0.34898206881678273,0.001139635967459558,0.011070168261277148,0.01620180929692618,-0.0051316410356490325,7.0,False
39,left,173,663.3262741902944,663.3265724419763,1,0.00029825168189745455,0.04536564481595889,0.045365398075553086,0.045366168106360225,0.00035486548279146886,0.051912460893406565,0.0003953332280425334,0.3549510971586999,0.0011601806523823756,0.35493561420496467,0.0011600627520832905,0.011070114929058572,0.01648747827540602,-0.0054173633463474495,7.0,False
39,left,174,663.3265724419763,663.3268706936581,1,0.0002982516817837677,0.045365634087672434,0.045365425492023354,0.04536636377892255,0.0003547747900138379,0.05191882079947578,0.0003957164530109675,0.36100524087672226,0.0011809526773996206,0.36098975602614025,0.0011808346628030895,0.011070061617155217,0.016778223661634176,-0.005708162044478961,7.0,False
39,left,175,663.3268706936581,663.32716894534,1,0.00029825168189745455,0.04536562225262844,0.04536548909501746,0.04536646416164863,0.00035443432193780886,0.05192546933033398,0.000395863970515819,0.36716168093099455,0.0012020755122033485,0.3671461940974712,0.0012019574536094285,0.011070008328248667,0.017074139371744547,-0.006004131043495881,7.0,False
39,left,176,663.32716894534,663.3274671970219,1,0.00029825168189745455,0.04536560923531717,0.04536566621964318,0.04536675072144187,0.00035556645719595154,0.05193266759655507,0.00039553123829311426,0.3734221459909374,0.0012235554605234413,0.37340665701051906,0.0012234375011674664,0.011069955042751305,0.017375322475544346,-0.006305367432793041,7.0,False
39,left,177,663.3274671970219,663.3277654487036,1,0.0002982516817837677,0.037271606798835816,0.03727372279801964,0.03727178636458829,0.00035692010680621686,0.051940669556178445,0.00039449226787123586,0.3797764226274875,0.0012452031292698007,0.3797609312604772,0.0012450854797885465,0.011069901718647808,0.017680917977777155,-0.006611016259129348,7.0,False
39,left,178,663.3277654487036,663.3280637003855,1,0.00029825168189745455,0.04536316898334449,0.04536624911309327,0.045363672260869355,0.00035774074164056455,0.05194932409319287,0.00039277441766508983,0.3862500367761981,0.0012674120096087616,0.3862345428279517,0.0012672948724791757,0.011069848291664354,0.017992913904976624,-0.006923065613312271,7.0,False
39,left,179,663.3280637003855,663.3283619520674,1,0.00029825168189745455,0.045363228593282796,0.045366402441563036,0.04536390055423385,0.0003579103018734489,0.05195783453965004,0.00039076407655851375,0.3928330350729508,0.0012899961184421988,0.39281753858644947,0.0012898795809002292,0.011069794695733617,0.018310476491666228,-0.007240681795932611,7.0,False
39,left,180,663.3283619520674,663.3286602037492,1,0.0002982516817837677,0.0453633343635834,0.04536648783673717,0.045364251023282655,0.00035774872231688357,0.051965348808659245,0.0003888388272112942,0.3995272655128375,0.0013129618107623933,0.3995117667851987,0.0013128458474293237,0.01106974089596618,0.018633709867390554,-0.007563968971424375,7.0,False
39,left,181,663.3286602037492,663.3289584554311,1,0.00029825168189745455,0.03788552465065249,0.037888311857803295,0.03788656691654981,0.00035693846063017566,0.051971017695747204,0.00038732071897313013,0.40632342529990917,0.001336134459092781,0.40630792488150935,0.0013360189485380027,0.011069686891834277,0.018961827730331234,-0.007892140838496958,7.0,False
39,left,182,663.3289584554311,663.329256707113,1,0.00029825168189745455,0.04536219424104356,0.04536358838176027,0.045361114264198255,0.00035554899429491926,0.05197407954414185,0.0003864609247195314,0.4132455972748004,0.0013598793294577725,0.4132300959431992,0.0013597640753380766,0.01106963271740667,0.019296705743762705,-0.008227073026356037,7.0,False
39,left,183,663.329256707113,663.3295549587948,1,0.0002982516817837677,0.04536229562459258,0.04536373690575077,0.04536142383130474,0.00035441569045722955,0.05197476473644138,0.0003862064173845885,0.4202847320458407,0.0013840252600566963,0.4202692305098856,0.001383910081844285,0.011069578438793266,0.019637578980779342,-0.008568000541986079,7.0,False
39,left,184,663.3295549587948,663.3298532104767,1,0.00029825168189745455,0.04536237648716756,0.045364007027601475,0.04536169783867178,0.0003547498040490094,0.05197394394719271,0.00038633935570689637,0.4274428062886125,0.0014085794076927891,0.42742730499745335,0.0014084641898312556,0.011069524121700685,0.019984561199273353,-0.00891503707757267,7.0,False
39,left,185,663.3298532104767,663.3301514621586,1,0.00029825168189745455,0.045362436626355175,0.04536439968497098,0.04536193593194456,0.0003548431813552688,0.0519724956768462,0.0003866552684630093,0.4347218300767777,0.0014335485360743824,0.4347063292175677,0.0014334332239913383,0.01106946981023682,0.02033776719679308,-0.009268297386556263,7.0,False
39,left,186,663.3301514621586,663.3304497138404,1,0.0002982516817837677,0.023054275513844234,0.023054345404373365,0.023054109091293514,0.0003547134356111464,0.051971295571156664,0.00038695141689254925,0.44209000385583896,0.0014583979743784795,0.44207450335456844,0.0014582825739687122,0.011069415526407488,0.020694605333605717,-0.009625189807198231,7.0,False
39,left,187,663.3304497138404,663.3307479655223,1,0.00029825168189745455,0.04536194513622942,0.045361224526124004,0.04536115338380647,0.00035431319326259623,0.05197102858468274,0.00038707090232443847,0.4496165177927774,0.0014842086147233825,0.44960101737113006,0.0014840931786768404,0.01106936126995101,0.021060561605624823,-0.009991200335673816,7.0,False
39,left,188,663.3307479655223,663.3310462172042,1,0.00029825168189745455,0.04536196638362768,0.04536152190950514,0.045361148031217276,0.000354245968735035,0.05197164621789561,0.00038704828719486866,0.45727020720169675,0.0015104553155173685,0.4572547065958393,0.0015103398862158265,0.011069307023283516,0.02143309985586268,-0.010363792832579165,7.0,False
39,left,189,663.3310462172042,663.331344468886,1,0.0002982516817837677,0.04536202405809153,0.04536178359972252,0.04536116357984299,0.00035427931266306123,0.05197292177378555,0.0003869658983926145,0.46505322091580525,0.001537145500222868,0.4650377199295171,0.0015370300954939693,0.011069252771231641,0.021812345014027703,-0.010743092242796064,7.0,False
39,left,190,663.331344468886,663.3316427205679,1,0.00029825168189745455,0.04536220242426359,0.045362009320266655,0.045361200224317645,0.0003542328167207437,0.05197462943774235,0.00038690542752298115,0.47296774415198134,0.0015642866628591517,0.47295224265637364,0.0015641712761657474,0.011069198505913903,0.02219842445072914,-0.011129225944815238,7.0,False
39,left,191,663.3316427205679,663.3319409722496,1,0.0002982516817837677,0.0386179468429497,0.03861695946573017,0.03861687749945986,0.00035429343659721735,0.05197654594575365,0.00038694585095129264,0.4810056076772669,0.001591722205085633,0.48099010561006345,0.0015916068063359173,0.011069144226792105,0.022590633837480084,-0.01152148961068798,7.0,False
39,left,192,663.3319409722496,663.3322392239315,1,0.00029825168189745455,0.045362774003798595,0.04536114919217285,0.04536117557955123,0.0003543515776598719,0.05197854393288348,0.0003870896641204344,0.4891896773149491,0.0016197856340123117,0.4891741746518367,0.0016196701923700328,0.011069089940629757,0.022990758970913773,-0.011921669030284018,7.0,False
39,left,193,663.3322392239315,663.3325374756134,1,0.00029825168189745455,0.045362917401157124,0.04536115101954847,0.04536121872742003,0.00035431186465221295,0.051980636863762614,0.0003872273372763646,0.4975120328740515,0.0016483232356690114,0.49749652958671897,0.0016482077529654821,0.011069035655971083,0.023398116174537978,-0.012329080518566897,7.0,False
39,left,194,663.3325374756134,663.3328357272952,1,0.0002982516817837677,0.04536299321130691,0.04536117376163794,0.04536122628251099,0.00035431211199667833,0.05198284924486267,0.0003872406584794799,0.5059750109563591,0.0016773429982978802,0.5059595070091861,0.0016772275116213238,0.011068981374917516,0.023812843642107673,-0.012743862267190159,7.0,False
39,left,195,663.3328357272952,663.3331339789771,1,0.00029825168189745455,0.03653869177533998,0.03653690748132685,0.03653702966783548,0.00035479563090587955,0.051985205470121504,0.0003870126554311118,0.5145672129844301,0.001706637643850554,0.514551708334503,0.0017065222251762464,0.011068927092396035,0.02423397345654122,-0.013165046364145188,7.0,False
39,left,196,663.3331339789771,663.333432230659,1,0.00029825168189745455,0.04536006519032834,0.04536112136878264,0.0453600677508785,0.0003553257399009413,0.051987715690544015,0.00038644129852102464,0.5233183693893256,0.0017366428573974753,0.5233028639907211,0.001736527609131327,0.011068872796079123,0.02466384712038367,-0.01359497432430455,7.0,False
39,left,197,663.333432230659,663.3337304823408,1,0.0002982516817837677,0.0453602090679761,0.04536119574835,0.045360044445262246,0.00035573252552331273,0.05199024251985925,0.0003855472204685626,0.5322173938562872,0.0017671550937325559,0.5322018877040576,0.0017670401121267342,0.011068818466993549,0.025101523108793787,-0.01403270464180024,7.0,False
39,left,198,663.3337304823408,663.3340287340227,1,0.00029825168189745455,0.045360475444923276,0.04536122249606603,0.0453600200970081,0.0003560120679932175,0.05199256101419139,0.0003844227032145845,0.5412667849249125,0.0017981829089057778,0.5412512780811821,0.0017980682626890748,0.011068764086617663,0.025547151578880586,-0.014478387492262925,7.0,False
39,left,199,663.3340287340227,663.3343269857046,1,0.00029825168189745455,0.04536086519853658,0.04536123963214938,0.04535999467413212,0.0003561650273698851,0.051994445651530725,0.00038315849869067315,0.5504690833765298,0.001829735003699267,0.5504535759707032,0.0018296207345336898,0.011068709641168682,0.026000885852796925,-0.014932176211628245,7.0,False
39,left,200,663.3343269857046,663.3346252373864,1,0.0002982516817837677,0.02439903543802675,0.024399841058805213,0.024398978060643506,0.0003561937853872509,0.05199567156408461,0.00038184053539366337,0.5597935763894729,0.0018613062711265995,0.5597780686180218,0.0018611923950458357,0.011068655121716488,0.026460190686508338,-0.015391535564791852,7.0,False
39,left,201,663.3346252373864,663.3349234890683,1,0.00029825168189745455,0.04535766022437673,0.045360059893199356,0.04535747832954485,0.00035614096282307335,0.05199604964330561,0.0003805497162687344,0.5693089174218945,0.0018939248983378203,0.5692934095376747,0.001893811407245988,0.011068600524241353,0.026930557732657533,-0.015861957208416183,7.0,False
39,left,202,663.3349234890683,663.3352217407502,1,0.00029825168189745455,0.04535795147218733,0.045360036248310615,0.0453575132195461,0.00035597694734930245,0.05199551595877868,0.00037936455575217993,0.578985038795622,0.0019270946637572376,0.5789695310705746,0.0019269815261415228,0.011068545849563911,0.02740950922364059,-0.016340963374076683,7.0,False
39,left,203,663.3352217407502,663.335519992432,1,0.0002982516817837677,0.04535820672870188,0.04536001149514464,0.04535759503717751,0.00035568704344451127,0.05199403464621534,0.00037835811568170583,0.5888246571955471,0.0019608248645586156,0.5888091499123095,0.0019607120271153875,0.011068491102979533,0.02789721186632294,-0.01682872076334341,7.0,False
39,left,204,663.335519992432,663.3358182441139,1,0.00029825168189745455,0.04535842581660346,0.04535998569370433,0.045357724200935076,0.00035527122770924354,0.0519915699363907,0.0003775983332392642,0.5988305352208916,0.0019951249535036897,0.5988150286727519,0.0019950123426668103,0.011068436294216628,0.02839383592154621,-0.017325399627329586,7.0,False
39,left,205,663.3358182441139,663.3361164957957,1,0.00029825168189745455,0.03996076946174145,0.03996064231234939,0.03995981254943832,0.00035473511093785494,0.05198809009627915,0.00037714872468472217,0.6089967456863657,0.002029871618834072,0.6089812401760943,0.0020297591420937,0.011068381437493426,0.028898846047251202,-0.01783046460975778,7.0,False
39,left,206,663.3361164957957,663.3364147474775,1,0.0002982516817837677,0.04535754236714942,0.04535748505213403,0.04535651632805375,0.00035424713723203116,0.051983729422062544,0.00037699866897259116,0.6193434676946274,0.0020653382176064453,0.6193279634849405,0.002065225785620485,0.011068326551472161,0.029413824496367556,-0.018345497944895397,7.0,False
39,left,207,663.3364147474775,663.3367129991594,1,0.00029825168189745455,0.045357537777189545,0.045357535990845764,0.04535659331917475,0.000354288303606706,0.05197884839973723,0.00037703987329400457,0.6298650179393096,0.0021014041667676187,0.6298495151853898,0.002101291722492357,0.011068271655004496,0.029938257524907183,-0.01886998586990269,7.0,False
39,left,208,663.3367129991594,663.3370112508413,1,0.00029825168189745455,0.045357554215928256,0.045357634051181143,0.04535664932135795,0.0003543201492160448,0.05197382266716003,0.00037716040380489986,0.6405643506882901,0.0021380795571788735,0.6405488494333035,0.0021379670769551846,0.011068216761233679,0.03047233045614999,-0.019404113694916316,7.0,False
39,left,209,663.3370112508413,663.3373095025231,1,0.0002982516817837677,0.03518754352560146,0.035187763999000185,0.035186920207324224,0.00035424677714692,0.051969026915500566,0.00037724953694705043,0.6514277502668151,0.0021751233265280483,0.6514122504421753,0.0021750108197202923,0.011068161877105251,0.03101487034342401,-0.019946708466318765,7.0,False
39,left,210,663.3373095025231,663.337607754205,1,0.00029825168189745455,0.04535749078783024,0.04535645444815413,0.0453561453352177,0.00035420626615134324,0.051964797721844404,0.0003772109086341616,0.6624914274672288,0.002213044244917893,0.6624759289039474,0.002212931749631054,0.01106810700327806,0.03156876842747167,-0.020500661424193618,7.0,False
39,left,211,663.337607754205,663.3379060058868,1,0.0002982516817837677,0.0453575570887302,0.04535654510304042,0.045356144077238036,0.00035424349793479297,0.05196112075030375,0.00037708180149023483,0.6737420478379795,0.0022516058976267623,0.673726550371367,0.002251493440846389,0.011068052134699595,0.03213288636313898,-0.021064834228439386,7.0,False
39,left,212,663.3379060058868,663.3382042575687,1,0.00029825168189745455,0.045357575687686676,0.04535661493181144,0.04535617956936627,0.0003542003964392506,0.05195778834041245,0.0003769724646761736,0.6851827700827896,0.0022908191205754103,0.685167273610068,0.002290706696404883,0.011067997266672376,0.032707426182627626,-0.021639428915955255,7.0,False
