residual_subdivisions,start_index,start,body_relative_eps,body_absolute_radius,edge_relative_eps,edge_absolute_radius,edge_factor_rows_norm,body_through_edge_term,edge_on_body_term,cross_term,active_difference_radius,propagated_center_separation,archived_center_separation,center_relative_discrepancy,endpoint_separation_lower,endpoint_pass
8,74,668.619346788222,0.031737318500766575,0.06531942025567399,2.5965560544448307e-06,2.6229572085660657e-06,0.0252660163493598,0.0016503615401105628,5.39837807075094e-06,1.713300442189764e-07,0.0016559312482255328,0.011075417284008184,0.011075417283831247,3.2338650021283505e-10,0.009419486035782649,True
8,75,668.7720516493331,0.0320786414169318,0.06603975330970091,2.5988335753074094e-06,2.6252604519940434e-06,0.025266572471932123,0.0016685982130280775,5.4045790272118965e-06,1.7337155262340057e-07,0.001674176163607913,0.011072139378259653,0.011072139378218587,3.229784174026807e-10,0.009397963214651738,True
8,76,668.9247565104441,0.03174653458491344,0.06537818336707737,2.59250282343947e-06,2.6188641098751127e-06,0.025266034716606045,0.0016518474506612131,5.393236780881223e-06,1.7121657798887303e-07,0.0016574119040200833,0.011053347738107675,0.011053347738046806,3.2329480690722313e-10,0.00939593583408759,True
8,77,669.0774613715553,0.03169856952591463,0.06523901094670209,2.593685078517128e-06,2.620057068685189e-06,0.02526603032613473,0.0016483308290264108,5.392354744752641e-06,1.7092993178493725e-07,0.0016538941137029485,0.01107595358487255,0.011075953584779977,3.2287044597191164e-10,0.009422059471169598,True
8,78,669.2301662326664,0.03203898439657616,0.06595923221881066,2.5955845975831916e-06,2.6219784765712906e-06,0.025266573428217667,0.0016665637841254402,5.397914149468819e-06,1.7294368720888917e-07,0.0016721346419621183,0.011071539603926437,0.01107153960378165,3.2336624268225684e-10,0.009399404961964317,True
8,79,669.3828710937775,0.031787813902106776,0.06546271373540793,2.5959557097462555e-06,2.622352035782778e-06,0.0252660193908386,0.0016539821946157333,5.4003801947681224e-06,1.7166628063191226e-07,0.0016595542410911335,0.011053426155005049,0.011053426155127275,3.2339680413229077e-10,0.009393871913913913,True
8,80,669.5355759548886,0.0316579587392736,0.06515481161113293,2.5945013174516984e-06,2.620881638412382e-06,0.02526604493530992,0.0016462043979185374,5.394000630684831e-06,1.707630494058362e-07,0.0016517691615986283,0.011076468747607997,0.011076468747632436,3.2275508945921116e-10,0.009424699586009368,True
16,0,657.3191870659997,0.015860460828348275,0.03264208927659801,1.3007076389877296e-06,1.3139334489215352e-06,0.025266328804014193,0.0008247457605125111,2.7041794943654005e-06,4.2889532943205087e-08,0.0008274928295398198,0.011079877586870377,0.011079877586754636,3.2320118934212114e-10,0.010252384757330556,True
16,1,657.4718919271108,0.015781366929976573,0.03249782467667534,1.2968127949938585e-06,1.309999779255698e-06,0.02526642137080098,0.0008211037319152935,2.6976207664159715e-06,4.257214315273508e-08,0.0008238439248248623,0.011060328032610483,0.011060328032550906,3.2320468700111044e-10,0.01023648410778562,True
16,2,657.6245967882219,0.015788948890601024,0.0325069433179928,1.2988990314418341e-06,1.3121060409485481e-06,0.025265876897152702,0.0008213164281751269,2.7014183778694075e-06,4.2652556700310405e-08,0.0008240604991096967,0.011061025766189536,0.011061025766175162,3.2298666967320327e-10,0.010236965267079838,True
16,3,657.777301649333,0.015840662799755066,0.03260148723066438,1.2991129409035158e-06,1.3123225673447265e-06,0.025266344044009417,0.0008237203927163462,2.700876091022109e-06,4.2783667421801805e-08,0.0008264640524747902,0.011079897154648913,0.01107989715415959,3.2658874044037413e-10,0.010253433102174121,True
16,4,657.9300065104442,0.015761454964002594,0.032457167169829694,1.297772505286057e-06,1.3109692377214698e-06,0.02526640914246719,0.000820076065318371,2.699645927384889e-06,4.2550347703229956e-08,0.0008228182615934593,0.011059795506676257,0.011059795506733975,3.240015834648868e-10,0.010236977245082796,True
16,5,658.0827113715552,0.015808800552838922,0.032547313946971926,1.2985227837963426e-06,1.3117259466985548e-06,0.025265874117519196,0.0008223363370475697,2.700594270696903e-06,4.269315619958683e-08,0.0008250796244744662,0.0110615583572339,0.011061558357151738,3.233294627114522e-10,0.010236478732759432,True
16,6,658.2354162326664,0.015820845530806787,0.03256086904683144,1.2987970394762567e-06,1.3120034859134451e-06,0.025266358986497442,0.000822694606249576,2.700233284664118e-06,4.2719973693814053e-08,0.0008254375595079342,0.011079883305663795,0.011079883305643756,3.227403810121524e-10,0.010254445746155859,True
16,7,658.3881210937775,0.015751454857852967,0.03243690256817504,1.298554038056069e-06,1.3117587054813194e-06,0.02526639646143872,0.0008195636402685704,2.701299004227521e-06,4.2549389322652976e-08,0.0008223074886621207,0.011059275002929176,0.011059275002832854,3.2335301340813596e-10,0.010236967514267054,True
