Q,rotating_phase_fraction,H_total_mean,H_total_std,H_open_mean,H_open_std,H_phase_mean,H_phase_std,H_kappa_mean,H_kappa_std,abs_delta_x_mean,abs_delta_x_std,abs_delta_Theta_mean,abs_delta_Theta_std,abs_delta_Delta_mean,abs_delta_Delta_std,delta_rho_norm_mean,delta_rho_norm_std,abs_delta_activity_mean,abs_delta_activity_std,abs_delta_kappa_mean,abs_delta_kappa_std,base_activity_mean,base_activity_std,base_Delta_mean,base_Delta_std,share_local_mean,share_local_std,share_radial_mean,share_radial_std,share_rotating_mean,share_rotating_std,cycle_overlap_signed_mean,cycle_overlap_signed_std,cycle_overlap_line_mean,cycle_overlap_line_std
522.25,0.925,0.003881578924804189,2.2399805325427016,-0.04789031705343115,2.2285597962076418,0.04649134610655,0.038336709641364486,0.0052805498716853826,0.0043419254021845825,0.008724283751260139,0.00476836531377275,0.33977847080973184,0.18133135195817204,1.0193354124291951,0.5439940558745162,0.021097507517911517,0.009292624825049741,0.21249244449308127,0.11340194647618998,0.0015313087803392616,0.000836955775514604,6.392495607983537e-08,1.0063594333222533e-05,2.3941110672757542e-06,3.1240786218038163,0.0022488281432690113,0.0008298898080075532,0.0020880593176907337,0.00011577151456646328,0.9956631125390403,0.000721657111439376,0.10736921678422497,0.1560351211062508,0.15631109249245145,0.10592190491803902
522.25,0.9305555555555556,0.005992935526587514,2.2582864468390507,-0.045718625784310525,2.246815519867807,0.046437050429830234,0.03801253798591752,0.005274510881067798,0.004305702277823425,0.008743225091252018,0.004720672659501864,0.3403741978657948,0.17951731667527118,1.0211225935973844,0.5385519500258134,0.021054458008394995,0.009360006390974408,0.21286500285212231,0.11226747432051727,0.001534633413176515,0.0008285846378573558,6.167655288388656e-08,1.0066096654254924e-05,-0.06249022393579777,3.141913399917649,0.002247766694609062,0.0008236295973394277,0.002088142578574201,0.00011545809300288976,0.9956640907268165,0.000715839821338948,0.10693805660800275,0.1569526602521845,0.1570379777303865,0.10573995811775286
522.25,0.9361111111111111,0.0065872102687619,2.2760373450590734,-0.04505717200080963,2.26473827593064,0.04637663226924975,0.03767476524292925,0.005267750000321702,0.004267702105853979,0.00876023496918083,0.004675106423398669,0.3407528128391141,0.17820710625588354,1.0222584385173425,0.5346213187676505,0.021009826093416586,0.009447681984864181,0.21310177492152413,0.11144809835170133,0.0015376190308120175,0.0008205867346000536,5.9059901186789855e-08,1.0070027456794991e-05,-0.05386294707989427,3.1411013476322576,0.00224652166286922,0.0008166743623254612,0.0020882746823282154,0.00011490270017298742,0.9956652036548024,0.0007096124065201286,0.10657750644324632,0.15785637292322033,0.1578623222667159,0.10546593440934496
522.25,0.9416666666666667,0.005803129809961849,2.2915463371860407,-0.04577666182370642,2.2806146168192734,0.04631856807619128,0.037356503845334364,0.005261223557476929,0.004231646598167799,0.008774658507191689,0.004636390001430725,0.3409716238686182,0.1773251310195016,1.022914871605855,0.5319753930585048,0.02096550581496528,0.009551139236234385,0.2132386157170147,0.11089652119752356,0.0015401506873960202,0.0008137911283826069,5.6090303006835915e-08,1.0075283439748442e-05,0.03922398408212043,3.092701986272099,0.0022452758068146846,0.0008097060604402026,0.002088432074320987,0.00011416205414000739,0.9956662921188641,0.0007035853926193832,0.10629765466027562,0.1586623645705193,0.15859760681944815,0.10526573134560073
522.25,0.9472222222222222,0.003916003886669076,2.303529402475499,-0.04761042036314352,2.293119450276603,0.046270614419753046,0.03708948299772263,0.005255809830059519,0.0042011289516337555,0.008791337159589697,0.004596054311280582,0.34111938080709353,0.176771378274263,1.023358142421281,0.530314134822789,0.020926517537941017,0.009656685362920846,0.21333101616613392,0.11055021525162675,0.0015430781674722626,0.0008067113040383981,5.278507945359552e-08,1.0081752580805365e-05,0.10472217212955527,3.125028420377379,0.0022442017648028286,0.0008034174851405607,0.0020885898723509927,0.00011331069825471487,0.9956672083628462,0.0006983592134374477,0.10610619049297403,0.15930341655736227,0.15904670388820472,0.10534811451987072
522.25,0.9527777777777777,0.0013080679812968344,2.311143839350684,-0.05018332346413928,2.3013600006355075,0.04623915639935985,0.03690145068334142,0.005252235046076262,0.0041793187222977,0.00880826139548389,0.004559592421804369,0.3409888970724093,0.17704509575556598,1.0229666912172282,0.5311352872666979,0.020901759374374603,0.009741326306821209,0.2132494057803297,0.11072140511878631,0.0015460487529970126,0.0008003114191774062,4.916339816066402e-08,1.0089316793588684e-05,0.10472217353972463,3.1388982413958013,0.002243447314662793,0.0007984551994258877,0.0020887240985042283,0.00011243423519566152,0.9956678285868331,0.0006944748519731707,0.10600836927559058,0.15973287982488535,0.1594439977562464,0.10528730465577807
522.25,0.9583333333333334,-0.0015670099706427707,2.3139846647156137,-0.053046713750863964,2.3048761245750766,0.04622868952112601,0.0368141534951061,0.005251014259095274,0.004168729458907493,0.008813292868971841,0.004552408934348877,0.3409849825711963,0.1773555372948848,1.022954947713589,0.5320666118846544,0.0208963965885944,0.009791454296649443,0.21324698827474592,0.11091548674399089,0.001546931890197706,0.0007990505549359762,4.5246041308726843e-08,1.009785473776461e-05,0.10040725736755889,3.162268148518708,0.002243123219201405,0.0007953723183666168,0.0020888137190631195,0.00011162328690220044,0.9956680630617357,0.0006923742279735894,0.10600703716218492,0.15992684304779983,0.15951575040679317,0.10546966699771809
522.25,0.9638888888888889,-0.004151224088720921,2.306948647750852,-0.05564726502362533,2.298525716862262,0.046243410322336316,0.036759999502727375,0.005252630612568149,0.0041617781445385865,0.008821341199040208,0.004535157974398816,0.34119227311698835,0.17708931969557112,1.023576819350965,0.5312679590867134,0.020909494311615325,0.00978338918589789,0.21337660767305627,0.11074902840743822,0.001548344553844619,0.0007960226219624537,4.1033397992358e-08,1.0101818456415206e-05,0.007323078959155952,3.1611762529698937,0.002243337771477392,0.00079282476225281,0.0020888360586764796,0.00011072184911419195,0.9956678261698461,0.0006908314782722724,0.1061164580279551,0.15954820673253414,0.15920820770651894,0.10548084172217181
522.25,0.9694444444444444,-0.0058955311910362,2.2926175294524067,-0.05743353843553042,2.2848201243854804,0.04628115572978931,0.03677778427638547,0.005256851514705019,0.004162942154203913,0.008827076904543171,0.004522730178043742,0.34092970416673457,0.17774644007518442,1.0227891125002035,0.5332393202255533,0.02094007351958196,0.00972320781672137,0.2132123989045638,0.11115998345199932,0.0015493512996645105,0.0007938412631000665,3.656418970387048e-08,1.01033116643682e-05,2.5631134717836917e-06,3.136591020799735,0.00224406560906901,0.0007917928267322916,0.002088783950588824,0.00010991897876110514,0.9956671504403418,0.0006906305732994866,0.10632734067239948,0.15876350642773512,0.15883629785086906,0.1050824679557955
522.25,0.975,-0.006451505572548729,2.2749332627313574,-0.05805111088775965,2.2676318677593352,0.04633652898055447,0.03691036860122222,0.005263076334656373,0.0041771593966179535,0.008831802189411826,0.004519918696605873,0.34070502767738003,0.17851929031155434,1.0221150830321404,0.535557870934663,0.02097966593490422,0.009637350035351867,0.21307188992945922,0.11164331238021846,0.0015501806938492126,0.0007933477846284443,3.18797782261701e-08,1.0105416852910909e-05,2.550284826319249e-06,3.124078454167293,0.0022452062723287785,0.0007933485081460571,0.0020886625234768216,0.00010942984979914486,0.9956661312041944,0.0006926326400636774,0.10662537991111987,0.1578228382864559,0.15769829609135552,0.10571429653514056
522.25,0.9805555555555555,-0.005576660850504441,2.255260996747167,-0.057250526964702945,2.248274436806536,0.046403262084899484,0.037142064330215774,0.0052706040292990275,0.0042027329718889415,0.008837975655646925,0.004519989909026587,0.3402581487058964,0.1798274526433465,1.0207744461176889,0.5394823579300396,0.02101748380279632,0.00954680456821903,0.21279240795182114,0.1124614378432427,0.0015512642765616112,0.0007933602840161552,2.7005903600100565e-08,1.0108033092258797e-05,2.559908401885321e-06,3.1168208841177765,0.0022466371799080564,0.0007972918886854763,0.002088481380455932,0.00010930071002407611,0.9956648814396363,0.0006965944587577689,0.107002149352659,0.15679744891799718,0.15679266815108509,0.10594575310735646
522.25,0.9861111111111112,-0.0031752457128825908,2.235358469817808,-0.054927307928554915,2.2284659271246587,0.046473509140882836,0.037447685692184415,0.005278553074789359,0.004236877411865958,0.008836398241775898,0.00453934198263436,0.3397152150967065,0.1813951935243963,1.01914564529012,0.5441855805731889,0.02104871605258806,0.009461085231240035,0.2124528675151571,0.1134418781518511,0.0015509874048114704,0.0007967570098767823,2.197495383980679e-08,1.0111061762297071e-05,-1.0543605544940013e-07,3.1680606026421017,0.00224819732804063,0.0008031932730439984,0.0020882572314542816,0.00010954615374185071,0.9956635454405051,0.0007020844653807609,0.107446864229679,0.1557742588196019,0.15615454822667807,0.10585289887223802
522.25,0.9916666666666667,0.0006861147227245142,2.2172444831101856,-0.05113835749616424,2.2102050644977886,0.046538533629231764,0.037794774143751805,0.005285938589656849,0.0042759639993692295,0.008828310694405461,0.004573467050043965,0.3392569767609367,0.1827725676565201,1.0177709302828106,0.5483177029695603,0.021071738167853897,0.009383078036846718,0.2121663019326759,0.11430325277569749,0.001549567857642574,0.0008027467297029458,1.680443273480916e-08,1.0114438142552045e-05,2.6316043904831925e-06,3.1181909107778663,0.0022497011302898924,0.0008104257388861517,0.002088012597536395,0.00011014325010880936,0.995662286272174,0.0007085191008888252,0.1079465984156832,0.15484923968262618,0.1555885188585492,0.105860743056127
522.25,0.9972222222222222,0.005776522384809631,2.202977740966532,-0.04610476511862905,2.1955570821078365,0.04658952338779268,0.03814713571858735,0.005291764115645846,0.00431591681729192,0.008821160985855177,0.004605683657672791,0.338701078089872,0.18423507095984648,1.0161032342696161,0.5527052128795396,0.02108519588889288,0.009317856982932582,0.2118186508496039,0.11521788596885824,0.0015483129223616869,0.0008084014717472586,1.1546317218880599e-08,1.0118067471707483e-05,2.6435356942873986e-06,3.126811559069803,0.002250955434461099,0.0008182315560724103,0.002087773895702312,0.00011103113100820628,0.9956612706698366,0.0007152258917197289,0.10848667320609982,0.15411852083269095,0.15553688624003595,0.10543232447264324
550.0,0.002777777777777778,0.0090932612416321,2.070951585774235,-0.03972949366502113,2.0631827056090652,0.04466925190259029,0.03590400206287853,0.004153503004062998,0.003442668133542197,0.008312672985191756,0.004603162393809597,0.3455883610499696,0.17325225663231697,1.0367650831499087,0.519756769896951,0.018704015508815886,0.008674442347684101,0.21137999329061902,0.10596604722864181,0.0013854454975319595,0.0007671937323015995,3.339347368308916e-07,9.720241281978736e-05,-0.36199275950580373,3.1051345233823273,0.002042823288726852,0.0007366390455484155,0.0015792670077145437,0.00010693557370710533,0.9963779097035589,0.0006445589418256104,0.30740290895905276,0.13384897025074122,0.30740290895905276,0.13384897025074122
550.0,0.008333333333333333,0.010670400284874182,2.068364853416719,-0.03815893851706854,2.060509671078793,0.04467920633105165,0.03605550054430383,0.004150132470890929,0.003429393862572371,0.008359112067861765,0.004526502740917642,0.3451601772760112,0.174452121810233,1.0354805318280338,0.523356365430699,0.018645589441397,0.008801064659996161,0.21111798572792687,0.10670045085600238,0.0013931853446436273,0.0007544171234862737,3.947556716672485e-07,9.72445021093661e-05,-0.6283204683493996,3.1036594458950804,0.0020430827433630945,0.0007396770891828428,0.0015789893490822196,0.00010925233935659983,0.9963779279075545,0.000645203888961155,0.3076988866295261,0.13401865926457007,0.3076988866295261,0.13401865926457007
550.0,0.013888888888888888,0.012476316838816425,2.0640192226722176,-0.03635216085703122,2.0560616478764877,0.04468313268185726,0.036118982689464806,0.004145345013990278,0.0033986228514665297,0.008449432336440086,0.004353065135029806,0.342842602777278,0.17892986180404116,1.028527808331834,0.5367895854121233,0.01867669179346032,0.008716678487311148,0.20970031722252766,0.10943997704473453,0.0014082387227400141,0.0007255108558383009,4.5312134748600933e-07,9.723592441193597e-05,-0.6283207546103498,3.103654992429278,0.00204323076552142,0.0007410437417212419,0.0015786740088227008,0.00011233710298642977,0.9963780952256559,0.0006433292443282089,0.3080684021536291,0.13401421490822685,0.3080684021536291,0.13401421490822685
550.0,0.019444444444444445,0.014339386904971291,2.0591039669744906,-0.034480398441492026,2.0510659993822706,0.044679843227344106,0.03612806768192083,0.004139942119119167,0.003359156352117169,0.008501514845859981,0.004242793575877585,0.33914454280554995,0.1856195068190646,1.0174336284166499,0.556858520457194,0.018776518722665163,0.008468193684490498,0.20743802432763633,0.11353292575644675,0.0014169191409766633,0.0007071322626462642,5.086787312988829e-07,9.719744300934818e-05,-0.6283210270971911,3.103653232411916,0.00204323702797754,0.0007413335861119657,0.0015783746102683443,0.0001157383076666448,0.9963783883617541,0.0006399329710483647,0.308495962662331,0.13392950177414314,0.308495962662331,0.13392950177414314
550.0,0.025,0.016157488811322736,2.0553788125475636,-0.0326467953803194,2.047278360661423,0.04466958566887625,0.03614197892264055,0.004134698522765958,0.0033224585364185115,0.008511052543599205,0.004217947239208441,0.3369328152127133,0.18936694861472492,1.01079844563814,0.5681008458441748,0.01887944574111126,0.008203885006182967,0.20608460750884072,0.11582661117874986,0.0014185087572665337,0.00070299120653474,5.612575504327968e-07,9.715927234753599e-05,-0.6283212849750023,3.1036540393402623,0.0020431025208528493,0.0007417230279655267,0.0015781327790895265,0.0001190792302736666,0.9963787647000574,0.0006365755731947385,0.3089626894717776,0.13389959392927084,0.3089626894717776,0.13389959392927084
550.0,0.030555555555555555,0.01786546389411765,2.052452727730661,-0.03091700448125495,2.0442866501568844,0.044652277312937326,0.036170936229951475,0.00413019106243522,0.003295013288766709,0.00847687330600118,0.004282494349843458,0.33694360882571467,0.18903629659388524,1.0108308264771437,0.5671088897816559,0.018935786047924973,0.008046862391735478,0.20609053354327095,0.11562594949270803,0.0014128122176668635,0.0007137490583072432,6.105651863139866e-07,9.712189173016601e-05,-0.628321526808763,3.103657407244441,0.0020428230779069713,0.0007424406168960511,0.0015779820744723668,0.00012193628914524244,0.9963791948476205,0.0006339895090628252,0.30945846812302935,0.1339016095673233,0.30945846812302935,0.1339016095673233
550.0,0.03611111111111111,0.01939608180898056,2.0506498714698673,-0.029358240782142872,2.042385838361222,0.044627546472859714,0.0362145043370528,0.004126776118263652,0.0032812297204949862,0.008401503584527155,0.004426797016601516,0.3391278658360694,0.18469653489556886,1.0173835975082082,0.5540896046867065,0.01892456548787707,0.008057180029775558,0.2074260583204093,0.11297274150099511,0.0014002505974211922,0.0007377995027669193,6.563268056743381e-07,9.70859625412459e-05,-0.42481758654795293,3.0301964116283493,0.0020423887020153257,0.00074352882579485,0.0015779468327590522,0.0001239620756097807,0.9963796644652256,0.000632682665897942,0.30997171852284144,0.1339258425517193,0.30997171852284144,0.1339258425517193
550.0,0.041666666666666664,0.020655191872114405,2.050839390472465,-0.02806424059390963,2.0424307601824765,0.04459487376129489,0.03626009025243798,0.004124558704729167,0.0032825433355594177,0.0083222851683506,0.004573047705484288,0.3418920816093113,0.1791008025479298,1.0256762448279337,0.5373024076437893,0.01885137227701982,0.008221850023167693,0.20911664597668703,0.10955060216132352,0.0013870475280584331,0.0007621746175807147,6.982869320864211e-07,9.705231373728065e-05,-0.052475125478952014,3.066643282449715,0.0020417854262135176,0.0007447702237082932,0.0015780392639213692,0.0001249018691517029,0.996380175309865,0.0006328008505011153,0.31048979036485197,0.1339752942606511,0.31048979036485197,0.1339752942606511
550.0,0.04722222222222222,0.02151374571260547,2.0539096871781717,-0.027163724701535732,2.0453248937995525,0.044554052377927415,0.036288954271268416,0.004123418036213784,0.0032975700828825004,0.008285920240556705,0.004635193896528727,0.3433996924698403,0.17584740772365356,1.0301990774095209,0.5275422231709607,0.01874721052271996,0.008460305214221257,0.21003886025955967,0.10756049750803642,0.0013809867067594503,0.0007725323160881212,7.362102289315702e-07,9.702192423831578e-05,0.3198681007311303,3.0676668218788175,0.0020410041842311094,0.0007457727372154671,0.0015782569932882363,0.00012461345964645608,0.9963807388224803,0.0006341504644492584,0.3109995408350401,0.1340581966260427,0.3109995408350401,0.1340581966260427
550.0,0.05277777777777778,0.021822150802373243,2.0601586603944138,-0.026806699464112262,2.0514086079847393,0.04450577738536409,0.036286661402791284,0.004123072881121418,0.0033231131251560816,0.008308035463849946,0.004589848957200452,0.34317688473189956,0.17602255031816955,1.0295306541956988,0.5280676509545087,0.018662937769059442,0.0086519983570864,0.20990268150827288,0.10766716858729358,0.0013846725773083242,0.0007649748262000754,7.698823345760297e-07,9.699590194421997e-05,0.628314753241303,3.10366288490385,0.0020400531115746055,0.0007461709134170489,0.0015785816485893972,0.00012309092826029457,0.996381365239836,0.0006363558322462072,0.3114879918766617,0.134178258711834,0.3114879918766617,0.134178258711834
550.0,0.058333333333333334,0.021446762031545517,2.068927107896921,-0.027128524897964742,2.060073894834857,0.04445212323657884,0.03625283187532987,0.004123163692931398,0.0033554347204757065,0.008382945811000042,0.004444227751752589,0.34123943535182416,0.1796069224766192,1.0237183060554729,0.5388207674298576,0.01864776592136734,0.008695949386827462,0.20871776639125986,0.1098588558569798,0.001397157635166673,0.0007407046252920983,7.991116089535182e-07,9.697545873982839e-05,0.628314609882831,3.1036579447149526,0.0020389684691097297,0.000745845550906835,0.0015789791743236088,0.00012048743384453942,0.9963820523565664,0.0006390630788403467,0.31194294473767753,0.13432843459534424,0.31194294473767753,0.13432843459534424
550.0,0.06388888888888888,0.020257727608083784,2.0741830497303755,-0.028262474204867338,2.065343741287621,0.04439691390677942,0.036128134274104336,0.004123287906171608,0.0033839209719635907,0.008442479397563362,0.004313321454954566,0.33766429458430386,0.1858114462503612,1.0129928837529112,0.5574343387510834,0.018715388298868145,0.0085504210624406,0.20653129884645524,0.11365281447073863,0.0014070798995938934,0.0007188869091590943,8.233175809048945e-07,9.691142568606887e-05,0.6283144911610706,3.103655770296903,0.002037821559668581,0.0007434598419911872,0.0015793991148773054,0.0001169054308645349,0.9963827793254543,0.0006407284238523432,0.31236105425112365,0.13421356108522126,0.31236105425112365,0.13421356108522126
550.0,0.06944444444444445,0.018370998495293927,2.0759004302611515,-0.03009743901764302,2.067171263535292,0.04434540580760158,0.03597842281374814,0.004123031705335324,0.003408472999021927,0.008457213942143523,0.004264343256846083,0.33567030337439635,0.18882194010599648,1.007010910123189,0.5664658203179894,0.01881035477537413,0.008335552555481478,0.2053123055686221,0.11549256381024128,0.0014095356570239207,0.0007107238761410138,8.424704063838193e-07,9.68258678069982e-05,0.6283143972223607,3.103656283586671,0.002036721698896053,0.0007403284502304335,0.0015797764608767512,0.00011299092927091244,0.9963835018402272,0.0006418991039592995,0.3127275384464191,0.13393254546181252,0.3127275384464191,0.13393254546181252
550.0,0.075,0.01600004847779659,2.075807205741817,-0.032422948761433694,2.0672225342074255,0.044300921823717185,0.03587639206890017,0.004122075415513144,0.0034303079281049606,0.008428889683213422,0.004304671369307979,0.33598556821498027,0.18776175558230512,1.0079567046449407,0.5632852667469154,0.018871674750042144,0.008200424109850743,0.20550580782520145,0.11484249363143531,0.0014048149472022373,0.0007174452282179962,8.56728926807633e-07,9.675000767553719e-05,0.6283143272876539,3.1036593449570473,0.002035743376334964,0.0007380066846876743,0.001580065470230692,0.00010946760725065953,0.9963841911534346,0.0006433423712169295,0.3130301273447688,0.13365429745254093,0.3130301273447688,0.13365429745254093
550.0,0.08055555555555556,0.013339723356371843,2.074124750156073,-0.035045557875408376,2.0656605682273965,0.044265137161522944,0.03583180050528378,0.004120144070257322,0.003445954855610296,0.008358383704403905,0.004430014614828878,0.33857213461811875,0.18262871415824214,1.015716403854356,0.5478861424747267,0.018872902521795465,0.00821368663262025,0.20708842872793273,0.11170148934372723,0.0013930639507339845,0.0007383357691381463,8.66015755497755e-07,9.668520228105296e-05,0.5033355000440064,3.0748211764871822,0.0020349274964982693,0.0007368104378294443,0.001580235707987131,0.00010688217122029152,0.9963848367955147,0.0006448443178134164,0.31326302920663174,0.13340445007955032,0.31326302920663174,0.13340445007955032
550.0,0.08611111111111111,0.01055034789529435,2.0720161815523324,-0.03780494374880001,2.0636083042136235,0.04423823022715855,0.03583464681610863,0.0041170614169359345,0.0034518015752722088,0.00828823981951158,0.004554716126392274,0.34159843273348056,0.17657893214335169,1.024795298200442,0.5297367964300552,0.01881569364836101,0.008370586576388846,0.2089396433041422,0.10800054135196853,0.0013813733032519294,0.0007591193543987118,8.70280249382462e-07,9.663275852031769e-05,0.2154636898597508,3.052614649363281,0.0020342837737977936,0.000736651322525834,0.0015802738385422696,0.00010563472378285442,0.9963854423876598,0.0006459799619725455,0.31342174610741924,0.13322442917630892,0.31342174610741924,0.13322442917630892
550.0,0.09166666666666666,0.007728790237113229,2.0709826270992218,-0.04060351885368448,2.062563639596528,0.04421948271237356,0.035861473112733695,0.004112826378424337,0.003444976661090018,0.008260167096079303,0.004601259072175621,0.34347126896662,0.17281970283902645,1.0304138068998603,0.5184591085170793,0.018731176694751234,0.008591914111324215,0.21008508234172069,0.10570132972571421,0.0013766945160132175,0.0007668765120292701,8.694987332868807e-07,9.659390352210307e-05,-0.15686706093473232,3.06304811348384,0.002033801587965826,0.0007371107662944231,0.0015801833647019726,0.00010588772204998715,0.996386015047332,0.0006462225837764348,0.31350310691181754,0.13315751951115745,0.31350310691181754,0.13315751951115745
550.0,0.09722222222222222,0.004909520942520477,2.0721127850428167,-0.04340624390922702,2.0636505663557596,0.04420808522008806,0.035887805132603236,0.004107679631659529,0.003424486312825025,0.008291944983818997,0.0045408971613869155,0.34363793520578784,0.17261178061857388,1.0309138056173637,0.5178353418557216,0.018670287145321287,0.008757471186358695,0.21018693046502113,0.10557457167630009,0.0013819908306364993,0.000756816193564486,8.636744796288155e-07,9.656975602249617e-05,-0.4740408709701292,3.0896729952312785,0.00203346609372934,0.0007376679936106932,0.0015799820820922767,0.00010754153356645317,0.9963865518241783,0.0006451508715848903,0.31350534729221996,0.13323243623070286,0.31350534729221996,0.13323243623070286
550.0,0.10277777777777777,0.002092960366084447,2.0755266864229487,-0.04621304039517778,2.0670456642697443,0.04420386580029334,0.03590088480466373,0.004102134960968843,0.003392179306749458,0.008371443221321778,0.004390878797923832,0.3420982676589658,0.17597160880073767,1.0262948029768972,0.5279148264022131,0.018679918025602274,0.008768611848075716,0.2092450869690004,0.10763027034727048,0.0013952405368869625,0.0007318131329873053,8.528376078989606e-07,9.656129996989144e-05,-0.6283227150826455,3.1036603808544916,0.002033273844015648,0.000737973621633965,0.0015796981046724355,0.0001102873228842352,0.9963870280513123,0.0006426693167553123,0.31342818359601315,0.1334515310526473,0.31342818359601315,0.1334515310526473
550.0,0.10833333333333334,-0.0007078848310109705,2.08028534111519,-0.04901250579998264,2.0718588362082153,0.04420766817688458,0.03590690621762259,0.004096952792087075,0.0033531088228377316,0.008445001106873068,0.0042508319945226474,0.33895167158740863,0.1824868315386362,1.0168550147622255,0.5474604946159086,0.018769478452538294,0.008607989058298017,0.20732032780030465,0.11161614820115143,0.0014075001844788446,0.0007084719990871077,8.370449976172555e-07,9.656936176664514e-05,-0.6283226376311596,3.1036572488394163,0.0020332421314176743,0.0007380438196372946,0.0015793654177159928,0.00011370242529390958,0.9963873924508663,0.0006391484686847857,0.31327283515476007,0.1337891096654175,0.31327283515476007,0.1337891096654175
550.0,0.11388888888888889,-0.003390465632532528,2.0802877765991328,-0.05170586477835479,2.0720243631621607,0.04422215578906464,0.035853099145620175,0.0040932433567577135,0.00330805885729785,0.008472776629413953,0.004192795221773189,0.33599338114317145,0.18811869517333474,1.0079801434295144,0.5643560855200042,0.018897573085197968,0.008339525756583322,0.2055102467373436,0.11506258909927024,0.0014121294382356587,0.0006987992036288648,8.159729491051747e-07,9.654432232404014e-05,-0.6283225342861659,3.1036568876067143,0.002033427979929179,0.0007367110834831127,0.0015790226564770457,0.00011712194105504302,0.9963875493635939,0.0006340690000613061,0.3130484467491994,0.13392287413370527,0.3130484467491994,0.13392287413370527
550.0,0.11944444444444445,-0.005760518532085738,2.0759797053845204,-0.054100800752221755,2.067939352371135,0.04424836464589055,0.03580231853718534,0.004091917574245384,0.003269201652951921,0.008455578389761678,0.00422454035941636,0.33555272735178326,0.18899479159833668,1.0066581820553495,0.56698437479501,0.018986904445082758,0.00813870811872233,0.2052400630751459,0.11560007371073232,0.0014092630649602804,0.0007040900599027265,7.89910596888892e-07,9.650721262505583e-05,-0.6283224064655425,3.103659206568945,0.0020338595073697866,0.0007352907030100309,0.001578711728800413,0.00012016518205507405,0.9963874287638298,0.0006291682321405477,0.31275830159716933,0.1339199429191247,0.31275830159716933,0.1339199429191247
550.0,0.125,-0.007622400743112341,2.06987801344335,-0.05600091076022653,2.062040375930002,0.0442851877217948,0.03581543422485794,0.004093322295319364,0.0032473380186109403,0.008394976579619148,0.0043470826258022975,0.33750104087893534,0.18566441172128828,1.0125031226368058,0.5569932351638648,0.019008525614100744,0.00809524894796857,0.20643108717519162,0.11356463941893259,0.001399162763269857,0.0007245137709670494,7.592822076993136e-07,9.648799940063508e-05,-0.4800288766421778,3.0859749549805784,0.00203452216733675,0.0007351460842180912,0.0015784615642094072,0.0001225873203324892,0.996387016268454,0.0006261593935856104,0.31240512895563816,0.13392008666311722,0.31240512895563816,0.13392008666311722
550.0,0.13055555555555556,-0.008825288077327869,2.062950911443864,-0.057253028720963973,2.055233327687024,0.04433026628180545,0.03588711463348325,0.004097474361830614,0.003245420018329208,0.008316807722451556,0.004503934255267195,0.3405792581479032,0.18017820159729728,1.0217377744437097,0.540534604791892,0.018962664669556886,0.008211972804605231,0.20831371367768445,0.11020963565248192,0.0013861346204085928,0.0007506557092111989,7.242614737762489e-07,9.648671691697251e-05,-0.16883357513602776,3.0596212658733655,0.0020353747350612527,0.0007362994346444788,0.0015782933548142825,0.0001241014602373362,0.9963863319101247,0.0006254811857659861,0.31199652192181937,0.13392089897043832,0.31199652192181937,0.13392089897043832
550.0,0.1361111111111111,-0.009306380574257067,2.056800528691369,-0.057790456257834424,2.049087296621248,0.044380053687145475,0.03599502877560685,0.0041040219964318374,0.0032625119844510333,0.008270939792072345,0.004598036472092719,0.34286313783654543,0.17618817952067373,1.0285894135096363,0.5285645385620212,0.018875080830487913,0.008422684425691036,0.20971073701401954,0.10776908895388333,0.0013784899653453905,0.0007663394120154529,6.850454070859943e-07,9.650318738038471e-05,0.20350963631932178,3.0534466477997713,0.0020363489194990397,0.0007383881125549453,0.0015782181420585565,0.00012451464862038626,0.9963854329384426,0.0006270554553295932,0.31154151448471196,0.13393470146490058,0.31154151448471196,0.13393470146490058
550.0,0.14166666666666666,-0.009099409644842765,2.0529557979916806,-0.057642411786089795,2.045138132042259,0.04443067061808938,0.036110422705776336,0.00411233152315771,0.0032946678522526277,0.00828369732879866,0.004586066094365617,0.34342211762954294,0.17561221284499695,1.030266352888629,0.5268366385349909,0.018793457703729602,0.008611413016677961,0.21005274086481526,0.10741644934356162,0.0013806162214664434,0.0007643443490609361,6.418534792931712e-07,9.653702546870866e-05,0.4973640239542075,3.077187929472583,0.0020373660884778514,0.0007408440994124884,0.0015782345212735174,0.00012375174603132552,0.9963843993902489,0.0006304072973395688,0.3110506073948986,0.13397707052818292,0.3110506073948986,0.13397707052818292
550.0,0.14722222222222223,-0.008314956525015939,2.052244142030008,-0.05691530275354571,2.0442525459690795,0.04447874668643349,0.0362105250238311,0.004121599542096384,0.0033364520886029285,0.008346357473821777,0.0044816331118785625,0.342251562252576,0.17848033264390936,1.0267546867577277,0.535440997931728,0.018765571961604065,0.00867251938061861,0.20933689027638286,0.10917012777140161,0.0013910595789702962,0.0007469388519797604,5.949264680640742e-07,9.658764774051254e-05,0.6283156112747179,3.1036607040792186,0.0020383548063087247,0.0007431483390711592,0.0015783277402033025,0.00012187935734510964,0.996383317453488,0.0006348932370863418,0.31053563704144066,0.13405661236278552,0.31053563704144066,0.13405661236278552
