period,full_local_log_factor,full_cumulative_lambda,full_rolling_lambda,full_x_rms_projection,phase_only_local_log_factor,phase_only_cumulative_lambda,phase_only_rolling_lambda,phase_only_x_rms_projection,kappa_only_local_log_factor,kappa_only_cumulative_lambda,kappa_only_rolling_lambda,kappa_only_x_rms_projection,open_local_log_factor,open_cumulative_lambda,open_rolling_lambda,open_x_rms_projection
179.0,0.03699038840069468,-0.0037984298487590052,0.007025316500104304,0.008620353626794778,-0.14116617763437855,-0.007610021951031781,0.0036589246208208193,0.00795586443720984,0.02430954026136564,-0.06884558938572005,-0.04227117437579562,0.009749240059122427,-1.8416861164575655,-1.8849373260803166,-1.8861138769060701,0.10025737803759113
180.0,-0.14316547517268174,-0.004572691211669687,0.00557889313573694,0.008664073195139784,0.05165744596046411,-0.0072807582404123584,0.002979906386734682,0.00984391675580964,0.007142551492638398,-0.06842343304750695,-0.04486441906615206,0.00857778725695018,-1.8437899561036692,-1.884708729580446,-1.8842840469848228,0.09502628575775007
181.0,0.20199476240428144,-0.003431434561857802,0.0062028455397674515,0.010125331348846887,0.07562673840035876,-0.0068227057727837884,0.003582692550133887,0.00888057738979285,-0.20432321892681748,-0.06917426059380148,-0.04389134632850302,0.008409287352803392,-1.884040898526102,-1.8847050399061127,-1.8830572007073685,0.08676910140707957
182.0,-0.16183613358821866,-0.0043017900510136315,0.006867929019532417,0.007946030029951971,-0.17283340709882747,-0.007734852483366446,0.0032068229057070573,0.008439994012287738,0.15379776977223633,-0.06794913954783424,-0.043197867613900966,0.009969467154994856,-1.9250623663604034,-1.8849267834580594,-1.8837154492569368,0.08313046257416866
183.0,0.092684618361142,-0.0037718096771767154,0.005389827453144649,0.010049146984160963,0.20280512436015105,-0.0065843608066259145,0.003234794966682947,0.010280149040216404,-0.20847075997681694,-0.06871701725509645,-0.04566190075477898,0.00779772224001467,-1.9291507684339615,-1.8851684445781463,-1.8857394349158838,0.08770204631780654
184.0,0.04500032544132981,-0.003506743725445702,0.0070067387141673956,0.008668038390732173,-0.13890150064870418,-0.007303475697071992,0.0036617290115737887,0.007958836612719868,0.04039097777232401,-0.06812403902125178,-0.04226080588595993,0.009828152229922752,-1.885045278408945,-1.885167775196792,-1.8868884386756832,0.09663412238180727
185.0,-0.1490957134790672,-0.004293711129519331,0.005614630295171119,0.0086196339365059,0.04818013412787034,-0.007003564292612845,0.002978798210889638,0.009825524855008556,-0.007915877990777281,-0.06779858950216813,-0.04496651853931333,0.008487371096952525,-1.8408340529024685,-1.8849281334546606,-1.8860578510029982,0.10021422224662085
186.0,0.2035172594028045,-0.0031764478470874824,0.006169754837818181,0.010162941591402833,0.07857498742139378,-0.00654346455221496,0.0035788285949110987,0.008901097981739946,-0.19342951151615104,-0.06847402456675943,-0.043718696934883464,0.008489675802148492,-1.8447588174505467,-1.8847121693901223,-1.8842202899177238,0.0947341943902484
187.0,-0.15708466827381387,-0.00399948645899511,0.006900569250372812,0.007945954698003788,-0.17446491032368358,-0.00744144019805169,0.003213849998341939,0.00842503950626843,0.15092044637242974,-0.06730079210184398,-0.043306474188611596,0.009900675331808372,-1.8857186417259324,-1.8847175515951267,-1.8830442474582383,0.08652435635920017
188.0,0.08427083724125982,-0.0035299634605894985,0.0053732031714467665,0.010007382219687933,0.2026771759693791,-0.0063237879843951435,0.003229974114619083,0.010289817564620038,-0.21707607768706136,-0.06809746915282917,-0.04562481911745313,0.007799814865623823,-1.9260356910600673,-1.884937328932706,-1.8837745721951407,0.08314944774985814
189.0,0.052953467884667364,-0.00323110932648761,0.0069870269066828,0.008716953664227827,-0.13660180534910454,-0.0070130896635735,0.0036644070109846548,0.007962083989347252,0.055823313022981054,-0.06744180363867144,-0.04226301496262552,0.00990111943568723,-1.9283049014137177,-1.885166786988161,-1.885808511130746,0.08799349722188769
190.0,-0.15469142765837032,-0.004028268896655414,0.005652193725069504,0.008576280692533913,0.04468828418578431,-0.006740977169629511,0.0029777855740249605,0.009806966140358062,-0.023164456133759607,-0.06720876496759295,-0.04506457384256448,0.008401302036352967,-1.8830614396755887,-1.885155706212832,-1.8868917998821146,0.09690864788964762
191.0,0.20465844792938018,-0.0029356682850007775,0.006136705454382755,0.010198128310476163,0.08150629602705947,-0.006278949561269884,0.0035749199749967155,0.008921746442283291,-0.18138989831724822,-0.0678065719484812,-0.043549098119439786,0.008573665965977757,-1.840050874221361,-1.8849195552599967,-1.8860005065744416,0.10015834685345536
192.0,-0.15205287341777457,-0.003712320395067308,0.006931203224330865,0.007947696479774965,-0.1760397287351708,-0.007163120286133951,0.003220936688079484,0.008410277575643336,0.14671498290352786,-0.06668927218362698,-0.04341760049775974,0.009824072953132599,-1.8457763286372675,-1.8847156842880033,-1.8841573925527713,0.09443869153366263
193.0,0.07568777683459968,-0.00330092092755608,0.005357864336643869,0.00996398871518145,0.20248909006144825,-0.006076839403503991,0.0032251681395244923,0.010299053150743193,-0.2245882041312236,-0.06750740136470261,-0.04557383287936791,0.007808156947415984,-1.8873955710545662,-1.8847295697116644,-1.8830339042834467,0.086286116191621
194.0,0.06083790714440202,-0.002970308411721244,0.006966237172173784,0.008767028802965338,-0.13426780642205424,-0.006737617584011982,0.0036669587448017573,0.007965606724269967,0.07048759429789254,-0.06679608695407067,-0.04227717826149853,0.00996727568309029,-1.9269589194493069,-1.8849472467721677,-1.883835574531426,0.08317961029102264
195.0,-0.15994130527768116,-0.0037752878828287307,0.005691495641316857,0.008534061647248816,0.041183029909004305,-0.006491870673791385,0.0029768697603460015,0.009788248239315197,-0.03852227915296033,-0.06665109306791114,-0.045158022659772847,0.008319993413981123,-1.9273908586628834,-1.885164906320325,-1.8858762104134086,0.08829089376584207
196.0,0.20541237414579977,-0.002708003892886748,0.006103728973997085,0.010230771001919148,0.08441995734975864,-0.006028034816528375,0.0035709677139357577,0.00894251735901936,-0.16829444856260686,-0.06716968161635346,-0.04338450071717066,0.00866090101713792,-1.8810809523817396,-1.8851440698206385,-1.8868924262781206,0.09717520169220394
197.0,-0.14675253957588835,-0.0034391944293486855,0.0069597814645010634,0.007951262936710531,-0.1775574425616327,-0.006898742470056824,0.003228079545301793,0.008395710449875984,0.1412350866816314,-0.06611178939149061,-0.043530783851187804,0.00974057034090977,-1.8393372302172717,-1.8849115477921952,-1.8859419176178036,0.10008990693493629
198.0,0.06695408060852272,-0.0030836728382483253,0.005343870113315052,0.009919101198302289,0.2022407384866905,-0.005842482465224766,0.0032203777732108087,0.010307851128793217,-0.23093510640922757,-0.06694423038652968,-0.04550876273205366,0.007822670552778984,-1.8468408734358353,-1.8847192716590822,-1.8840954313714093,0.09414018104095809
199.0,0.06864168460322348,-0.0027232439063816327,0.006944424473847538,0.008818188155761858,-0.13190022020115552,-0.006475938433747031,0.003669384404308762,0.007969404941270028,0.08427104884324323,-0.0661843546115057,-0.042302618301852266,0.010025785514372734,-1.8890698971377178,-1.8847411340986735,-1.8830262029434066,0.08605465544512002
200.0,-0.16483495609219584,-0.003533802467310704,0.005732437781272126,0.008493022479160698,0.037665509070980326,-0.006255231196223394,0.0029760520417461576,0.009769378735589833,-0.05390873712372553,-0.06612297652406679,-0.04524627300715922,0.00824380158027896,-1.927830489699824,-1.8849565808766793,-1.8838983649344159,0.08322096535046115
201.0,0.2057739181194024,-0.002492470524093226,0.006070857178270004,0.010260757514342224,0.08731526308666596,-0.005789706349044839,0.0035669728181544234,0.008963405197768151,-0.15424260036328322,-0.0665613826128191,-0.04322673544396567,0.008750987033203376,-1.9264095515810666,-1.8851628145617756,-1.8859424270737164,0.08859383082640787
202.0,-0.14119564602341977,-0.0031791199077532578,0.00698626474802031,0.007956660398300803,-0.17901765535241004,-0.006647270453021895,0.0032352750724163105,0.00838134031307761,0.13454232944062014,-0.06556581968186148,-0.04364557930153001,0.009651133450234375,-1.879107317337698,-1.8851328368527454,-1.886890334827902,0.09743333385370873
203.0,0.05808871715035234,-0.0028773079025409152,0.005331280135000815,0.00987285429419352,0.20193201524807022,-0.005619786287006664,0.003215603748601981,0.010316207080552992,-0.23605039290825744,-0.06640564516573536,-0.04542960147904238,0.007843264936503126,-1.8386936368520825,-1.8849040723207227,-1.8858821587377819,0.10000907813468457
204.0,0.07635278628867134,-0.0024889250878781096,0.006921642563386715,0.008870350945413389,-0.12949976457786638,-0.0062270410825500935,0.0036716842403684115,0.007973478730487281,0.0970682608687065,-0.06560430248909593,-0.042338622286071104,0.01007586345424477,-1.8479508111492837,-1.8847229288836078,-1.8840344824741735,0.09383906517971267
205.0,-0.16936294805290017,-0.0033029447120977297,0.005774911672780078,0.00845320649782768,0.034136863287136845,-0.0060301439880638165,0.0029753336747529056,0.009750365167370222,-0.06924329687227725,-0.06562205368120902,-0.04532870277943024,0.008173029843374332,-1.8907398304072718,-1.8847522796227476,-1.8830211717911183,0.08583024229130609
206.0,0.2057388398949307,-0.002288178767403417,0.006038122132947044,0.010287984894308934,0.09019150374780709,-0.005563048610705219,0.0035629362841326007,0.00898440430671088,-0.13934199517629806,-0.0659799174748745,-0.04307747311565735,0.008843489771599596,-1.928648873168332,-1.8849653698826776,-1.8839628482790716,0.08327351491049237
207.0,-0.13539432169761098,-0.0029312036124768837,0.007010623803343097,0.007963893903490442,-0.18041999404643264,-0.006407768153872984,0.0032425197192123166,0.008367169308083755,0.12670484043092328,-0.0650490732337837,-0.043761556200161644,0.009556762009489368,-1.9253620309153052,-1.8851605228345263,-1.8860070586363604,0.08890189015280588
208.0,0.04911093526715225,-0.0026810010217094356,0.005320154293367335,0.009825381907422128,0.2015628371736876,-0.005407909474413559,0.003210846806918538,0.01032411684738562,-0.23987460632647234,-0.06588958060442161,-0.04533653642385445,0.007869836977115673,-1.8771440160690438,-1.8851219819366152,-1.8868855463188055,0.09768260913129144
209.0,0.08395913972685794,-0.00226645489372586,0.0068979439237570345,0.008923431167144143,-0.12706715836182877,-0.005990011143731335,0.0036738585633373177,0.007977828146833931,0.10878235567240137,-0.06505382971314495,-0.04238445835168103,0.010116794314079131,-1.838120478870894,-1.8848970943621381,-1.8858213050798,0.09991605586348505
210.0,-0.17351683968819567,-0.0030819329165566686,0.005818799021292895,0.008414654770389725,0.030598237195116326,-0.005815781389736823,0.0029747159007865232,0.009731215018639328,-0.08444527775229023,-0.0651461699419028,-0.04540466034280062,0.008107932581629824,-1.8491044792331195,-1.8847266533377143,-1.8839746215363575,0.09353574422094835
211.0,0.20530382139184364,-0.00209432270656425,0.006005556266267439,0.010312360162391275,0.0930479682232509,-0.005347232813371953,0.0035588590862653036,0.009005508908668006,-0.12370729363692307,-0.0654237108124953,-0.04293819235979814,0.00893793162988097,-1.892403581330992,-1.8847630368827062,-1.8830188356344393,0.0856131384068496
212.0,-0.1293608091144773,-0.0026946363216959154,0.007032838898134078,0.007972967130202646,-0.18176410928735925,-0.006179387891079439,0.0032498098672630094,0.0083531995327431,0.11779602662134867,-0.06455946676799604,-0.04387829461540527,0.00945846877437899,-1.9294125774975246,-1.884973647923342,-1.8840289258222895,0.08333724752003992
213.0,0.04004021883688978,-0.002494003198885654,0.005310552474637839,0.00977681664837574,0.20113314355118164,-0.005206089621397463,0.003206107686311482,0.010331576530414612,-0.2423565322449253,-0.06539419477492997,-0.045229968420734366,0.007902271294244097,-1.9242494875362306,-1.8851580415365483,-1.886070006035773,0.0892146408412171
214.0,0.09144861174346099,-0.0020550190169120715,0.0068733797270228245,0.008977337511453009,-0.12460312164961138,-0.005764019677604069,0.0036759077397031602,0.007982453210426968,0.11932615401967443,-0.06453101557495519,-0.042439389202220436,0.010147953514457029,-1.875194501415085,-1.88511148293785,-1.8868780852312526,0.0979226080796923
215.0,-0.17728920692360545,-0.0028700617513618084,0.005863972233304188,0.00837740625330227,0.027050778765538953,-0.005611392708101078,0.002974199942614275,0.009711935722870784,-0.09943364050774986,-0.06469335336534028,-0.045473466385039574,0.008048719393422108,-1.8376180128285573,-1.8848905830768765,-1.8857594322783142,0.09981105448514613
216.0,0.20446650476006328,-0.0019101702397348404,0.005973192456974204,0.010333801028925792,0.09588394449349312,-0.005141506887723328,0.003554742185027998,0.009026713108961045,-0.10745900546461927,-0.06489134249542954,-0.042810155873033516,0.009033788983067899,-1.850300195688902,-1.8847304423945246,-1.8839159237510927,0.09323061606710485
217.0,-0.12310743211843121,-0.0024686829672864365,0.007052899402682505,0.007983882322715075,-0.1830496754311153,-0.005961360198983198,0.0032571418461850355,0.008339433044088001,0.10789336458947986,-0.06409509960563732,-0.04399538161900631,0.009357260630843701,-1.8940593603420646,-1.8847734327998127,-1.8830192156009034,0.08540359883845754
218.0,0.030896244098154356,-0.002315632843133038,0.005302534288138858,0.009727289327640045,0.20064289677402863,-0.005013634249565713,0.0032013871298746167,0.010338582497904564,-0.24345446748114696,-0.06491784899956168,-0.04511052603997978,0.00794044005875485,-1.930120149745476,-1.8849814452628662,-1.8840964953846424,0.08341213801895556
219.0,0.09880900928510639,-0.0018538764863830863,0.00684799981024915,0.009031973310827389,-0.12210837522482215,-0.005548313432101131,0.003677832190113528,0.007987353904947567,0.1286232541829642,-0.06403409966996111,-0.04250268319193982,0.010168826431834085,-1.9230732536533468,-1.8851553804609962,-1.8861311738145374,0.0895316398454031
220.0,-0.18067366563504172,-0.00266669370978608,0.00591029504869015,0.008341497908859961,0.023495638508940812,-0.005416295468732758,0.0029737870038254455,0.009692534654873058,-0.11412681177537906,-0.06426179381589482,-0.04553441727364023,0.00799555915814576,-1.873262187693793,-1.8851013204938725,-1.886867979604291,0.09815292817509517
221.0,0.20322552510155215,-0.0017350547106397534,0.005941064116121916,0.010352236515215588,0.09869871931605238,-0.004945186804548209,0.0035505865267177862,0.009048010890619818,-0.09072235736732652,-0.06438152487268863,-0.042694395734652967,0.009130490080588144,-1.8371863702809226,-1.884884510764402,-1.885696616398161,0.09969430644534845
222.0,-0.11664656674413676,-0.0022526741342140644,0.007070803287223965,0.007996640209284332,-0.18427639064967613,-0.005752985020066804,0.0032645119379465736,0.008325871857139946,0.09707729872940954,-0.06365423287448098,-0.04411240751072363,0.009254122037698723,-1.85153626134725,-1.8847342934246851,-1.8838584637728317,0.09292407589526007
223.0,0.02169883690075186,-0.0021452682551334995,0.005296158750714213,0.00967692849907863,0.20009208220712743,-0.00482991296972064,0.003196685884120987,0.010345131386299646,-0.24313739637390439,-0.0644590901099044,-0.044979073420650814,0.007984202479389992,-1.8957053776891168,-1.8847834911119696,-1.8830223290042114,0.08520187186042723
224.0,0.10602808190180851,-0.0016623515133614372,0.00682185266222618,0.009087236517278163,-0.1195836407067147,-0.005342206397117936,0.0036796323826707223,0.007992530177090446,0.1366089940199077,-0.06356146473432489,-0.042573623014461236,0.010179025743867672,-1.9307701806822248,-1.8849887888332653,-1.8841654515610429,0.08349814726931724
225.0,-0.18366488818303225,-0.002471251676337752,0.0059576232946270515,0.008306964822458207,0.01993396941300259,-0.005229867837961845,0.002973478264799029,0.009673019131293217,-0.12844256423905867,-0.06384982517656815,-0.045586790170668266,0.007948583940067137,-1.921834802135777,-1.8851525488923875,-1.886190470291875,0.08985243259191586
226.0,0.20158053811570237,-0.0015683676507092558,0.005909205262449498,0.010367607488103265,0.10149157817817425,-0.004757649050279827,0.0035463930337185424,0.009069396119814443,-0.07362621148269591,-0.06389308352305544,-0.04259170766983189,0.009227413754750658,-1.8713504415732183,-1.8850914776210637,-1.8868552608949414,0.098373184814968
227.0,-0.10999061662908165,-0.0020459987034774163,0.007086556553567802,0.008011239915990913,-0.18544397720577332,-0.00555362406418068,0.003271916361666294,0.008312517951177587,0.08543027153280609,-0.06323527138624548,-0.044228962040822495,0.009150001127915319,-1.8368255613852866,-1.8848788524394084,-1.8856329338864257,0.09956606138114149
228.0,0.012467932294968797,-0.001982341111378968,0.005291483929910526,0.009625860074680066,0.19948070932170317,-0.004654350672137329,0.0031920046954743986,0.010351220112615007,-0.24138601793667352,-0.06401663430971227,-0.0448367105470628,0.008033403977300407,-1.85281096192872,-1.8847382037968174,-1.8838023156581414,0.09261651584530348
229.0,0.11309352797800866,-0.001479826399198236,0.006794985432244058,0.009143019713956793,-0.11702963936287994,-0.005145072456813062,0.00368130884513001,0.007997981935350144,0.14323124642048654,-0.06311162173010441,-0.042651512212125195,0.01017830574834838,-1.8973398439163371,-1.8847932327929726,-1.8830281892207068,0.08500819881813228
230.0,-0.1862586145096993,-0.002283212434461284,0.006005805760960834,0.008273840303862547,0.016366925878324036,-0.0050515420292689866,0.0029732748874435055,0.009653396397717354,-0.14229797383015,-0.06345591021749591,-0.045629850154534954,0.007907892662722698,-1.9313613077008425,-1.8849957026838764,-1.8842356859213383,0.08359522192963767
231.0,0.19953224190016378,-0.0014095524589867166,0.005877650610230424,0.010379867078209504,0.10426180530991284,-0.004578324075419715,0.0035421626195148437,0.00909086253576022,-0.056302035343321406,-0.06342494106219645,-0.04250265358018681,0.009323889189305318,-1.92053574658928,-1.885149555687796,-1.886247807730537,0.09017655355199347
232.0,-0.1031519898741118,-0.0018480974478450143,0.007100172698821995,0.008027678868098947,-0.18655218129198192,-0.005362694149629034,0.0032793513055945633,0.008299373262512955,0.07303590287997011,-0.0628367477693423,-0.04434463058077576,0.00904579856497516,-1.8694625730144285,-1.8850819393831693,-1.886839963839965,0.0985830123280757
233.0,0.003223531854588058,-0.0018263307984783487,0.0052885665743217045,0.009574206966342473,0.1988088104647193,-0.004486421597636124,0.0031873443156763383,0.01035684586490537,-0.23819357924651183,-0.06358935219628294,-0.04468476495865796,0.008087875018526662,-1.83653547867769,-1.8848735854745622,-1.8855684615305435,0.0994265852176682
234.0,0.11999300155307573,-0.001305735361078545,0.006767443934538546,0.009199210163970035,-0.11444709339872534,-0.004956338998495479,0.0036828621412595573,0.008003709049721506,0.14845100256140709,-0.06268319683407059,-0.04273567975207011,0.010166572759347856,-1.8541225699903165,-1.8847421708784755,-1.8837475527940684,0.09230832472662898
235.0,-0.1884516565434465,-0.0021021009831311745,0.006054685152894412,0.008242155998975782,0.01279566442790788,-0.004880798558383125,0.0029731780042321467,0.00963367364043791,-0.1556094731284824,-0.06307862779702553,-0.04566285960145815,0.007873554536126974,-1.898960969490792,-1.8848026764044854,-1.8830368055647668,0.0848228139672448
236.0,0.1970823936377063,-0.0012580988872801682,0.005846435640192074,0.01038898101000021,0.10700868426350738,-0.0044066905803242665,0.0035378961770758666,0.009112403763058812,-0.03888291860032538,-0.06297610360551409,-0.04242757135240112,0.009419197058432971,-1.9318922192825656,-1.8850022083658333,-1.8843070872372878,0.0837032941903453
237.0,-0.09614308134045738,-0.0016584574630319707,0.007111672096077851,0.008045952689657939,-0.18760077320400956,-0.0051796613930824315,0.0032868129110164455,0.008286439690928528,0.05997832500810789,-0.06245730854807264,-0.04445899039423917,0.008942359136223708,-1.9191778403731106,-1.885146409344767,-1.8863031024911834,0.09050352694000674
238.0,-0.0060143356912507485,-0.0016767594723942345,0.005287461688583514,0.009522088809415236,0.19807644195432764,-0.0043256441521269265,0.0031827054977073776,0.01036200611363109,-0.2335664687300214,-0.0631762545992573,-0.04452477445225904,0.008147429638923087,-1.8676018262760394,-1.885072692609184,-1.8868221263121883,0.09878206491460045
239.0,0.12671412417686972,-0.0011395591223973141,0.00673927267792467,0.009255689901158664,-0.11183672483893783,-0.004775481309812328,0.0036842928817628186,0.008009711350317264,0.15224271006426662,-0.06227492001907519,-0.04282548292173347,0.010143890862714404,-1.8363159009774477,-1.8848686892969173,-1.8855032764081812,0.09927615922304324
240.0,-0.1902418969270774,-0.0019274855299168147,0.006104099157052631,0.008211941978439738,0.00922134260155215,-0.004717161210181643,0.0029731887200271146,0.009613857974364865,-0.1682930206563232,-0.06271666210506373,-0.04568509001004841,0.007845612181955404,-1.8554693466688312,-1.884746192035967,-1.8836942478324061,0.09199988774705116
241.0,0.19423381890457314,-0.0011135382086118772,0.0058155966766819,0.010394927795820687,0.10973149755060393,-0.004242270509929421,0.00353359458162556,0.009134013305476961,-0.021502622225790306,-0.06254564949145679,-0.042366590556611114,0.009512572300333389,-1.9005669653014061,-1.884811838398064,-1.8830481831754142,0.08464594429556865
242.0,-0.08897625702679354,-0.0014766072946374212,0.007121081401597553,0.008066055093556509,-0.18858954724782223,-0.00500403611628435,0.0032942972842402553,0.008273719098372687,0.04634167354343602,-0.062095701875610115,-0.04457160695404072,0.008840465896565317,-1.9323616590420185,-1.8850083252602294,-1.8843795417180231,0.08382228157278575
243.0,-0.015225655313923978,-0.0015331877391612345,0.005288222089990645,0.009469621720575468,0.19728368377973818,-0.004171576363625821,0.003178088997531958,0.010366698609906164,-0.2275245459905747,-0.0627764790118857,-0.04435846078109864,0.00821186363620209,-1.9177629744931528,-1.8851431180554266,-1.8863562751590492,0.09083286742894267
244.0,0.133244498606227,-0.0009808201721719383,0.006710514897929535,0.009312335865950531,-0.1091992558671749,-0.004602017673066595,0.003685601715299247,0.008015988626305294,0.15459434036403777,-0.06188561499804994,-0.042920308793715334,0.010110482605774553,-1.865771371812201,-1.8850637256527905,-1.8868017891756224,0.09897001747687852
245.0,-0.19162828140344426,-0.0017589730751567233,0.0061538815641659335,0.008183226827374513,0.005645119076266812,-0.004560192625110132,0.002973308110027495,0.009593956444785105,-0.18026440201198826,-0.0623687937205558,-0.04569583642220807,0.007824084463709084,-1.8361664976737644,-1.8848641451304273,-1.8854374558572857,0.09911507907789699
246.0,0.1909904158284201,-0.0009754389739226713,0.005785170962503168,0.010397698825748343,0.11242952703132345,-0.00408462465902707,0.0035292586921154,0.009155684551060266,-0.004294641375227732,-0.062132719930534146,-0.04231965257718131,0.009603208835567695,-1.856849543287848,-1.8847502646351322,-1.8836424726102734,0.09169158628208267
247.0,-0.08166384280118523,-0.0013021126736281878,0.007128432934913813,0.008087977765591075,-0.18951832221536835,-0.004835368373830071,0.0033018004878920095,0.008261213312607004,0.03220972722314268,-0.06175076670319133,-0.04468203040737584,0.008740836618400204,-1.9021560429190951,-1.884820733373124,-1.883062322910368,0.0844778093391237
248.0,-0.024390465532627175,-0.0013952108706402806,0.005290897914919326,0.009416918117453925,0.19643064049003364,-0.004023811886475781,0.0031734955708006634,0.010370921396562269,-0.22010119223379782,-0.06238927648355668,-0.044187695055059,0.008280952455552722,-1.9327684291761167,-1.8850140708562007,-1.8844529332380446,0.0839520867218745
249.0,0.1395717271172314,-0.0008290785895644907,0.006681212599678662,0.009369020094795955,-0.10653540765948721,-0.004435505042190687,0.0036867893383592033,0.00802254062588097,0.15550717782405188,-0.06151419032167873,-0.04301957450126772,0.010066724508366785,-1.9162931764638511,-1.8851396897542234,-1.8864072506778684,0.09116408086674023
250.0,-0.19261080466915384,-0.001596205493882848,0.006203863475154709,0.008156037721830421,0.0020681526026292154,-0.004409490411611407,0.002973537223547024,0.009573976016896068,-0.19143967563191341,-0.06203389226291967,-0.04569443444825829,0.0078089690013152715,-1.8639742979363139,-1.8850550281869516,-1.8867789961454478,0.09914656647476548
251.0,0.1873571512219584,-0.0008434032758914486,0.005755196720907578,0.010397298321339413,0.11510205320452488,-0.003933348803578992,0.0035248893480788746,0.009177410764126844,0.012608736850518882,-0.061736511270435855,-0.04228653368607227,0.009690266459342718,-1.8360868328985045,-1.8848599357754439,-1.8853710774346353,0.0989436539236233
252.0,-0.07421811404022546,-0.001134572763051504,0.007133764097763876,0.008111710241054308,-0.19038694069259118,-0.00467324400948777,0.003309318562948077,0.008248924123791499,0.017665686411758204,-0.0614214231843954,-0.04478979219131203,0.008644122232553314,-1.8582614028515858,-1.8847543860416192,-1.883592298068487,0.09138379764454027
253.0,-0.033488900198345016,-0.0012624554801870516,0.005295536121883005,0.009364086560953807,0.19551744012799047,-0.0038819764832526784,0.003168925977368298,0.010374672796663388,-0.2113430864467046,-0.0620139989285152,-0.044014456046356544,0.008354448759652263,-1.9037264144288142,-1.884829374296114,-1.8830792212408014,0.08431862098792284
254.0,0.14568343093490163,-0.0006839283683166237,0.006651406601669021,0.009425609955451506,-0.10384590177437222,-0.004275535244241338,0.0036878564742492737,0.00802936705389194,0.15499533476561886,-0.061159631473026485,-0.04312272652770792,0.010013137612351626,-1.9331113958975483,-1.8850194609953321,-1.8845271436028626,0.08409259719171087
255.0,-0.1931904906408704,-0.001438856063503109,0.006253874508737401,0.008130400509058649,-0.0015083974305215061,-0.004264683723403221,0.0029738770693477634,0.009553923586136751,-0.20173577356188055,-0.06171091046161022,-0.0456802798540612,0.007800244380841952,-1.914770606723747,-1.8851361321550513,-1.8864559584502416,0.09149666514948392
256.0,0.18334005349446397,-0.0007170634480423001,0.005725713227097418,0.01039374319870266,0.1177483565523715,-0.003788070284825976,0.0035204873708197222,0.00919918509745827,0.029077403533373736,-0.06135626861006732,-0.042266869629111394,0.009772880137487833,-1.862213603295045,-1.885046591026692,-1.8867537936403962,0.09931143061397052
257.0,-0.06665129024926138,-0.0009736168597201953,0.007137116773826663,0.008137239774381877,-0.19119526947299068,-0.004517281176608718,0.0033168475197728363,0.008236853288150357,0.0027920725687967333,-0.061106664169682634,-0.04489440192962846,0.008550906936036733,-1.836076369988661,-1.8848560454195402,-1.885304218881562,0.09876220540297025
258.0,-0.04250122912768982,-0.001134576597192946,0.005302179943180557,0.009311231661167301,0.19454423508802432,-0.003745724912017117,0.00316438097762273,0.010377951423774503,-0.20130972178598386,-0.06165008687362179,-0.043840783287249385,0.008432079736493079,-1.8597031612693224,-1.8847585536205083,-1.8835437941696582,0.0910768948930197
259.0,0.1515672753023955,-0.000544994157426195,0.006621136593612785,0.009481968445509565,-0.10113145904036809,-0.004121731607493376,0.003688803882234082,0.008036467571664738,0.15308501727921722,-0.06082099380739461,-0.04322923920984305,0.009950373616769969,-1.905276293572854,-1.8848377726936834,-1.883098870167646,0.08416858327234614
260.0,-0.19336936659537357,-0.0012866263591106081,0.006303744069604489,0.008106339768749042,-0.005083371897464341,-0.004125430223993264,0.002974328622073952,0.009533805968005777,-0.2110712587477963,-0.061398879441780775,-0.04565285038415352,0.007797872042534651,-1.9333894926658555,-1.8850245100781917,-1.8846020527919478,0.08424368531746913
261.0,0.1789461969085522,-0.0005960791435256931,0.0056967608647794914,0.010387062792667103,0.12036771683334667,-0.003648444986225678,0.0035160535600063077,0.009221000586059912,0.0449844375653845,-0.06099128052604451,-0.04226018051083576,0.009850171765639331,-1.9131975558401642,-1.8851324527822606,-1.8865023324309291,0.09183011100741349
262.0,-0.058975530969643516,-0.0008189014787398832,0.007138536759141822,0.008164551202621375,-0.19194319930198103,-0.004367127254606424,0.0033243833436986834,0.008225002527153163,-0.012329266925377677,-0.06080554764970609,-0.04499534465220543,0.00846170963482715,-1.8604921898116582,-1.8850384059770293,-1.8867262306425403,0.09946435151330407
263.0,-0.05140790052753168,-0.0010112550872904223,0.005310868323434734,0.009258454007684231,0.19351120175979555,-0.0036147381709014732,0.0031598613325153845,0.01038075617835367,-0.19007269560650147,-0.06129705771798287,-0.04366872713302032,0.008513544156914231,-1.836134476047056,-1.8848524594753946,-1.8852369581014883,0.09857106672760779
264.0,0.15721099677518888,-0.00041192837569012196,0.0065904411952692424,0.009537954546380293,-0.09839279996810406,-0.003973745980739362,0.003689632350980654,0.00804384179554967,0.14981357487103794,-0.06049739623090325,-0.04333861261174206,0.009879197393179356,-1.8611730486518983,-1.8847627647374268,-1.8834970298007305,0.09077124665465033
265.0,-0.19315043199594265,-0.001139243483691075,0.006353302599946484,0.008083878874244088,-0.008655611970077772,-0.003991413399567054,0.002974892816403646,0.009513629900656562,-0.2193672356898989,-0.0610969050590504,-0.04561172939801308,0.0078017978630728945,-1.9068038954635942,-1.8848459388156387,-1.8831212571339264,0.08402789215550725
