period,full_local_log_factor,full_cumulative_lambda,full_x_rms_half_separation,full_end_local_norm,phase_only_local_log_factor,phase_only_cumulative_lambda,phase_only_x_rms_half_separation,phase_only_end_local_norm,kappa_only_local_log_factor,kappa_only_cumulative_lambda,kappa_only_x_rms_half_separation,kappa_only_end_local_norm,open_local_log_factor,open_cumulative_lambda,open_x_rms_half_separation,open_end_local_norm
320.0,0.19086946977302466,-0.009173328437362564,9.180291057310875e-07,1.2103014608470256e-06,0.21375427718279102,-0.011964516607898868,9.079987631547113e-07,1.2383183343372674e-06,0.2819499172637962,-0.06721888719932281,9.64388359281636e-07,1.3257123230249049e-06,0.29037898454821504,-0.11391204759392386,9.438524371013305e-07,1.3369340693817703e-06
321.0,0.027932889898698052,-0.009057732741611596,8.150064957951454e-07,1.0283266709996682e-06,-0.32244032832146996,-0.012931730974607812,7.140193446696571e-07,7.243791554381112e-07,-0.2838289388387885,-0.06789368486798157,7.117842631868879e-07,7.528954248576409e-07,-0.31533515545424606,-0.11453953391124573,7.119203251425288e-07,7.295443225318407e-07
322.0,-0.22003835187619672,-0.00971295205569416,7.494557588768443e-07,8.024880204518875e-07,0.30372088578554973,-0.01194833775485577,9.777101255625455e-07,1.3548908340191012e-06,0.06130768017416871,-0.0674924383926954,8.552637935992048e-07,1.063225997427233e-06,0.23174765455351437,-0.11346410786011292,9.474409414234847e-07,1.2608015311581025e-06
323.0,0.31464464144331317,-0.00870874897984584,9.736243565210366e-07,1.3697724640950607e-06,-0.12424493332424325,-0.012296005233398764,7.595462632819737e-07,8.83163498218483e-07,0.04213809814693472,-0.06715302496687611,8.242023967133112e-07,1.0430385104917996e-06,-0.02848535306756799,-0.11320101574001216,7.98273161137706e-07,9.719165296385943e-07
324.0,-0.276022379218561,-0.00953379104848385,7.199566070546134e-07,7.587959493115924e-07,-0.057066778188551576,-0.012434186631408497,8.065432367644327e-07,9.445309931926789e-07,-0.31534735164150807,-0.06791905683932868,7.153452024924545e-07,7.295354249269257e-07,-0.14648435491762535,-0.11330374209549862,7.712468917757003e-07,8.637392455015646e-07
325.0,0.17794101570665408,-0.008956945489237273,9.114597518861513e-07,1.1947548473871963e-06,0.2176484632878374,-0.011726240016272354,9.102918661814237e-07,1.2431499779423018e-06,0.27904006825102995,-0.06685149030058911,9.614430647511608e-07,1.3218603074404003e-06,0.29594271085512586,-0.11204452224026594,9.488232780748638e-07,1.344393135494068e-06
326.0,0.040386587047877655,-0.00880558495998232,8.202865263774061e-07,1.0412132159423956e-06,-0.3226784882732053,-0.012680081268594235,7.137701334079469e-07,7.242066578752349e-07,-0.3005146870000451,-0.06756824857267334,7.079006829872399e-07,7.404370292804214e-07,-0.3117375573238305,-0.11265707756260816,7.123489032626512e-07,7.321736566304629e-07
327.0,-0.2309105736566972,-0.009484805108901937,7.459147206783548e-07,7.938104504279093e-07,0.30135372578551584,-0.011719733234789616,9.764649502966775e-07,1.3516873836680286e-06,0.08836091854766073,-0.06709140096680076,8.679150429945213e-07,1.0923823119272989e-06,0.22472885401410225,-0.11162531630396379,9.427878291210423e-07,1.2519831999468862e-06
328.0,0.31901126215727893,-0.008483292708700166,9.77042233166968e-07,1.375766818922461e-06,-0.11968680608937071,-0.01204890113983407,7.609876262408518e-07,8.871982583017805e-07,0.018869345991686125,-0.06682932551875659,8.137409199052919e-07,1.0190484971494113e-06,-0.01906477804527033,-0.11134311954097996,8.013442455045031e-07,9.811158054212071e-07
329.0,-0.26881079037218725,-0.00927456169855879,7.214234958958556e-07,7.642878525890953e-07,-0.06290447015313214,-0.01220347733744288,8.042951516150583e-07,9.390331751008442e-07,-0.2980618814279038,-0.06753216003519777,7.206740067042983e-07,7.422554065029003e-07,-0.15942800482288266,-0.11148927420749032,7.671971788339002e-07,8.52631350532702e-07
330.0,0.16463451043153368,-0.008747564510285782,9.047860360861152e-07,1.1789621415941778e-06,0.22149806393487864,-0.011495290848738876,9.125755069391157e-07,1.2479448321172113e-06,0.2738341295101101,-0.06649771673354532,9.570868355833722e-07,1.3149966650082467e-06,0.30127498039088113,-0.1102384734359801,9.535475449224998e-07,1.3515809487022655e-06
331.0,0.05280302095372387,-0.008561611079880918,8.256701171177745e-07,1.0542219650295339e-06,-0.3228132591522525,-0.01243582851732955,7.135463980859077e-07,7.241090624839973e-07,-0.3157749591438927,-0.06725082018493611,7.045395598500246e-07,7.292235367935768e-07,-0.3076688613504974,-0.11083493986472488,7.129190424191846e-07,7.351587171729192e-07
332.0,-0.24125034815924049,-0.00926248076987899,7.425651633738903e-07,7.856449170084534e-07,0.29888592736962466,-0.01149811238513993,9.75159075882665e-07,1.348355804207874e-06,0.11439242045898174,-0.06670370199022552,8.804596934990951e-07,1.1211920172542637e-06,0.21700620355510583,-0.10984746654117117,9.379162570301359e-07,1.2423518091130098e-06
333.0,0.32279008402484766,-0.008265325920645578,9.801142357596526e-07,1.3809754316743353e-06,-0.11510738486920812,-0.011809251341548543,7.624493994812518e-07,8.912704298101576e-07,-0.004643735818343679,-0.06651733572544509,8.035908324138195e-07,9.953670296533798e-07,-0.009349636406417325,-0.10954567125548122,8.046647476946448e-07,9.906939355453378e-07
334.0,-0.26115264502242264,-0.009022473582626946,7.230419711564911e-07,7.701633490411127e-07,-0.06872088741526423,-0.011979645461529726,8.020706344323832e-07,9.335872196594616e-07,-0.278746269347922,-0.06715275169437467,7.266675534691097e-07,7.567318849335632e-07,-0.1719036084035713,-0.10973237166610424,7.632972606516433e-07,8.420603367976865e-07
335.0,0.15098116799935113,-0.008544850771934474,8.980329137640639e-07,1.1629747567353875e-06,0.22530204184731553,-0.011271341917324217,9.148487353920283e-07,1.252701027189751e-06,0.2664379776876043,-0.0661569584723389,9.51430242806361e-07,1.3053066286904904e-06,0.3063736752914824,-0.10849026406324576,9.580523450897404e-07,1.3584898458050122e-06
336.0,0.06516831617933905,-0.008325466346484255,8.311519739437526e-07,1.0673386596323267e-06,-0.3228451981193752,-0.012198645060782705,7.133480419961443e-07,7.240859355577844e-07,-0.3294576920392866,-0.06694059160795482,7.017072272278107e-07,7.193137172325333e-07,-0.3031201148861949,-0.10906951957164741,7.136302119602658e-07,7.385103849527045e-07
337.0,-0.25103079489488667,-0.00904566019974361,7.394068549275661e-07,7.779984128114892e-07,0.2963182636594854,-0.01128316461947627,9.737935016777023e-07,1.3448981209246764e-06,0.13919079910373564,-0.06632892576014565,8.927443502197325e-07,1.1493433727709746e-06,0.20859991633346683,-0.10812688029596457,9.328197412359756e-07,1.2319520160413714e-06
338.0,0.3259620768576801,-0.008054513048686145,9.828206005495737e-07,1.3853628305661792e-06,-0.11050709903455959,-0.011576726555615572,7.639317265637704e-07,8.953799738344413e-07,-0.028302240436360614,-0.0662164207739806,7.937915263771129e-07,9.720945161269402e-07,0.0006520212646011376,-0.10780504922625876,8.082241632164925e-07,1.0006522338776734e-06
339.0,-0.25307056771890446,-0.008777274271902127,7.248110948071763e-07,7.764130901905745e-07,-0.07451410043613454,-0.011762382525764595,7.998701395039014e-07,9.281943860219778e-07,-0.2575684791330377,-0.06678088112312237,7.333283329741235e-07,7.729286950149976e-07,-0.1839702762448419,-0.10802972541215429,7.595314716064377e-07,8.319605324511559e-07
340.0,0.13701214165035414,-0.008348481872130786,8.912241847413918e-07,1.1468420729924737e-06,0.22905913893686522,-0.01105408393322745,9.171104891887472e-07,1.2574163990813257e-06,0.25698576545230334,-0.06582862628025347,9.44604682514448e-07,1.2930267209791153e-06,0.31121694284311235,-0.1067966469761094,9.623443794732771e-07,1.365085334560097e-06
341.0,0.07746841576120535,-0.00809681941572804,8.367263579262391e-07,1.0805481036313425e-06,-0.3227746840628874,-0.011968220590499179,7.131750448394177e-07,7.241369955945503e-07,-0.3414091934953115,-0.06663678043630937,6.994105629397208e-07,7.107680070485892e-07,-0.2980853630871973,-0.10735761095297475,7.144833122908075e-07,7.422379773189699e-07
342.0,-0.26022973895470186,-0.008834050174613927,7.364390378873572e-07,7.708744655654818e-07,0.29365144323603765,-0.011074595842468369,9.72369167043844e-07,1.3413162973113273e-06,0.16254942043074813,-0.06596664534605481,9.046041498245729e-07,1.1765064604692078e-06,0.19953097480467386,-0.10646027590689976,9.274996277624813e-07,1.2208300238180909e-06
343.0,0.3285094834928041,-0.007850541330102505,9.851430414621739e-07,1.3888964118561633e-06,-0.10588726789968711,-0.011351017626891747,7.654343258322558e-07,8.995260478218702e-07,-0.05201185283800733,-0.06592596081979228,7.843749691579859e-07,9.493176146692498e-07,0.010924028749732159,-0.10611804761344018,8.120124561424869e-07,1.0109839138162106e-06
344.0,-0.24458898704323834,-0.008538734486245342,7.267296162712118e-07,7.830263060700281e-07,-0.0802822179727667,-0.011551399023246036,7.976940022935449e-07,9.228558631219121e-07,-0.23471502254986806,-0.0664166266969146,7.406546946430167e-07,7.9079617659943e-07,-0.1956540118167996,-0.10637832657914761,7.558930173946104e-07,8.22296690404976e-07
345.0,0.12275953826785926,-0.008158159782610256,8.843828023214608e-07,1.1306125192141992e-06,0.23276797084222675,-0.010843226936679448,9.193595602141714e-07,1.262088603996209e-06,0.24562277310870959,-0.0655121646684925,9.367540452004275e-07,1.2784172292149624e-06,0.31577364579838135,-0.10515469767370551,9.664181633957305e-07,1.371319816491913e-06
346.0,0.08968914481020614,-0.007875364104596336,8.423869686521557e-07,1.0938342068117479e-06,-0.32260250225506504,-0.011744265304651662,7.130272347442054e-07,7.242616895462698e-07,-0.3514798283901013,-0.06633866080641622,6.976569513171785e-07,7.03646043493044e-07,-0.29256182380936663,-0.10569633676658313,7.154803355943369e-07,7.463491014656873e-07
347.0,-0.26882471907576505,-0.008627379536789907,7.336608949054312e-07,7.642772071242874e-07,0.2908863992303449,-0.010872130824723719,9.70887222485446e-07,1.3376126214967082e-06,0.18427052733053373,-0.06561644412590628,9.158670931593473e-07,1.2023410452181381e-06,0.1898204372816663,-0.10484470341197723,9.219627460463434e-07,1.2090324810071729e-06
348.0,0.3304161693618707,-0.00765311646524203,9.87065029217029e-07,1.391547127255999e-06,-0.10124855872128603,-0.011131833203736828,7.669573165964258e-07,9.037083803688134e-07,-0.07566166709879373,-0.0656453097091617,7.75372140180959e-07,9.271298320282752e-07,0.021442451027137016,-0.10448180929002575,8.160188362922698e-07,1.0216739923576774e-06
349.0,-0.2357253944007393,-0.00830661869428357,7.287971541150484e-07,7.89997581909552e-07,-0.08602324776001273,-0.011346421784127304,7.95542629995511e-07,9.17572899458551e-07,-0.21038756604345843,-0.06606004396799922,7.486395291932955e-07,8.102701519119245e-07,-0.20695944651478262,-0.10477544148837749,7.523801697992706e-07,8.130526214372904e-07
350.0,0.10825483392481562,-0.007973585972514715,8.775305207894895e-07,1.1143316787233575e-06,0.23642763957722202,-0.010638495894523448,9.215950969378657e-07,1.2667158922075395e-06,0.2325045184056119,-0.06520700236121747,9.280298931402809e-07,1.2617561474734258e-06,0.320005084694516,-0.10356178284214065,9.70258555177277e-07,1.3771347666291278e-06
351.0,0.10181645274434224,-0.007660793839418256,8.481269317499151e-07,1.1071802331843535e-06,-0.322329138355901,-0.011526503422903442,7.129045195949562e-07,7.244597036094544e-07,-0.3595280372573514,-0.06604552382815804,6.964538867815411e-07,6.980056810195813e-07,-0.2865526250356905,-0.1040831242728915,7.166227812464939e-07,7.508475641122669e-07
352.0,-0.276796737076839,-0.008425384587251838,7.310711716598137e-07,7.582085971451457e-07,0.28802394504688894,-0.010675507830659712,9.6934868377787e-07,1.3337892413882722e-06,0.2041672934665351,-0.06527787377902537,9.263579934564895e-07,1.2265033222877585e-06,0.17949490017321015,-0.10327750488526054,9.162222655407263e-07,1.1966128015350943e-06
353.0,0.33166716814254577,-0.007461949593683007,9.8857161924365e-07,1.3932890403538547e-06,-0.09659216579533808,-0.010918897796565318,7.685003867112676e-07,9.079262140027127e-07,-0.09916297768511607,-0.06537386557479334,7.668025787574905e-07,9.055951042029811e-07,0.032180871199548884,-0.10289377010881631,8.202328339303237e-07,1.032704274876e-06
354.0,-0.22650656684120785,-0.008080719698902004,7.31012384342837e-07,7.973141064614631e-07,-0.09173546389981913,-0.011147193181037785,7.934162741884517e-07,9.123464662022947e-07,-0.18479916264751298,-0.06571122517104395,7.57269160707499e-07,8.312712173996512e-07,-0.21787477526202725,-0.10321857520811915,7.489953513899435e-07,8.042261443701971e-07
355.0,0.09352864161031144,-0.007794496145918303,8.706875641801184e-07,1.0980420525845927e-06,0.2400364206526056,-0.010439633705450056,9.238156761917158e-07,1.2712954508894985e-06,0.2177926967389655,-0.06491262257411434,9.185858834317306e-07,1.243329294685316e-06,0.3238720306043427,-0.10201550307906997,9.73846176937497e-07,1.382470381901311e-06
356.0,0.11383442410846516,-0.007452841875540822,8.539381571105411e-07,1.120566570715079e-06,-0.3219552304879112,-0.011314677516636744,7.128068471137478e-07,7.247306354412908e-07,-0.36542578659657876,-0.06575676067530105,6.958090770729074e-07,6.939011341673311e-07,-0.2800629354895073,-0.10251563631617795,7.179126316255986e-07,7.557361773335025e-07
357.0,-0.28412781350742966,-0.008227841796078326,7.286686484133979e-07,7.526704371102592e-07,0.285065121518331,-0.010484482001132634,9.67754743945863e-07,1.3298486270647907e-06,0.2220699422056652,-0.06495052341232915,9.359057078567489e-07,1.2486587087556524e-06,0.16858297930110874,-0.10175625644049928,9.102950605231401e-07,1.1836264392658911e-06
358.0,0.332249704160385,-0.007276787198434573,9.896500042188063e-07,1.3941009178541054e-06,-0.09191880438624997,-0.010711952175392737,7.700635879638902e-07,9.121792114901364e-07,-0.12240720028647925,-0.0651110169231508,7.586867937901225e-07,8.847880092084644e-07,0.04311106634466605,-0.10135159911428375,8.246441469529675e-07,1.044053847656804e-06
359.0,-0.21695290535973083,-0.00786084323788108,7.333744297751122e-07,8.049678780857959e-07,-0.09741696118274454,-0.010953470306332437,7.913153658385894e-07,9.071776693898053e-07,-0.15817218055914734,-0.065370240220187,7.665219687696814e-07,8.537027782923992e-07,-0.2283794685810208,-0.10170543719079275,7.457425894860434e-07,7.958222130053192e-07
360.0,0.07861940146654046,-0.007620620335924354,8.638747806908821e-07,1.0817925150650555e-06,0.24359353693094396,-0.010246395286228891,9.260204537988627e-07,1.2758256490765484e-06,0.20165337569750968,-0.06462850795374896,9.085741346426568e-07,1.2234238661636162e-06,0.3273347475297542,-0.10051365889990234,9.771585700079793e-07,1.3872657832587556e-06
361.0,0.1257286664707277,-0.007251231729811744,8.598126999620844e-07,1.1339744412504672e-06,-0.3214816027908864,-0.011108542675438468,7.127340894086581e-07,7.250739692428989e-07,-0.36906362014173244,-0.06547181851382648,6.957300261191881e-07,6.9138142326764e-07,-0.27310160764016206,-0.10099174186040169,7.193515725295144e-07,7.610154587162708e-07
362.0,-0.29080158868925576,-0.008034520008705236,7.264521582770278e-07,7.476640082990322e-07,0.2820109319621096,-0.010298820369809883,9.661066644027038e-07,1.3257932134300712e-06,0.23782907958360416,-0.06463397072902695,9.443489859658035e-07,1.268492363053502e-06,0.15711633040237072,-0.10027873613591888,9.042010454784681e-07,1.1701317278795643e-06
363.0,0.3321526056417167,-0.007097365392588372,9.902898329263267e-07,1.393965559291772e-06,-0.08722944308402576,-0.01051075045993169,7.716467704939708e-07,9.164667945411793e-07,-0.14528479004891393,-0.06485614929464648,7.510410109298966e-07,8.647759784460871e-07,0.05420355150450617,-0.09985316509558713,8.292422047526959e-07,1.0556994695024316e-06
364.0,-0.2070856324728299,-0.007646783708742881,7.358824889503734e-07,8.129500320861154e-07,-0.10306563156316258,-0.010765022111314191,7.892401986065586e-07,9.020677674218923e-07,-0.13073794964676874,-0.0650371432516578,7.763658347741031e-07,8.774476797416344e-07,-0.23844717468382376,-0.10023391786918119,7.426268815589143e-07,7.878503056001875e-07
365.0,0.06355346539444479,-0.00745171453311771,8.571089258037725e-07,1.0656164578837492e-06,0.24709749138849754,-0.01005854947158868,9.282081217732528e-07,1.280303925302755e-06,0.18425461191321868,-0.06435415214161704,8.981417158606044e-07,1.2023219096109245e-06,0.3303545506499769,-0.09905422343488213,9.801718400636612e-07,1.3914613845561826e-06
366.0,0.13748379783944734,-0.007055715865433105,8.657413482211027e-07,1.1473831157371625e-06,-0.32090907283502396,-0.010907867841434132,7.126861083344373e-07,7.254892146693867e-07,-0.370356820623558,-0.0651902250063218,6.962234418531771e-07,6.904879063507227e-07,-0.2656809528615845,-0.09950948772293323,7.209408906538107e-07,7.666836967246655e-07
367.0,-0.29680489921763314,-0.00784522317701948,7.244201471799036e-07,7.431889949734784e-07,0.2788622690965557,-0.010118303435608546,9.644056170993392e-07,1.3216253026878465e-06,0.2513207007562432,-0.06432779741568811,9.515439640371959e-07,1.2857223503520119e-06,0.14512868934584075,-0.0988428986845987,8.979621020636732e-07,1.1561883498182078e-06
368.0,0.33136678165866573,-0.006923451424748597,9.904830330010241e-07,1.3928705780113566e-06,-0.082524884275399,-0.01031506044876015,7.73249837591113e-07,9.207885244174086e-07,-0.16767988427500527,-0.06460864547780583,7.438790783666e-07,8.456244890592208e-07,0.06542825756888444,-0.09839650967304032,8.340162375704281e-07,1.0676161411895354e-06
369.0,-0.19692586180127,-0.007438363105985783,7.385355921135534e-07,8.212515171647286e-07,-0.10867988511169967,-0.010581631789310122,7.871910238906297e-07,8.970175202070394e-07,-0.1027347543553344,-0.06471196826609181,7.86757165923526e-07,9.023662904705616e-07,-0.24804892100226753,-0.09880207176336343,7.396533718901794e-07,7.803217682220487e-07
370.0,0.04836565410557196,-0.007287541437846438,8.504074328339422e-07,1.0495543590302274e-06,0.2505469615094347,-0.009875878834448648,9.303774978658969e-07,1.2847279212730603e-06,0.1657661516234778,-0.06408905442855244,8.874285213405471e-07,1.180297058898594e-06,0.3328942482450528,-0.09763532495252987,9.828617159268288e-07,1.3949997669969694e-06
371.0,0.1490827397587738,-0.006866058200119699,8.71713841688763e-07,1.1607690269864053e-06,-0.3202381641724075,-0.010712434859618349,7.126629452367855e-07,7.259761149826986e-07,-0.3692521593736559,-0.06491159649039907,6.972945796125537e-07,6.912510830326409e-07,-0.2578161144469579,-0.09806707910211054,7.226814225719704e-07,7.727373142722628e-07
372.0,-0.30212668487286143,-0.007659769562143198,7.225709708678708e-07,7.392444078741078e-07,0.27562043308302253,-0.009942722849019852,9.626528476322255e-07,1.3173477474976759e-06,0.2624515574321723,-0.06403158801211259,9.573718037126942e-07,1.30011348580857e-06,0.13265671736882548,-0.09744685384278007,8.916018325247614e-07,1.1418579510425127e-06
373.0,0.32988576201458825,-0.006754821756307456,9.902243564187472e-07,1.3908092361443456e-06,-0.07780603570739157,-0.010124662025583852,7.748727253728543e-07,9.251438540158458e-07,-0.18946853422946172,-0.06436788009312426,7.372132379259631e-07,8.273987512279362e-07,0.07675549686826709,-0.09697982341191937,8.389553833245795e-07,1.0797780350043875e-06
374.0,-0.1864932745048514,-0.007235405854565595,7.413330166383155e-07,8.298641431806765e-07,-0.1142578103600514,-0.010403092903483497,7.85168063498773e-07,8.920279521883773e-07,-0.0744086045522631,-0.06439472694996688,7.976379053986589e-07,9.282923118744321e-07,-0.2571539149039931,-0.0974080963838233,7.368272471226969e-07,7.732491900318477e-07
375.0,0.03308837825152009,-0.007127875763616033,8.437858796021793e-07,1.0336418866683584e-06,0.253940745886849,-0.00969817600004261,9.325274348691091e-07,1.289095417800261e-06,0.14635926903663346,-0.06383271629400261,8.765659030433238e-07,1.157612007502685e-06,0.3349194112992708,-0.09625522303000172,9.852046372856251e-07,1.39782773156389e-06
376.0,0.16050746969728588,-0.006682037078879592,8.77718948306257e-07,1.174106543329495e-06,-0.3194701829440655,-0.010522037720638417,7.126642930008905e-07,7.265338651546479e-07,-0.36573326887056756,-0.06463564329553602,6.989463533378141e-07,6.936878046678745e-07,-0.24952357916283194,-0.09666285163673799,7.245739245141022e-07,7.791719083921402e-07
377.0,-0.30675805923650257,-0.007477994697334825,7.209030675537577e-07,7.358286063085529e-07,0.2722863703204587,-0.009771882792147442,9.608497368918592e-07,1.3129629410990462e-06,0.2711642429489326,-0.06374492741690349,9.61745791127994e-07,1.3114904557576016e-06,0.11973860614923026,-0.09608884246489191,8.851444990470257e-07,1.127202169352477e-06
378.0,0.32770506510384,-0.006591267025903146,9.895112044414352e-07,1.3877796072913869e-06,-0.07307369118754707,-0.009939347893722575,7.765153502756222e-07,9.29532329161599e-07,-0.21051923652091958,-0.06413321923992998,7.310538591857839e-07,8.101634702777147e-07,0.08815577698372025,-0.09560142283672098,8.440484420368675e-07,1.0921582418952333e-06
379.0,-0.17580797754307248,-0.007037749111700427,7.442738612261827e-07,8.387790322855093e-07,-0.11979732541433744,-0.010229210631243985,7.831716572679899e-07,8.871002111673126e-07,-0.046012302816171705,-0.06408540679554013,8.089340107027186e-07,9.550302125582496e-07,-0.2657312217065995,-0.09605031412661512,7.341534063696737e-07,7.666451573894114e-07
380.0,0.01775497563730915,-0.006972505099203033,8.372589154833711e-07,1.0179135322176042e-06,0.25727749571513103,-0.009525245614542998,9.346566938295423e-07,1.29340399103214e-06,0.12620782430258065,-0.0635846351347556,8.65676137982208e-07,1.1345179241817666e-06,0.33639914362711876,-0.09491228923778951,9.871787234509473e-07,1.3998976735493871e-06
381.0,0.1717469401222081,-0.006503425190485418,8.837464757910034e-07,1.187377317633586e-06,-0.31860537469143974,-0.01033647954912803,7.126903450559879e-07,7.271624494002911e-07,-0.3598268037417732,-0.06436217363503649,7.011780403172964e-07,6.977971714655408e-07,-0.24082072614392744,-0.09529525101444604,7.266190680596936e-07,7.859825198766386e-07
382.0,-0.31069248889149587,-0.007299731639964503,7.194147312621495e-07,7.329392281736429e-07,0.26886151507423284,-0.009605594746449075,9.589975968885765e-07,1.3084739245858763e-06,0.27744130314247256,-0.06346740013561891,9.646170170795835e-07,1.3197486517729701e-06,0.10641523700165467,-0.09476721308770232,8.786152293995216e-07,1.1122836419544329e-06
383.0,0.3248223875729397,-0.006432572059774152,9.883437460255755e-07,1.3837848467691204e-06,-0.06832888856486585,-0.00975891927339011,7.781774904176333e-07,9.339532565146406e-07,-0.23069206950507395,-0.0639040180713094,7.25410164588929e-07,7.939839202581786e-07,0.0996039011107383,-0.09425971670598315,8.492854954580625e-07,1.104733247789738e-06
384.0,-0.16489064963036246,-0.00684522330344756,7.473569059047627e-07,8.4798642664825e-07,-0.12529658759436313,-0.010059798617975978,7.812020654576091e-07,8.822352037623378e-07,-0.0178065529809351,-0.06378397258930323,8.205531260714985e-07,9.823510468615115e-07,-0.27375153043770756,-0.09472714330424285,7.316363276586391e-07,7.605210181118812e-07
385.0,0.0023974346440035366,-0.0068212163996879465,8.308393924111809e-07,1.002400310789439e-06,0.2605560444814283,-0.009356900324211291,9.367640908293856e-07,1.2976514380176912e-06,0.10548954974141118,-0.06334430110272994,8.548722248472589e-07,1.1112544915664895e-06,0.3373054547670643,-0.09360498071184985,9.887642060413442e-07,1.4011669915173311e-06
386.0,0.1827753926655422,-0.0063300334746484894,8.897817676876492e-07,1.200544726646002e-06,-0.31764527869966425,-0.010155574879588113,7.127407537501769e-07,7.278609304040819e-07,-0.35160936717535485,-0.06409110179203725,7.039829290806356e-07,7.035548999427612e-07,-0.23172552530954715,-0.09396280595692161,7.288175142935786e-07,7.931637968207859e-07
387.0,-0.3139262083524791,-0.007124855631955546,7.181042935718143e-07,7.305729363517514e-07,0.26534682517161556,-0.009443682372995857,9.570978547668354e-07,1.3038831168539569e-06,0.28130947957267954,-0.06319859382985452,9.659792047940988e-07,1.3248635587050033e-06,0.0927221193931141,-0.09348041596893701,8.720359770997572e-07,1.0971568143039225e-06
388.0,0.3212385243953502,-0.006278558260751149,9.867252007390322e-07,1.378834427322691e-06,-0.06357241345044212,-0.009583189411855254,7.798590904041956e-07,9.384061636129559e-07,-0.24984011468700643,-0.06367962867742451,7.202898565374389e-07,7.789253118340397e-07,0.1110680532489165,-0.09295322919260235,8.546533899186217e-07,1.1174709517968334e-06
389.0,-0.15375542624453845,-0.006657676173305873,7.505819448670518e-07,8.574817128914658e-07,-0.1307540145298084,-0.00989468253555179,7.792593853786044e-07,8.774335837605114e-07,0.009940241495593668,-0.0634903745124553,8.323830186948997e-07,1.0099898098012663e-06,-0.28118876453095304,-0.0934371251703359,7.292788428035852e-07,7.548858263621164e-07
390.0,-0.012950955360993846,-0.006673812786607637,8.245395096452768e-07,9.871325473935195e-07,0.26377481469035413,-0.009192965875998186,9.388483051891209e-07,1.3018350091730696e-06,0.08439035129953225,-0.06311119316421943,8.442593819471803e-07,1.0880535340360614e-06,0.33761010842682165,-0.0923318758534201,9.899413576213358e-07,1.401593927199685e-06
391.0,0.1935823887277705,-0.006161648588361145,8.958130969954189e-07,1.2135893685180715e-06,-0.3165905095464179,-0.009979148852137368,7.128155258191127e-07,7.286290606901766e-07,-0.34121118854015575,-0.06382244634932413,7.073467694743501e-07,7.109087565700425e-07,-0.22226140211366335,-0.09266417643209081,7.311682381283317e-07,8.007060307276732e-07
392.0,-0.3164579483594119,-0.006953220781654642,7.169698973868739e-07,7.287256550255371e-07,0.2617437092615732,-0.00928597829572484,9.551517986558437e-07,1.2991935284895338e-06,0.28284371819893056,-0.06293809388874186,9.65872004838699e-07,1.3268977756393517e-06,0.07870386822847705,-0.09222701305285466,8.654318727133258e-07,1.0818838944350956e-06
393.0,0.3169558406248503,-0.006129024696650812,9.846612362819235e-07,1.372941942329869e-06,-0.058805119780921344,-0.009411981200267325,7.815599973238e-07,9.42890501962106e-07,-0.267812341648646,-0.0634594024072149,7.156987845985011e-07,7.650513359059762e-07,0.12252050510049999,-0.09168058170895299,8.601397699064865e-07,1.1303422976199237e-06
394.0,-0.14242421218803128,-0.006474951568456347,7.539475158939464e-07,8.672532790309642e-07,-0.13616753909641507,-0.00973369581421694,7.77343897573163e-07,8.726964094730104e-07,0.036951905360718504,-0.06320455137227089,8.44290847245299e-07,1.0376431145677943e-06,-0.2880167643861171,-0.09217889689341278,7.270843455428386e-07,7.497490230523206e-07
395.0,-0.028259634049164963,-0.006530102663344217,8.183695999926165e-07,9.721359344446212e-07,0.26693285813800954,-0.009033274158641682,9.40908250319879e-07,1.3059527592883276e-06,0.06310650446881796,-0.06288477654735675,8.339353472836861e-07,1.0651402753907815e-06,0.33729069154146435,-0.091091632112565,9.906944173324004e-07,1.4011463059256257e-06
396.0,0.20414319854237628,-0.005998099377471185,9.018245408663432e-07,1.2264737701392573e-06,-0.315442212035424,-0.00980703410277497,7.129145688941898e-07,7.294662241913978e-07,-0.3288219449759352,-0.06355633505348952,7.112442942581654e-07,7.197711642107714e-07,-0.212450494162439,-0.09139809388541822,7.336707576799046e-07,8.086003457687767e-07
397.0,-0.3182882405559665,-0.006784724418223063,7.160100105930716e-07,7.27393094005736e-07,0.2580513464345494,-0.009132327854570122,9.531602988500783e-07,1.2944052800152306e-06,0.2821702368156811,-0.06268548726540597,9.64381770978628e-07,1.3260044355477103e-06,0.06440251568839947,-0.09100564902503078,8.588259134189581e-07,1.0665216040534934e-06
398.0,0.3119801948785327,-0.005983807535567898,9.82160859280845e-07,1.366127636439138e-06,-0.05402804793680687,-0.009245131171359661,7.832800215633062e-07,9.474055333595565e-07,-0.28445892073308304,-0.06324270694748556,7.116401372591184e-07,7.524212637438238e-07,0.1339317961122297,-0.0904404795648869,8.657306685272333e-07,1.143314838469582e-06
399.0,-0.13091383836978915,-0.006296915382270207,7.574524820345967e-07,8.772933601616622e-07,-0.14153551729684233,-0.00957668602380448,7.754558418061552e-07,8.68024345159923e-07,0.0629522120483442,-0.06292642895501481,8.561240571990045e-07,1.0649759449973406e-06,-0.2942114847420186,-0.0909511838385138,7.250558660161873e-07,7.451188935028757e-07
