Q,stroke_phase,delta_x_mean,delta_x_std,delta_Theta_mean,delta_Theta_std,delta_Delta_mean,delta_Delta_std,delta_rho1_mean,delta_rho1_std,delta_rho2_mean,delta_rho2_std,delta_rho_sym_mean,delta_rho_sym_std,delta_rho_asym_mean,delta_rho_asym_std,delta_activity_mean,delta_activity_std,delta_kappa_mean,delta_kappa_std,H_total_mean,H_total_std,H_open_mean,H_open_std,H_phase_mean,H_phase_std,H_kappa_mean,H_kappa_std
522.25,0.51875,-0.010161967311402073,0.0017609781831988754,-0.29434140189288255,0.08210463118932922,0.8830242056786478,0.24631389356798766,-0.0038735199487242794,0.005408669252793794,-0.004494297896704342,0.0004909868288731404,-0.005916940742236378,0.004169772769558416,0.0004389562966277746,0.0034796215602408555,-0.1840767664830661,0.05134701793699546,-0.0017836547060064282,0.0003090914315491883,2.657641096450938,0.48632063702722766,2.6136315729749766,0.46853740901738633,0.03946140963303326,0.01692961623473869,0.004548113842926659,0.0019219103491969342
522.25,0.5229166666666667,-0.010037116673836832,0.0017730521944513294,-0.28850939727064656,0.08230218806045676,0.8655281918119393,0.24690656418137033,-0.0042582276685399194,0.005373980503124386,-0.004528994530492747,0.0004793550194320932,-0.006213504404728961,0.004137002719403326,0.00019146108420744674,0.003463330215596724,-0.18042951685414146,0.05147056691409622,-0.0017617406001628395,0.0003112106931380984,2.6251799044277098,0.5048704323610084,2.5824874597856815,0.48718920127733356,0.03827860066878056,0.016749291288779923,0.0044138439732482595,0.0019020074763617142
522.25,0.5270833333333333,-0.009911196231759827,0.0017846579997769642,-0.28265903583141555,0.08248408363288295,0.8479771074942462,0.24745225089864886,-0.004640063394644385,0.005339064590213054,-0.004562705470786214,0.0004678428990669094,-0.006507340270438405,0.004104158354979604,-5.470031253862492e-05,0.0034467915332850245,-0.17677078712418381,0.05158432155110891,-0.0017396387194727632,0.0003132477740154238,2.5910151012613345,0.5229105944370177,2.549623255990876,0.5053528514867676,0.03711063428125841,0.016561099247959725,0.004281210989200628,0.0018812031725517976
522.25,0.53125,-0.00978438621897036,0.001795887109649327,-0.2767942336546404,0.08265294563893055,0.8303827009639212,0.2479588369167917,-0.005019350324301928,0.005303904348100239,-0.004595563525541772,0.0004564245619031534,-0.006798770783748936,0.004071204730534156,-0.0002996625191806488,0.003430017019867598,-0.1731030263666917,0.05168992521804354,-0.0017173806990374017,0.000315218736335449,2.555428152093076,0.5405419720710002,2.515321401336224,0.5231276452958273,0.03595662980742107,0.016365716476530172,0.0041501209494307564,0.0018595736054285628
522.25,0.5354166666666667,-0.009656931162728973,0.0018068383117188919,-0.27091911913092576,0.08281232805814322,0.8127573573927768,0.24843698417442958,-0.005396758076958695,0.005268595988411043,-0.004627796605931989,0.00044508438935687893,-0.007088430594647362,0.004038198586153986,-0.0005437378706341682,0.0034130859909375344,-0.16942881641929058,0.05178960049503864,-0.0016950094589120589,0.0003171409195613181,2.5188079735053184,0.5578828087781165,2.4799747365249467,0.5406274502009523,0.0348130527663031,0.01616531611207839,0.004020184214068016,0.0018373679307435778
522.25,0.5395833333333333,-0.009528487162876496,0.0018173453730851807,-0.2650285789273044,0.08295700514733818,0.7950857367819133,0.24887101544201454,-0.005771209742336358,0.005233126041523702,-0.0046590556994911105,0.0004338805851010188,-0.007375311423491906,0.004005171446769378,-0.0007864116654199114,0.003395947910463945,-0.16574495948400533,0.0518800792369443,-0.0016724646368540203,0.00031898514606569305,2.480598850416309,0.5746702142050396,2.443020554358026,0.5575909282261545,0.03368619691364969,0.015957432010351293,0.0038920991446334337,0.001814303110416733
522.25,0.54375,-0.009399192927430444,0.0018274510578050527,-0.25912532375707337,0.08308893091625752,0.7773759712712196,0.2492667927487725,-0.006143013188980318,0.005197619432063217,-0.0046894555058460555,0.00042282633488453146,-0.007659712071102719,0.003972219604625885,-0.0010278204945900445,0.0033786833652561777,-0.1620531507935052,0.051962583522816755,-0.0016497705792521923,0.00032075892190610466,2.4410181447161743,0.5909372910193795,2.4046776453725447,0.5740482388853345,0.032574775010408404,0.015743666248062307,0.003765724333219996,0.0017905588367508353
522.25,0.5479166666666667,-0.00926931786436485,0.0018373000378690287,-0.2532137239255383,0.08321264389668595,0.7596411717766153,0.2496379316900578,-0.006512940928737967,0.005162075251808807,-0.004719254396887178,0.00041186390231271337,-0.00794236148236138,0.0039393032407235426,-0.001268327909994674,0.0033613305039805626,-0.15835612347962288,0.0520399516632361,-0.0016269745732888678,0.0003224876402833781,2.4004959264945245,0.6068712662265777,2.3653807897927597,0.5901825751426474,0.031474545637150256,0.015525956397595462,0.003640591064616495,0.00176635918747849
522.25,0.5520833333333334,-0.009138610133742528,0.001846814080600996,-0.2472908787932432,0.08332557592799608,0.7418726363797302,0.24997672778398836,-0.006880039688560055,0.005126446466969493,-0.0047481626015388875,0.000401002772618672,-0.0082223806923379,0.0039063994251700455,-0.0015074647448888822,0.0033438451120503462,-0.15465206354097075,0.052110577552057266,-0.0016040324153688808,0.00032415756959647285,2.358614439836674,0.6223044887540204,2.3247053225926098,0.6058265888720371,0.030391725744521123,0.0153025060936945,0.0035173914995435796,0.0017414982704025712
522.25,0.55625,-0.009007142237339704,0.001856022174647438,-0.24135838673077908,0.08342870534790633,0.7240751601923373,0.250286116043719,-0.0072444349746652635,0.0050907606722943215,-0.004776232697353094,0.0003902443516823905,-0.00849989562527409,0.0038735264650915763,-0.0017452825676275143,0.0033262482770884234,-0.15094197052621608,0.052175073052071634,-0.0015809568311909484,0.000325773798007369,2.3154958114196478,0.6372609165386678,2.2827736144010786,0.6210037770140102,0.029326093071942796,0.015073769747317927,0.003396103946627226,0.0017160290637465065
522.25,0.5604166666666667,-0.0088751498106491,0.00186502024442981,-0.23541943523560793,0.08352510824330675,0.7062583057068237,0.25057532472992033,-0.007606926343145092,0.0050550436501811315,-0.00480371642607952,0.0003795623578783667,-0.008775649661002515,0.0038406823253739624,-0.0019821687414464427,0.0033085787227017617,-0.14722783787343482,0.05223536188902338,-0.0015577891801043576,0.00032735316241786985,2.27152544146888,0.6518950094660837,2.2399765200787987,0.6358664179615832,0.02827273853802111,0.014841445339960747,0.003276182852059734,0.001690145945305796
522.25,0.5645833333333333,-0.008742383861049856,0.001873707211264207,-0.2294712946002986,0.0836116109306695,0.6884138838008957,0.25083483279200847,-0.0079665443478822,0.005019290890146748,-0.004830321691398355,0.00036899508097724374,-0.009048750754311117,0.0038078896580739075,-0.002217644307710612,0.003290807615408309,-0.1435079584882401,0.05228945927943491,-0.0015344857582822477,0.00032887792123673646,2.2263022756078414,0.6660111467271138,2.195905713154102,0.6502207079012767,0.027238205128357097,0.014603716176568648,0.0031583573253818964,0.0016636384185552352
522.25,0.56875,-0.008608882018500071,0.0018820836273333804,-0.2235149023192542,0.08368875443709455,0.6705447069577629,0.2510662633112836,-0.008323333075096345,0.004983606913767706,-0.004856071420182329,0.0003585659244246107,-0.009319246290612015,0.003775238286699337,-0.0024517242283377924,0.0032729930143144542,-0.13978291862695175,0.052337703575046676,-0.0015110531706318934,0.000330348171384509,2.1798905345488135,0.6795930100266615,2.1506252892167206,0.6640490641312589,0.026222603408180105,0.014361474590974511,0.003042641923912685,0.0016366082851520232
522.25,0.5729166666666666,-0.008474896290722919,0.0018902626813706955,-0.21755333236624486,0.08375999081128757,0.6526599970987345,0.25127997243386263,-0.008678212994257067,0.004947974903546834,-0.004881248496006083,0.0003482279905543718,-0.009587987169002927,0.00374268365483842,-0.0026848593446378477,0.0032551555169208356,-0.13605464072992568,0.05238225364278566,-0.0014875356501986932,0.0003317837800395348,2.132698590333018,0.6928329433140872,2.104550252212569,0.6775412578506455,0.025219966134117595,0.014116411619442496,0.0029283719863320234,0.0016092502072690181
522.25,0.5770833333333333,-0.008340229407439942,0.0018981720102286962,-0.21158483919583052,0.0838232498519603,0.6347545175874912,0.2514697495558809,-0.009030334654581192,0.004912422613199242,-0.004905604599671714,0.00033801068864872634,-0.009854197148886029,0.003710267138471625,-0.0029166245923904497,0.0032372928377719587,-0.13232203318415822,0.05242181482201732,-0.001463898571594692,0.0003331720458355777,2.084410345843657,0.7055716163491121,2.0573577857084553,0.6905387466180577,0.02423633803642871,0.01386737138235356,0.002816222098774196,0.0015814291786405278
522.25,0.58125,-0.008204906567882682,0.0019058424068123753,-0.205610410443362,0.08387959080269072,0.6168312313300859,0.2516387724080722,-0.009379657371256804,0.004876959641530661,-0.004929140510524313,0.0003278981971025496,-0.010117848012835131,0.0036779874905705306,-0.0031469906520090077,0.0032194192942188596,-0.1285857135934925,0.05245704952657605,-0.001440146357853989,0.0003345183736227243,2.0350725937146232,0.7178300015179115,2.0090937467087118,0.7030614178736108,0.023272558061559725,0.013614686263777554,0.0027062889443528458,0.0015531858099199333
522.25,0.5854166666666667,-0.008069149916008789,0.0019133628891593187,-0.19963226620212401,0.08393145188521695,0.5988967986063721,0.25179435565565084,-0.009727088059404448,0.004841534784726917,-0.004952125493992648,0.0003178552047326373,-0.010379771446092558,0.0036457798234786187,-0.0033764084099145992,0.003201527835520496,-0.12484707038528581,0.05248948260018631,-0.0014163180002568492,0.0003358383880764721,1.9850496236632016,0.7297782133230318,1.9601293304484029,0.7152784695168448,0.022322413976084286,0.013359451390615264,0.0025978792387150534,0.001524646492905696
522.25,0.5895833333333333,-0.007932778994131912,0.0019206792921318383,-0.1936491132800905,0.08397706676957695,0.5809473398402717,0.25193120030873084,-0.010071790430592968,0.004806135877334877,-0.004974320159835214,0.00030790328299052267,-0.010639206828974491,0.003613648665082562,-0.0036044557953496324,0.003183596995291464,-0.1211052948225961,0.05251800942968893,-0.0013923818244048352,0.0003371225819921848,1.934067056153451,0.741271147059238,1.910183169993283,0.7270464464040258,0.021392190425533534,0.013100248987214206,0.0024916957346337283,0.0014956471714982224
522.25,0.59375,-0.0077957602932712654,0.0019277698856453598,-0.18766108779249405,0.08401627391502407,0.5629832633774822,0.25204882174507226,-0.010413535787546785,0.004770864809271196,-0.004995664521870632,0.0002980722190091894,-0.0108959500314509,0.0035816866215379124,-0.0038310135115553574,0.0031656782876950196,-0.11736047203011263,0.052542528912624197,-0.0013683319487152357,0.00033836714124938497,1.8820847596424892,0.7522487534776444,1.8592128736461002,0.73830474797239,0.02048391813775342,0.012837540991459643,0.0023879678586357727,0.001466239171024115
522.25,0.5979166666666667,-0.007658328478468463,0.0019347131806794874,-0.18167010110581078,0.08405147584173177,0.5450103033174322,0.25215442752519523,-0.010753366811359442,0.004735714840510778,-0.005016460774567394,0.0002883336793393415,-0.011150952024151544,0.0035498678377903817,-0.0040566051616456955,0.0031477880639421735,-0.11361379734810022,0.052564543594124435,-0.0013442095622012615,0.0003395858462976601,1.8294700243694044,0.7628930020408564,1.8075941906697857,0.7492333373401627,0.01958998912678088,0.01257297919468908,0.002285844572837717,0.0014366127464743412
522.25,0.6020833333333333,-0.007520331679930694,0.0019414506194149947,-0.17567521404020034,0.08408127245181786,0.5270256421206013,0.25224381735545365,-0.011090550597643562,0.004700768202483748,-0.005036501455848127,0.00027872869382650445,-0.01140354786757241,0.0035182781254718574,-0.004280859201800155,0.0031299569342198193,-0.10986468342776888,0.05258317790556321,-0.0013199880082852653,0.00034076841891758316,1.775995591363384,0.7730590886628347,1.7550936083036743,0.75968792962844,0.018716027917145932,0.012306062812817596,0.0021859551425632948,0.0014067076894561418
522.25,0.60625,-0.007381750180835815,0.001948022272218334,-0.16967710340981423,0.08410657420805075,0.5090313102294428,0.25231972262415225,-0.01142483615709475,0.004665939446475612,-0.0050557269771007085,0.000269210123540459,-0.01165351794996263,0.003486830320189181,-0.0045036402912912755,0.0031121502738465597,-0.10611355356000553,0.0525990012026109,-0.0012956638262197856,0.00034192189236319887,1.7216543769958939,0.7827725042649236,1.7017011946075724,0.7696937395974702,0.0178645936856545,0.012036156522799725,0.0020885887026674465,0.0013764536163571334
522.25,0.6104166666666667,-0.007242801006624539,0.001954493147304875,-0.16367711079495395,0.08412915670912799,0.4910313323848618,0.25238747012738405,-0.011757270927886943,0.004631190991265747,-0.005074434152053321,0.0002597543395025377,-0.01190181280095782,0.00345547730624791,-0.004725479201754799,0.003094362438447877,-0.10236124672045678,0.05261312392333022,-0.0012712751088697928,0.0003430576770440981,1.6667790111785696,0.7922009561177279,1.6477584396454135,0.7794174092499245,0.017027718128991804,0.011764507737915491,0.0019928534041645557,0.001345995386264376
522.25,0.6145833333333334,-0.0071033585195903835,0.0019608310950061125,-0.15767471590107038,0.08414817589170995,0.47302414770321144,0.2524445276751298,-0.012087198520275321,0.004596553220025506,-0.00509244098865985,0.00025038110549688444,-0.012147839595108382,0.0034242536672106825,-0.004946040483360967,0.0030766018632755964,-0.09860743750497845,0.05262501820914269,-0.0012467998039810786,0.000344170129967564,1.6111961986719456,0.801235137509112,1.5930861454759289,0.7887503608546246,0.01621070880849588,0.011490437398866401,0.0018993443875209525,0.0013152542719476394
522.25,0.61875,-0.006963330168110279,0.0019670197836399767,-0.1516698213816216,0.08416325356392321,0.45500946414486493,0.2524897606917696,-0.012414079619692986,0.004562059217101838,-0.005109601389000253,0.00024111036638822415,-0.012391113672596902,0.0033931928796921734,-0.0051650460899523454,0.00305888224525398,-0.09485206508339979,0.05263444753596155,-0.0012222216666541088,0.0003452563845546472,1.5548034919198066,0.8097828915609199,1.537576618447086,0.7976011922681819,0.01541828173665103,0.011213524082494939,0.0018085917360693535,0.0012841788228364127
522.25,0.6229166666666667,-0.006822944448625107,0.0019731146645467763,-0.14566351753388648,0.08417603257786957,0.4369905526016596,0.2525280977336088,-0.0127390798894549,0.0045276934684401965,-0.005126240897449568,0.00023192054286768585,-0.012632689476493136,0.0033622674588783237,-0.005383090075328338,0.0030412091045056316,-0.09109581128523132,0.05264243931422782,-0.001197580803173387,0.0003463261737675848,1.4979255591543827,0.8180294576169215,1.4815648410798277,0.8061533346871168,0.014641162110810872,0.010935348073014155,0.0017195559637442229,0.0012529521671359252
522.25,0.6270833333333333,-0.006682093863180491,0.0019790850990118406,-0.13965546219225647,0.08418589301398127,0.41896638657676954,0.2525576790419439,-0.013061617613067712,0.004493521237455621,-0.00514219958280082,0.0002228393410911541,-0.012872042582678923,0.003331541377543164,-0.005599874192252723,0.0030236108435313593,-0.08733846211176931,0.05264860585222977,-0.001172858345220766,0.00034737411982017306,1.4404226749331737,0.8258724290472396,1.424905720219897,0.8143046663151847,0.013884176016049372,0.010655657699003554,0.0016327786972279636,0.001221543681505684
522.25,0.63125,-0.006540686987753742,0.0019849242768660695,-0.1336457381443736,0.08419281353052673,0.40093721443312086,0.2525784405915802,-0.013381125133002405,0.004459571296324769,-0.005157325924178277,0.00021386963326955905,-0.013108664455227386,0.003301039318698171,-0.005815104187676108,0.0030061030892914063,-0.08358006938960424,0.05265293383654428,-0.001148038245816039,0.00034839902737397087,1.3822029322887415,0.8332419096634126,1.367501669793929,0.8219853500512804,0.013152428673259652,0.010374062473095497,0.001548833821552365,0.001189907035907548
522.25,0.6354166666666666,-0.006398955163179474,0.0019906947517077107,-0.12763520742003778,0.0841982493784492,0.38290562226011315,0.25259474813534766,-0.013698829806749113,0.004425746953513101,-0.00517195936812955,0.00020496902917033352,-0.013343662991898406,0.00327066224488125,-0.0060294079094470035,0.002988648001916228,-0.0798211721817382,0.05265633333314336,-0.0011231611104990306,0.00034941187599784283,1.3235782139255117,0.8403454424368825,1.3096757295397023,0.8294017627836334,0.012435888140851144,0.010091529020213917,0.0014665962449581936,0.0011581567375727694
522.25,0.6395833333333333,-0.006256815955282893,0.0019963835821453185,-0.12162376553115076,0.08420196116844567,0.3648712965934522,0.252605883505337,-0.014014254740918683,0.004392075744594381,-0.005185970885328224,0.00019614590797762868,-0.013576609740630907,0.003240436352164034,-0.006242539380527725,0.002971258119222309,-0.07606170512865075,0.05265865462322914,-0.0010982124702108155,0.00035041039418539174,1.264453987817984,0.8471163863178602,1.2513287686934247,0.8364874750869794,0.01173868858345578,0.00980770147187491,0.001386530541104173,0.0011262515008615027
522.25,0.64375,-0.0061141281402075885,0.002001990480929052,-0.11561131925025078,0.08420370130179619,0.34683395775075254,0.2526111039053886,-0.014326566202932883,0.004358524506680089,-0.005199135798785435,0.00018741118110375177,-0.01380675629284277,0.0032103360693842456,-0.00645406793358093,0.0029539128537829475,-0.07230160994789815,0.052659742910081575,-0.0010731675369759605,0.0003513945315177847,1.2047089287828612,0.8534274814193409,1.1923310212449516,0.8431170562004323,0.011068417594451537,0.00952141956330485,0.001309489943458431,0.0010940563351147848
522.25,0.6479166666666667,-0.005971119098414625,0.0020075466713587765,-0.10959836028421971,0.08420439622784609,0.32879508085265907,0.25261318868353827,-0.014637039914708634,0.004325084253688709,-0.005211801844370053,0.00017875409521374386,-0.014035250606543256,0.0031803451295346987,-0.0066646497538340255,0.002936615685633143,-0.06854119414115245,0.05266017752835826,-0.001048066221199312,0.00035236976838912625,1.1446125346636908,0.859465926337679,1.13296411511999,0.849475920342329,0.010414169353118565,0.009234307373096525,0.0012342501905820398,0.0010617580602052886
522.25,0.6520833333333333,-0.005827714116537893,0.002013038859845204,-0.10358480508372647,0.08420385380554905,0.3107544152511795,0.2526115614166472,-0.014945241473903898,0.004291798546461876,-0.005223851498419843,0.0001701936632252248,-0.014261702411112064,0.0031505041969171746,-0.006874060774223704,0.0029193875987305207,-0.06478040545651349,0.052659838296241414,-0.0010228954089981936,0.00035333377147434567,1.0840888549723438,0.8651623871984443,1.0731478194999997,0.855494902505399,0.009779791349687901,0.008946254562591826,0.0011612441226555624,0.0010293420419473756
522.25,0.65625,-0.0056837648643544075,0.0020184360675734414,-0.0975705891601004,0.08420186607518942,0.29271176748030114,0.2526055982255683,-0.01525028867090339,0.004258816615743292,-0.005235047615093235,0.00016178171090211924,-0.014485320202715058,0.0031209498000531162,-0.007081844865781276,0.0029023033325381365,-0.06101920357027901,0.0526585952321843,-0.0009976290650693875,0.00035428110329197146,1.0230075428357652,0.8703710337358295,1.0127428750091345,0.8610279538147616,0.009173295548576831,0.00865755780937224,0.0010913722780545806,0.0009968386915358677
522.25,0.6604166666666667,-0.005539516061743302,0.002023797758162448,-0.09155615909452305,0.08419934115963501,0.27466847728356925,0.2525980234789051,-0.01555357063161279,0.004225945029158155,-0.005245767774338866,0.0001534505438270773,-0.014707353231042216,0.003091498948666279,-0.007288717299512461,0.0028852716872528003,-0.05725786777392314,0.052657016228736184,-0.0009723101432771079,0.00035522220104973576,0.9616425812724969,0.8753347289800546,0.9520366510448692,0.8663173713555592,0.00858264731289024,0.008368374306932316,0.0010232829147375773,0.0009642711139128877
522.25,0.6645833333333333,-0.005394913376210048,0.0020291239975277543,-0.08554153504042235,0.08419628333980114,0.25662460512126717,0.25258885001940345,-0.01585475566734547,0.0041931800144468555,-0.0052559232021413,0.00014520039397995042,-0.014927504184065637,0.0030621474872862143,-0.007494506308805992,0.0028682912254642473,-0.0534964106764282,0.0526551039586993,-0.000946929107041815,0.00035615707631730167,0.8999516988712716,0.8800157591544681,0.8909834576622871,0.8713257061654522,0.008010919180512822,0.008078328435116274,0.0009573220284715167,0.0009315958475691495
522.25,0.66875,-0.005249787036740135,0.0020344085114188753,-0.07952670508923165,0.08419269377745887,0.23858011526769504,0.25257808133237675,-0.016152821965469917,0.004160564672920305,-0.005265240224409801,0.0001370592749709892,-0.015144857014339142,0.0030329353674850394,-0.007698682879826449,0.0028513832957121708,-0.04973482478334031,0.05265285915329637,-0.0009214561577172731,0.00035708462782204617,0.8378241074158035,0.8842628481562828,0.8294618440751929,0.8759025821431613,0.007467694994851654,0.0077868168052507986,0.0008945683457591174,0.0008987411194315716
522.25,0.6729166666666667,-0.005104361170002571,0.0020396740158756567,-0.07351178526317462,0.08418891090252939,0.22053535578952382,0.2525667327075881,-0.01644909892142348,0.004128033398305532,-0.005274076299815178,0.00012902520895853104,-0.015360604507841429,0.003003801374737357,-0.007901934275652294,0.0028345166330785,-0.04597318269102884,0.05265049345779039,-0.000895930634594356,0.0003580088427418576,0.7754675347481389,0.8882592520119948,0.7676928773314464,0.8802303591033975,0.00694098385240435,0.0074950170139697105,0.0008336735642878246,0.0008658419479386704
522.25,0.6770833333333334,-0.004958585769081395,0.0020449186675037634,-0.06749676867745301,0.08418493461439806,0.202490306032359,0.25255480384319423,-0.01674328621584918,0.004095598825339217,-0.005282350730279459,0.00012111931917474497,-0.01557447724456052,0.0029747570210311696,-0.008104105200587883,0.0028176976937604706,-0.04221148010222955,0.052648006810005005,-0.0008703437603302271,0.00035892939751940955,0.7128498099986432,0.8919603626372544,0.7056412513983783,0.8842646723437497,0.00643360346610032,0.007202870278166702,0.0007749551341644586,0.0008328894064897678
522.25,0.68125,-0.00481227450026103,0.0020501232410210244,-0.06148166607788116,0.0841808547656914,0.1844449982336434,0.2525425642970742,-0.017034257703610063,0.00406339733112367,-0.005289761997522692,0.00011340030091055955,-0.015785465714013052,0.002945924621301596,-0.00830461255539067,0.0028009972553429277,-0.03844972370016911,0.05264545538743779,-0.0008446628291506515,0.0003598429176836009,0.6498655921144703,0.8951970150473825,0.6431897418999939,0.8878363186333109,0.005956234255779415,0.006910586312949752,0.0007196159586968169,0.0007999021208862916
522.25,0.6854166666666667,-0.0046656726392604545,0.0020553117528974685,-0.055466558884169036,0.08417683697743687,0.1663996766525071,0.25253051093231066,-0.017323477111359863,0.004031309080494195,-0.005296703252286073,0.00010584902009806565,-0.015994882926796825,0.0029171940798496756,-0.00850421335154818,0.002784355512146513,-0.034687964440405804,0.05264294279194994,-0.0008189308924822886,0.00036075361866717983,0.5867043698898935,0.8981924446068161,0.5805428431592723,0.8911677130018043,0.005495388640448627,0.006618812850285147,0.0006661380901725973,0.0007669575506574685
522.25,0.6895833333333333,-0.004518744602135275,0.0020604834781548305,-0.049451456117376974,0.08417291577224081,0.14835436835213095,0.2525187473167224,-0.017610728021960106,0.0039993441404794945,-0.00530311649935936,9.849574321493698e-05,-0.01620253484407922,0.0028885739431865685,-0.008702795567840682,0.002767778087232199,-0.030926207972628253,0.05264049062004024,-0.0007931417045394609,0.00036166137322009143,0.5233494230910413,0.9009181618812475,0.517681520331178,0.8942304488403165,0.005053146745825552,0.006327578600767341,0.0006147560140377221,0.000734056789284547
522.25,0.69375,-0.004371301005626622,0.002065640667285555,-0.04343643218738156,0.08416938148074884,0.13030929656214468,0.2525081444422465,-0.017894853472210218,0.00396753507622903,-0.0053086927628495624,9.13625624500179e-05,-0.01640738489038635,0.0028600895123145655,-0.008899759586692606,0.002751285096182029,-0.02716450078678735,0.052638280406549255,-0.0007672620242842322,0.0003625665763545732,0.4597367617574601,0.903235199618507,0.4545292057080578,0.8968860395205985,0.004640812142444906,0.006036051697138973,0.0005667439069577576,0.0007011020840292518
522.25,0.6979166666666666,-0.004223567192902945,0.002070803365494231,-0.03742143101873874,0.0841661531283116,0.11226429305621625,0.25249845938493476,-0.018177223772037596,0.0039357591758465045,-0.005313798681076134,8.450168576555297e-05,-0.016610661273602164,0.00283163382047897,-0.009095815111104032,0.002734810913368025,-0.0234028078376688,0.05263626154119628,-0.0007413314045305948,0.0003634727464566226,0.39600961034270127,0.9053141368091044,0.3912435269752166,0.8993050859450381,0.004245439604850772,0.005745230435030044,0.0005206437626336987,0.0006682053981769016
522.25,0.7020833333333333,-0.004075515126996974,0.0020759741975240184,-0.031406451456661474,0.08416327394377432,0.09421935436998442,0.25248982183132296,-0.018457670015824233,0.0039040107162132457,-0.0053183889402833966,7.79861091551512e-05,-0.016812212517754842,0.0028032017433494236,-0.009290874748430999,0.0027183527165568063,-0.01964112840548828,0.05263446106431734,-0.0007153449241577584,0.0003643803442279274,0.332161652707459,0.9071299091783829,0.3278163226351797,0.9014627521209281,0.0038686874616216563,0.005455324465014863,0.00047664261065773894,0.0006353859070996767
522.25,0.70625,-0.0039269183902458735,0.0020811484720426906,-0.025391506779001347,0.08416109170479263,0.07617452033700405,0.2524832751143779,-0.018734823763284194,0.003872388719894165,-0.005322096591279996,7.192938243589739e-05,-0.01701081151717702,0.0027748790691912908,-0.009484230337529237,0.0027019649119456113,-0.015879470784023877,0.05263309640651244,-0.0006892628417537031,0.0003652885462337578,0.2681430853114049,0.9084881046807843,0.2641828119847979,0.9031648775932004,0.0035240140467135755,0.005166562273474191,0.0004362592798930707,0.0006026586123337029
522.25,0.7104166666666667,-0.0037780310516675976,0.0020863194518192284,-0.019376576285422976,0.08415932039786359,0.05812972885626896,0.25247796119359067,-0.01901022170776129,0.0038408753825369523,-0.005325333600136022,6.64417682770495e-05,-0.017207836182154476,0.002746652423061823,-0.009676677180680972,0.0026856356192973695,-0.012117822036992723,0.052631988757650176,-0.0006631297521676014,0.00036619616993795303,0.2040510480855811,0.9096031751779883,0.2004566857178398,0.9046245027353216,0.00319654599722406,0.004880645460973615,0.0003978163705173243,0.0005702163157994654
522.25,0.7145833333333333,-0.0036288372020426593,0.00209148638475613,-0.013361660279830347,0.08415798666844566,0.040084980839491094,0.2524739600053371,-0.019283767818724807,0.003809480639005317,-0.005328074229079249,6.166753259157553e-05,-0.01740320040949445,0.002718530636378029,-0.009868165573400004,0.0026693701134549246,-0.008356182355394074,0.05263115478661998,-0.0006369428629722233,0.00036710308333042006,0.139883385634762,0.9104612467557457,0.1366347296190377,0.9058277188931896,0.0028872348210778106,0.00459821743005499,0.0003614211946464399,0.0005381237529538742
522.25,0.71875,-0.0034791115835955248,0.002096672919127316,-0.007346755922856672,0.08415750587273385,0.022040267768569977,0.2524725176182016,-0.019554103799627267,0.0037781263304881986,-0.0053299538870843505,5.7698413416193635e-05,-0.017595685933711015,0.0026904368401445044,-0.010057992859773136,0.002653133484246924,-0.004594549981539389,0.05263085423824735,-0.0006106626363419624,0.0003680134372171769,0.07564954173431175,0.9109088412531695,0.07271111068211614,0.9066224405152182,0.0026098068891304825,0.004317679948667339,0.0003286241630649905,0.0005061913641671314
522.25,0.7229166666666667,-0.003329101558359496,0.002101873641009583,-0.001331837430790565,0.08415749370964355,0.003995512292371669,0.2524724811289307,-0.019822726872563985,0.003746781053837163,-0.005331374245902589,5.475480943018389e-05,-0.017786635475519834,0.002662348527104766,-0.010246933710877763,0.002636904752692433,-0.0008329087551481588,0.05263084676644551,-0.0005843324898987466,0.0003689262813324623,0.011405868266009669,0.9111304849199952,0.008758624057878564,0.907192380051543,0.0023494864584015203,0.004041446004416044,0.0002977577497298893,0.0004746792372426794
522.25,0.7270833333333333,-0.003178801582000737,0.0021070890330469115,0.004683096651573179,0.08415796002633658,-0.014049289954719562,0.2524738800790097,-0.020089603875485737,0.0037154441248852628,-0.005332326419861076,5.301080476115686e-05,-0.017976019302691458,0.0026342651321812757,-0.010434970960723555,0.002620683575699248,0.0029287422355319622,0.05263113852922038,-0.0005579514504868054,0.00036984170039119224,-0.0528463454604152,0.9111212375002726,-0.055221815645577425,0.9075326166822418,0.0021066102342056268,0.0037707213753832534,0.0002688599509565729,0.00044370589989505357
522.25,0.73125,-0.0030279356008726917,0.002112339356241973,0.010698099188661984,0.08415935812123242,-0.03209429756598595,0.2524780743636971,-0.020353079850984453,0.003684090632229522,-0.005332365478391829,5.2615683766766674e-05,-0.0181623525701983,0.0026061617263466274,-0.010621248991126483,0.002604460261318174,0.006690436014475853,0.05263201302573677,-0.0005314710644582672,0.0003707632506568007,-0.11706295417787799,0.910641349711176,-0.11920465727503346,0.907404718904614,0.0018978844795814224,0.003506523055948007,0.00024381861757359958,0.0004133557116678714
