history,period,amplitude_half_peak_to_peak,x_std,mean_support_power,mean_dissipation_power,mean_net_power,mean_abs_support_power,mean_local_excess_energy
low_history,200,1.9126743071029573e-06,1.3027601478307206e-06,6.944355439534131e-13,7.0799726572895e-13,-1.3561721775536914e-14,1.630573448996326e-12,3.2167019220796236e-12
low_history,201,1.925977242162036e-06,1.3846841897429737e-06,7.526857758263886e-13,6.353865083227382e-13,1.1729926750365043e-13,1.6692529398580373e-12,3.390445619217795e-12
low_history,202,1.9363705220654115e-06,1.3537195394721322e-06,5.22634026905306e-13,6.876113159697923e-13,-1.6497728906448638e-13,1.6318836863515702e-12,3.35959693467238e-12
low_history,203,1.9477278888624383e-06,1.3520653858306696e-06,8.679301319048385e-13,7.07454970486941e-13,1.6047516141789743e-13,1.7777622369031193e-12,3.3830481549341513e-12
low_history,204,1.9610363362065897e-06,1.416498369034304e-06,5.726553064275156e-13,6.524116704173575e-13,-7.975636398984184e-14,1.678577721320766e-12,3.5296400033250535e-12
low_history,205,1.9723452179820633e-06,1.343851397900664e-06,7.3064600178123e-13,7.528276673091589e-13,-2.218166552792881e-14,1.7321746052363973e-12,3.4220314642683806e-12
low_history,206,1.986514224144864e-06,1.4268032522066275e-06,8.078687000017248e-13,6.773619202442482e-13,1.3050677975747648e-13,1.7784996455125623e-12,3.603885306122463e-12
low_history,207,1.997232623840439e-06,1.3980684399739398e-06,5.52342299412145e-13,7.292125632631386e-13,-1.7687026385099375e-13,1.735036639126416e-12,3.5771196219054985e-12
low_history,208,2.008942714876172e-06,1.3926888193190233e-06,9.215864854264629e-13,7.545151906962285e-13,1.6707129473023435e-13,1.8900833522934106e-12,3.5951890188159117e-12
low_history,209,2.023145322188613e-06,1.4617669883013674e-06,6.154122477149619e-13,6.929290231017399e-13,-7.75167753867781e-14,1.7858538246429152e-12,3.75610653691183e-12
low_history,210,2.034061789668584e-06,1.3863154597659868e-06,7.685908762412694e-13,8.003834666639743e-13,-3.179259042270498e-14,1.8403327744908833e-12,3.640577832296566e-12
low_history,211,2.048207692451065e-06,1.4701384224010817e-06,8.668374325295813e-13,7.221774883441762e-13,1.4465994418540508e-13,1.895214025394572e-12,3.830635601681061e-12
low_history,212,2.060220754634967e-06,1.4438780639336537e-06,5.840689693814856e-13,7.733081292234421e-13,-1.8923915984195656e-13,1.8443668114602533e-12,3.808758346670039e-12
low_history,213,2.0713383649395567e-06,1.4345697590205809e-06,9.781728030977808e-13,8.046510599197591e-13,1.7352174317802192e-13,2.009119175829544e-12,3.820699450400425e-12
low_history,214,2.0862159780810074e-06,1.508403648991814e-06,6.61554430439237e-13,7.360566610779449e-13,-7.450223063870807e-14,1.9002759685646465e-12,3.996943907662076e-12
low_history,215,2.097740773615575e-06,1.4302113503505986e-06,8.083726429620773e-13,8.508375260805161e-13,-4.246488311843876e-14,1.9543207363629333e-12,3.873251960707984e-12
low_history,216,2.1125548097244984e-06,1.5147274584042117e-06,9.298252695207316e-13,7.700276348785056e-13,1.597976346422261e-13,2.0202043935828555e-12,4.071516415940967e-12
low_history,217,2.1249408635459766e-06,1.4911927832277858e-06,6.179801506114146e-13,8.200508187683232e-13,-2.0207066815690862e-13,1.9617932825244102e-12,4.055404735283293e-12
low_history,218,2.136406230424104e-06,1.4777521093974404e-06,1.037824650374933e-12,8.58056113855109e-13,1.797685365198239e-13,2.1336440719084994e-12,4.060448319880876e-12
low_history,219,2.1515252461301593e-06,1.5564457833801651e-06,7.113421201783644e-13,7.819709359468257e-13,-7.062881576846136e-14,2.0232961167406907e-12,4.253050292898511e-12
low_history,220,2.1641420938356415e-06,1.4755888784640023e-06,8.500877599920515e-13,9.043603281231131e-13,-5.4272568131061525e-14,2.0758400805320787e-12,4.120985816221757e-12
low_history,221,2.179242087035904e-06,1.560624512463236e-06,9.970970005451063e-13,8.21136869355946e-13,1.7596013118916034e-13,2.152580165864368e-12,4.3275262600448255e-12
low_history,222,2.1910019841753225e-06,1.540080957267869e-06,6.542763375889618e-13,8.696294377144164e-13,-2.1535310012545462e-13,2.0869304054981198e-12,4.318161425395185e-12
low_history,223,2.2038524238876533e-06,1.5223041733998375e-06,1.1007155603815291e-12,9.149625070933478e-13,1.8575305328818158e-13,2.265528544571536e-12,4.315472065273422e-12
low_history,224,2.218944765375319e-06,1.6059556595652392e-06,7.650759590036663e-13,8.30885326900951e-13,-6.580936789728462e-14,2.153979075646685e-12,4.525520055316836e-12
low_history,225,2.23160382531451e-06,1.522522510067851e-06,8.938681630944613e-13,9.61161465749273e-13,-6.729330265481199e-14,2.2055963852553264e-12,4.384876864641417e-12
