Q,anchor_index,anchor_s,phase_index,loop_phase,s_value,PC1,PC2,PC3
522.25,3,1167.277520408083,134,0.5583333333333333,1167.4023699451202,-0.0027211182864352625,-0.0004293961653881455,-2.0148358647091346e-07
522.25,3,1167.277520408083,135,0.5625,1167.4033016580831,-0.0027128943626931,-0.0004539678275657517,-1.9712471737466122e-07
522.25,3,1167.277520408083,136,0.5666666666666667,1167.404233371046,-0.0027043181105922214,-0.00047849125133903384,-1.926539757230654e-07
522.25,3,1167.277520408083,137,0.5708333333333333,1167.405165084009,-0.0026959021361569395,-0.000503036182928045,-1.88210785843476e-07
522.25,3,1167.277520408083,138,0.575,1167.406096796972,-0.002687360646982983,-0.0005275558079639701,-1.8372253756957685e-07
522.25,3,1167.277520408083,139,0.5791666666666666,1167.407028509935,-0.002679193146180875,-0.000552154862663247,-1.793022403927955e-07
522.25,3,1167.277520408083,140,0.5833333333333334,1167.4079602228978,-0.0026707267092814096,-0.0005766909065519009,-1.747976391946067e-07
522.25,3,1167.277520408083,141,0.5875,1167.4088919358608,-0.00265980944076288,-0.000600717940131402,-1.6972166034576343e-07
522.25,3,1167.277520408083,142,0.5916666666666667,1167.409823648824,-0.002647980283948259,-0.0006245565263129415,-1.644241269142118e-07
522.25,3,1167.277520408083,143,0.5958333333333333,1167.4107553617869,-0.002636624166092821,-0.0006484925960168957,-1.5921776747010677e-07
522.25,3,1167.277520408083,144,0.6,1167.4116870747498,-0.00262518379632126,-0.0006724086288000796,-1.5397982246135002e-07
522.25,3,1167.277520408083,145,0.6041666666666666,1167.4126187877127,-0.002613828939374029,-0.0006963525892737815,-1.4873794484722266e-07
522.25,3,1167.277520408083,146,0.6083333333333333,1167.4135505006757,-0.0026023687226784976,-0.0007202649797353383,-1.434628090036683e-07
522.25,3,1167.277520408083,147,0.6125,1167.4144822136386,-0.0025898956039167864,-0.0007438971769647928,-1.3798987796440523e-07
522.25,3,1167.277520408083,148,0.6166666666666667,1167.4154139266016,-0.0025761887063216423,-0.0007671871304556147,-1.3227782859019654e-07
522.25,3,1167.277520408083,149,0.6208333333333333,1167.4163456395645,-0.0025617346945805315,-0.0007902705054540381,-1.264165086721786e-07
522.25,3,1167.277520408083,150,0.625,1167.4172773525274,-0.0025473849525894316,-0.0008133846453104099,-1.2055806985138148e-07
522.25,3,1167.277520408083,151,0.6291666666666667,1167.4182090654906,-0.0025329996020665014,-0.0008364807770762093,-1.146839311857648e-07
522.25,3,1167.277520408083,152,0.6333333333333333,1167.4191407784535,-0.002518690108162667,-0.0008596069342055213,-1.0880304359678856e-07
522.25,3,1167.277520408083,153,0.6375,1167.4200724914165,-0.002504719565257358,-0.0008828518039491345,-1.0295134816896452e-07
522.25,3,1167.277520408083,154,0.6416666666666666,1167.4210042043794,-0.0024890860793930357,-0.0009055116143735111,-9.68734595817848e-08
522.25,3,1167.277520408083,155,0.6458333333333334,1167.4219359173424,-0.0024716206583202224,-0.0009275280059940766,-9.054731605686886e-08
522.25,3,1167.277520408083,156,0.65,1167.4228676303053,-0.0024544169011417667,-0.0009496369605366823,-8.424089983355508e-08
522.25,3,1167.277520408083,157,0.6541666666666667,1167.4237993432682,-0.002437344383433364,-0.0009717888736007638,-7.794062222193833e-08
522.25,3,1167.277520408083,158,0.6583333333333333,1167.4247310562312,-0.002420205302622106,-0.0009939213608061302,-7.16145962335057e-08
522.25,3,1167.277520408083,159,0.6625,1167.425662769194,-0.0024031897401192736,-0.0010161057887092722,-6.528658581875042e-08
522.25,3,1167.277520408083,160,0.6666666666666666,1167.4265944821573,-0.0023855591346691194,-0.0010380232461481506,-5.8904388901681455e-08
522.25,3,1167.277520408083,161,0.6708333333333333,1167.4275261951202,-0.002366805422086367,-0.0010594550962220635,-5.243482813506952e-08
522.25,3,1167.277520408083,162,0.675,1167.4284579080831,-0.0023470797241492997,-0.0010804657861079223,-4.589023972013121e-08
522.25,3,1167.277520408083,163,0.6791666666666667,1167.429389621046,-0.002327191609619684,-0.0011014086907316584,-3.932178172327877e-08
522.25,3,1167.277520408083,164,0.6833333333333333,1167.430321334009,-0.0023074100427654906,-0.0011223941078479173,-3.275102449733729e-08
522.25,3,1167.277520408083,165,0.6875,1167.431253046972,-0.0022875368741552622,-0.0011433341757325184,-2.6166723576729063e-08
522.25,3,1167.277520408083,166,0.6916666666666667,1167.432184759935,-0.002268043594617765,-0.0011644742400239297,-1.9567774659818606e-08
522.25,3,1167.277520408083,167,0.6958333333333333,1167.4331164728978,-0.0022479627994961117,-0.0011853058606694736,-1.296112738386913e-08
522.25,3,1167.277520408083,168,0.7,1167.4340481858608,-0.002225793124353914,-0.0012050445333485246,-6.3551506460192435e-09
522.25,3,1167.277520408083,169,0.7041666666666666,1167.434979898824,-0.0022032157472616,-0.0012245710123576668,2.585245521522029e-10
522.25,3,1167.277520408083,170,0.7083333333333334,1167.4359116117869,-0.002180990789800709,-0.0012442801719524952,6.884402155162886e-09
522.25,3,1167.277520408083,171,0.7125,1167.4368433247498,-0.0021586654503358525,-0.0012639350125512375,1.3518506348985305e-08
522.25,3,1167.277520408083,172,0.7166666666666667,1167.4377750377128,-0.002136448428123409,-0.0012836604837903527,2.0173760296451988e-08
522.25,3,1167.277520408083,173,0.7208333333333333,1167.4387067506757,-0.002114027050638584,-0.0013032553767138362,2.682031002736752e-08
522.25,3,1167.277520408083,174,0.725,1167.4396384636386,-0.0020907146408072246,-0.0013222931259754224,3.339914983578051e-08
522.25,3,1167.277520408083,175,0.7291666666666666,1167.4405701766016,-0.00206642801081421,-0.0013407202814680692,3.9901299443445505e-08
522.25,3,1167.277520408083,176,0.7333333333333333,1167.4415018895645,-0.002041669165473131,-0.0013588530505597282,4.637094428872669e-08
522.25,3,1167.277520408083,177,0.7375,1167.4424336025274,-0.0020170325895112148,-0.0013770634669494953,5.286246376860585e-08
522.25,3,1167.277520408083,178,0.7416666666666667,1167.4433653154906,-0.0019923313472049397,-0.001395222312442632,5.934777154620006e-08
522.25,3,1167.277520408083,179,0.7458333333333333,1167.4442970284535,-0.0019677725524965273,-0.0014134912342747864,6.587088996293795e-08
522.25,3,1167.277520408083,180,0.75,1167.4452287414165,-0.0019433326532767763,-0.0014318479594548573,7.242292075451419e-08
522.25,3,1167.277520408083,181,0.7541666666666667,1167.4461604543794,-0.0019173608760994984,-0.0014490610642125855,7.870571582663244e-08
522.25,3,1167.277520408083,182,0.7583333333333333,1167.4470921673424,-0.0018902616021546418,-0.0014654337744828693,8.479146190463949e-08
522.25,3,1167.277520408083,183,0.7625,1167.4480238803053,-0.0018634676841361765,-0.0014820345746479953,9.093992722728702e-08
522.25,3,1167.277520408083,184,0.7666666666666666,1167.4489555932682,-0.0018366978575319174,-0.0014986489320440311,9.709679611802225e-08
522.25,3,1167.277520408083,185,0.7708333333333334,1167.4498873062312,-0.0018099156814095868,-0.0015152632079990069,1.0326564277200666e-07
522.25,3,1167.277520408083,186,0.775,1167.4508190191941,-0.0017831785258739026,-0.0015319142391614702,1.0945404829513431e-07
522.25,3,1167.277520408083,187,0.7791666666666667,1167.4517507321573,-0.0017558893658751221,-0.0015480735088497586,1.154863405425985e-07
522.25,3,1167.277520408083,188,0.7833333333333333,1167.4526824451202,-0.0017277698521472782,-0.0015634933086977724,1.212840386863e-07
522.25,3,1167.277520408083,189,0.7875,1167.4536141580832,-0.0016990129121427563,-0.001578344925213511,1.269019794093377e-07
522.25,3,1167.277520408083,190,0.7916666666666666,1167.454545871046,-0.0016702274786472337,-0.0015931747739418968,1.3251930831679173e-07
522.25,3,1167.277520408083,191,0.7958333333333333,1167.455477584009,-0.001641484799364524,-0.001608034570066297,1.3814934118290043e-07
522.25,3,1167.277520408083,192,0.8,1167.456409296972,-0.001612708442493674,-0.0016228633789316293,1.437753464531193e-07
522.25,3,1167.277520408083,193,0.8041666666666667,1167.457341009935,-0.001584205607800622,-0.0016379858705093358,1.495221462481828e-07
522.25,3,1167.277520408083,194,0.8083333333333333,1167.4582727228978,-0.0015550446889177067,-0.0016524020430822015,1.5499595896133853e-07
522.25,3,1167.277520408083,195,0.8125,1167.4592044358608,-0.0015245176708496406,-0.0016653551293839219,1.5989846827589372e-07
522.25,3,1167.277520408083,196,0.8166666666666667,1167.4601361488237,-0.001493922581711373,-0.0016782367994068884,1.6477717948741156e-07
522.25,3,1167.277520408083,197,0.8208333333333333,1167.461067861787,-0.0014635134975607132,-0.0016913140251759206,1.6973654969719688e-07
522.25,3,1167.277520408083,198,0.825,1167.4619995747498,-0.0014330342959106253,-0.001704316519436702,1.7467140088176104e-07
522.25,3,1167.277520408083,199,0.8291666666666666,1167.4629312877128,-0.0014026371324086084,-0.001717427033172139,1.7965862243708503e-07
522.25,3,1167.277520408083,200,0.8333333333333334,1167.4638630006757,-0.0013720254002344407,-0.001730254141064692,1.8452317574727133e-07
522.25,3,1167.277520408083,201,0.8375,1167.4647947136386,-0.0013408128142730021,-0.001742297448304234,1.8904184131722439e-07
522.25,3,1167.277520408083,202,0.8416666666666667,1167.4657264266016,-0.0013090020007158014,-0.001753557866922289,1.9321615378392407e-07
522.25,3,1167.277520408083,203,0.8458333333333333,1167.4666581395645,-0.0012769763544034922,-0.0017645407242645838,1.9726990238451625e-07
522.25,3,1167.277520408083,204,0.85,1167.4675898525275,-0.0012450335376522944,-0.0017756309819670958,2.013728839797009e-07
522.25,3,1167.277520408083,205,0.8541666666666666,1167.4685215654904,-0.0012130402830923838,-0.001786638433763392,2.0543983234149562e-07
522.25,3,1167.277520408083,206,0.8583333333333333,1167.4694532784536,-0.0011811786746195039,-0.001797865831574399,2.0961797084693963e-07
522.25,3,1167.277520408083,207,0.8624999999999999,1167.4703849914165,-0.0011492644500612542,-0.001809005271159679,2.137562460847674e-07
522.25,3,1167.277520408083,208,0.8666666666666667,1167.4713167043794,-0.0011163616910274893,-0.0018185301558853516,2.1711563299239157e-07
522.25,3,1167.277520408083,209,0.8708333333333333,1167.4722484173424,-0.001082989303684019,-0.0018272901214777568,2.2010708902243958e-07
522.25,3,1167.277520408083,210,0.875,1167.4731801303053,-0.0010498153751923942,-0.0018363732320788209,2.2325677889613258e-07
522.25,3,1167.277520408083,211,0.8791666666666667,1167.4741118432682,-0.0010166220871263515,-0.0018454176045505553,2.2638964263072718e-07
522.25,3,1167.277520408083,212,0.8833333333333333,1167.4750435562312,-0.0009834418562760375,-0.001854505535940497,2.2954727998913052e-07
522.25,3,1167.277520408083,213,0.8875,1167.4759752691941,-0.000950249799705413,-0.0018635612646453119,2.3269035379727046e-07
522.25,3,1167.277520408083,214,0.8916666666666666,1167.476906982157,-0.0009167314746808988,-0.0018719244445190883,2.354823196862222e-07
522.25,3,1167.277520408083,215,0.8958333333333334,1167.4778386951202,-0.0008827913377167542,-0.001879390888274311,2.3781813641499673e-07
522.25,3,1167.277520408083,216,0.9,1167.4787704080832,-0.0008485722375927268,-0.0018862649621768338,2.398541946441154e-07
522.25,3,1167.277520408083,217,0.9041666666666667,1167.479702121046,-0.0008143733255294559,-0.0018931883020250973,2.419161366318703e-07
522.25,3,1167.277520408083,218,0.9083333333333333,1167.480633834009,-0.0007801803020543181,-0.0019001024997780433,2.4397344030167197e-07
522.25,3,1167.277520408083,219,0.9125,1167.481565546972,-0.0007459910735841739,-0.0019070409923824417,2.4604570857182147e-07
522.25,3,1167.277520408083,220,0.9166666666666666,1167.482497259935,-0.000711904333207158,-0.0019142828491959772,2.4827666089028637e-07
522.25,3,1167.277520408083,221,0.9208333333333333,1167.4834289728979,-0.0006774340792367973,-0.001920384245052845,2.499128269790083e-07
522.25,3,1167.277520408083,222,0.9249999999999999,1167.4843606858608,-0.0006424486989769266,-0.0019249589308115026,2.5075114056166315e-07
522.25,3,1167.277520408083,223,0.9291666666666667,1167.4852923988237,-0.0006075046132398674,-0.00192965892029266,2.5165613110581645e-07
522.25,3,1167.277520408083,224,0.9333333333333333,1167.486224111787,-0.0005726120515505859,-0.0019345004539570853,2.5263512310697005e-07
522.25,3,1167.277520408083,225,0.9375,1167.4871558247498,-0.0005376939215455255,-0.0019392765175417685,2.5357975983462513e-07
522.25,3,1167.277520408083,226,0.9416666666666667,1167.4880875377128,-0.0005028010464098268,-0.0019441669581600342,2.545855247476017e-07
522.25,3,1167.277520408083,227,0.9458333333333333,1167.4890192506757,-0.0004678160413189007,-0.0019486109036574442,2.5535813504464053e-07
522.25,3,1167.277520408083,228,0.95,1167.4899509636386,-0.00043263921496617617,-0.0019521412275427408,2.556512398278711e-07
522.25,3,1167.277520408083,229,0.9541666666666666,1167.4908826766016,-0.0003972892153861487,-0.001954840168984926,2.55509135647088e-07
522.25,3,1167.277520408083,230,0.9583333333333334,1167.4918143895645,-0.00036189707900721605,-0.0019573509303189547,2.55268426327163e-07
522.25,3,1167.277520408083,231,0.9625,1167.4927461025275,-0.0003265292725552358,-0.00195996347072875,2.5508096352178593e-07
522.25,3,1167.277520408083,232,0.9666666666666667,1167.4936778154904,-0.00029115183669338663,-0.0019624871468642458,2.548479688928077e-07
522.25,3,1167.277520408083,233,0.9708333333333333,1167.4946095284536,-0.00025579889455833285,-0.001965322381647326,2.547736200922872e-07
522.25,3,1167.277520408083,234,0.975,1167.4955412414165,-0.0002204159165121138,-0.0019677880323544427,2.545104393823117e-07
522.25,3,1167.277520408083,235,0.9791666666666666,1167.4964729543794,-0.00018487740316107244,-0.0019684135600267615,2.533006660749236e-07
522.25,3,1167.277520408083,236,0.9833333333333333,1167.4974046673424,-0.00014929492822272013,-0.001968533143571624,2.5183050712997465e-07
522.25,3,1167.277520408083,237,0.9874999999999999,1167.4983363803053,-0.00011374207836873893,-0.00196898651503075,2.505315038862875e-07
522.25,3,1167.277520408083,238,0.9916666666666667,1167.4992680932683,-7.818532907350446e-05,-0.0019693596225737325,2.4919145817006496e-07
522.25,3,1167.277520408083,239,0.9958333333333333,1167.5001998062312,-4.262095371361739e-05,-0.0019698208806153287,2.4789303603191936e-07
522.25,3,1167.277520408083,240,1.0,1167.5011315191941,-7.064889341936861e-06,-0.001970144098905034,2.465274966407255e-07
522.25,4,1167.777520408083,0,0.0,1167.777520408083,-0.0019166332342048177,0.0013727556840991684,-5.560278723755356e-08
522.25,4,1167.777520408083,1,0.004166666666666667,1167.778452121046,-0.001941800423279763,0.001354889073401644,-6.191420323649701e-08
522.25,4,1167.777520408083,2,0.008333333333333333,1167.779383834009,-0.0019668383350965853,0.0013369194656281656,-6.821011158346284e-08
522.25,4,1167.777520408083,3,0.0125,1167.780315546972,-0.001991957107434814,0.0013190167840192,-7.4500215269462e-08
522.25,4,1167.777520408083,4,0.016666666666666666,1167.7812472599348,-0.0020169944099892707,0.001301058504921404,-8.07721792717757e-08
522.25,4,1167.777520408083,5,0.020833333333333332,1167.782178972898,-0.0020423801306180076,0.0012833246558827953,-8.708690672138313e-08
522.25,4,1167.777520408083,6,0.025,1167.783110685861,-0.0020672380567420263,0.0012652499180716731,-9.331625692872148e-08
522.25,4,1167.777520408083,7,0.029166666666666667,1167.7840423988239,-0.0020901799679557856,0.0012459333757722732,-9.92607973216192e-08
522.25,4,1167.777520408083,8,0.03333333333333333,1167.7849741117868,-0.002112738119178134,0.0012263669836648618,-1.0514028854103753e-07
522.25,4,1167.777520408083,9,0.0375,1167.7859058247498,-0.0021356193675213507,0.0012070117610676423,-1.110554981215152e-07
522.25,4,1167.777520408083,10,0.041666666666666664,1167.7868375377127,-0.0021584065620847003,0.001187597659712537,-1.169453939581983e-07
522.25,4,1167.777520408083,11,0.04583333333333333,1167.7877692506756,-0.0021813110705221307,0.0011682444506006563,-1.2285076557183582e-07
522.25,4,1167.777520408083,12,0.05,1167.7887009636386,-0.002204000708017715,0.0011487771685946384,-1.287019484107126e-07
522.25,4,1167.777520408083,13,0.05416666666666667,1167.7896326766015,-0.002225750520013256,0.001128799754770177,-1.3435243991498893e-07
522.25,4,1167.777520408083,14,0.058333333333333334,1167.7905643895647,-0.002246467029821139,0.0011082627700230365,-1.3978202409565427e-07
522.25,4,1167.777520408083,15,0.0625,1167.7914961025276,-0.002266679951830793,0.0010874516976243519,-1.4509769352624923e-07
522.25,4,1167.777520408083,16,0.06666666666666667,1167.7924278154906,-0.002287023124850982,0.0010667100223330963,-1.504298098111799e-07
522.25,4,1167.777520408083,17,0.07083333333333333,1167.7933595284535,-0.002307283751684072,0.0010459341670653929,-1.5572759478770285e-07
522.25,4,1167.777520408083,18,0.075,1167.7942912414164,-0.0023277200416175906,0.0010252340940693498,-1.6105969656004222e-07
522.25,4,1167.777520408083,19,0.07916666666666666,1167.7952229543794,-0.0023483086565364263,0.001004603262736746,-1.6641808156802512e-07
522.25,4,1167.777520408083,20,0.08333333333333333,1167.7961546673423,-0.00236703073687947,0.0009831339866346392,-1.7129914084470917e-07
522.25,4,1167.777520408083,21,0.0875,1167.7970863803052,-0.0023843596232619563,0.0009610378848397231,-1.7581944299961562e-07
522.25,4,1167.777520408083,22,0.09166666666666666,1167.7980180932682,-0.0024020595984852898,0.0009391083284411728,-1.8042007269372056e-07
522.25,4,1167.777520408083,23,0.09583333333333333,1167.7989498062313,-0.002419786172894144,0.0009171943825687885,-1.8501244590993651e-07
522.25,4,1167.777520408083,24,0.1,1167.7998815191943,-0.002437508012450615,0.0008952709038135081,-1.8959453784586784e-07
522.25,4,1167.777520408083,25,0.10416666666666667,1167.8008132321572,-0.00245529263385445,0.0008733727014409682,-1.9418085818231275e-07
522.25,4,1167.777520408083,26,0.10833333333333334,1167.8017449451202,-0.002472295988528478,0.0008511883643953333,-1.9853062001791328e-07
522.25,4,1167.777520408083,27,0.1125,1167.802676658083,-0.0024881174905610932,0.0008285706335527541,-2.025306737886724e-07
522.25,4,1167.777520408083,28,0.11666666666666667,1167.803608371046,-0.0025030264892019465,0.0008056187109407254,-2.0625620683501019e-07
522.25,4,1167.777520408083,29,0.12083333333333333,1167.804540084009,-0.002517895495238389,0.0007826496821714056,-2.0995601215985512e-07
522.25,4,1167.777520408083,30,0.125,1167.805471796972,-0.0025328164755279567,0.0007597052571592401,-2.1365576417992235e-07
522.25,4,1167.777520408083,31,0.12916666666666665,1167.8064035099349,-0.002547685668268435,0.0007367427709259582,-2.173255773684635e-07
522.25,4,1167.777520408083,32,0.13333333333333333,1167.807335222898,-0.0025630137503893954,0.0007139133626054894,-2.2112407010902596e-07
522.25,4,1167.777520408083,33,0.1375,1167.808266935861,-0.0025772549893693392,0.0006907686393542012,-2.245705422811989e-07
522.25,4,1167.777520408083,34,0.14166666666666666,1167.809198648824,-0.002589204533708672,0.0006669571215733509,-2.2729003848591247e-07
522.25,4,1167.777520408083,35,0.14583333333333334,1167.8101303617868,-0.0026010303217603686,0.0006431087277281965,-2.2995579739013226e-07
522.25,4,1167.777520408083,36,0.15,1167.8110620747498,-0.0026131662929972208,0.0006193527151980479,-2.3270274735708625e-07
522.25,4,1167.777520408083,37,0.15416666666666667,1167.8119937877127,-0.0026251849375982694,0.0005955624237497955,-2.3539781420003757e-07
522.25,4,1167.777520408083,38,0.15833333333333333,1167.8129255006756,-0.002637368276453014,0.0005718079546099576,-2.3813190609288347e-07
522.25,4,1167.777520408083,39,0.1625,1167.8138572136386,-0.002649125128268922,0.0005479610666637703,-2.4071029907144656e-07
522.25,4,1167.777520408083,40,0.16666666666666666,1167.8147889266015,-0.00265968514221606,0.0005238497645287349,-2.428814276964161e-07
522.25,4,1167.777520408083,41,0.17083333333333334,1167.8157206395645,-0.0026690463413276085,0.0004994747771644639,-2.446441744101034e-07
522.25,4,1167.777520408083,42,0.175,1167.8166523525276,-0.002677976167179905,0.0004750031153178526,-2.462504737287352e-07
522.25,4,1167.777520408083,43,0.17916666666666667,1167.8175840654906,-0.0026870705686150875,0.0004505682069375591,-2.4789351367222617e-07
522.25,4,1167.777520408083,44,0.18333333333333332,1167.8185157784535,-0.002696041510661566,0.0004261145526820386,-2.494790116975675e-07
522.25,4,1167.777520408083,45,0.1875,1167.8194474914164,-0.0027053373990632446,0.0004017087586787592,-2.5115784306398036e-07
522.25,4,1167.777520408083,46,0.19166666666666665,1167.8203792043794,-0.0027145141802467146,0.00037728545020541195,-2.5278117652357626e-07
522.25,4,1167.777520408083,47,0.19583333333333333,1167.8213109173423,-0.0027212772232172527,0.000352491236107224,-2.535782955983567e-07
522.25,4,1167.777520408083,48,0.2,1167.8222426303053,-0.002726876219277717,0.0003275171848060658,-2.5396966881103e-07
522.25,4,1167.777520408083,49,0.20416666666666666,1167.8231743432682,-0.0027329593808218954,0.00030261800917568413,-2.5450546765071177e-07
522.25,4,1167.777520408083,50,0.20833333333333334,1167.8241060562311,-0.0027389880236361754,0.0002777132976336768,-2.5500711544744825e-07
522.25,4,1167.777520408083,51,0.2125,1167.8250377691943,-0.0027450767623918917,0.0002528089100049637,-2.5551140188440403e-07
522.25,4,1167.777520408083,52,0.21666666666666667,1167.8259694821572,-0.0027511236490109408,0.00022790301715840938,-2.559850931617189e-07
522.25,4,1167.777520408083,53,0.22083333333333333,1167.8269011951202,-0.002756155926905902,0.0002029059602518542,-2.5610272641284985e-07
522.25,4,1167.777520408083,54,0.225,1167.827832908083,-0.0027598681281843264,0.0001777907830341927,-2.557610888288277e-07
522.25,4,1167.777520408083,55,0.22916666666666666,1167.828764621046,-0.002762702953335881,0.00015259681837405728,-2.551090569645598e-07
522.25,4,1167.777520408083,56,0.23333333333333334,1167.829696334009,-0.0027656061410696936,0.0001274069603986126,-2.5446219892073894e-07
522.25,4,1167.777520408083,57,0.2375,1167.830628046972,-0.0027685003738750894,0.00010222312417082,-2.5379694682382493e-07
522.25,4,1167.777520408083,58,0.24166666666666667,1167.8315597599349,-0.0027714251623843695,7.703709502368669e-05,-2.5312340987998296e-07
522.25,4,1167.777520408083,59,0.24583333333333332,1167.8324914728978,-0.002774792165516698,5.186306113518121e-05,-2.5257756738482985e-07
522.25,4,1167.777520408083,60,0.25,1167.833423185861,-0.002776526831442354,2.664589808975006e-05,-2.5148128519102136e-07
522.25,4,1167.777520408083,61,0.25416666666666665,1167.834354898824,-0.0027760423429375874,1.3687012443690133e-06,-2.4964549161596894e-07
522.25,4,1167.777520408083,62,0.2583333333333333,1167.8352866117868,-0.0027757293887506933,-2.3904579717053296e-05,-2.4784849094679004e-07
522.25,4,1167.777520408083,63,0.2625,1167.8362183247498,-0.0027756265448565442,-4.916956120065849e-05,-2.4610293166017907e-07
522.25,4,1167.777520408083,64,0.26666666666666666,1167.8371500377127,-0.0027754267132494865,-7.443946143247012e-05,-2.443077659300357e-07
522.25,4,1167.777520408083,65,0.2708333333333333,1167.8380817506757,-0.0027753908552937035,-9.97142737507467e-05,-2.4254594650878476e-07
522.25,4,1167.777520408083,66,0.275,1167.8390134636386,-0.0027747273537192248,-0.00012496596040443964,-2.405739828037357e-07
522.25,4,1167.777520408083,67,0.2791666666666667,1167.8399451766015,-0.002772766493681618,-0.0001501720216911225,-2.3818255410177615e-07
522.25,4,1167.777520408083,68,0.2833333333333333,1167.8408768895645,-0.0027696213299998134,-0.0001753355682661027,-2.354085941886395e-07
522.25,4,1167.777520408083,69,0.2875,1167.8418086025276,-0.0027662019431977875,-0.00020049130502260514,-2.3253176848694687e-07
522.25,4,1167.777520408083,70,0.2916666666666667,1167.8427403154906,-0.0027629292623477467,-0.00022565012859611104,-2.296831779294794e-07
522.25,4,1167.777520408083,71,0.29583333333333334,1167.8436720284535,-0.0027595314236360806,-0.00025079815638126345,-2.267820393779696e-07
522.25,4,1167.777520408083,72,0.3,1167.8446037414164,-0.002756565171684682,-0.00027598995340498785,-2.2398600982135185e-07
522.25,4,1167.777520408083,73,0.30416666666666664,1167.8455354543794,-0.0027530983131949234,-0.00030113168850973523,-2.210310388293954e-07
522.25,4,1167.777520408083,74,0.30833333333333335,1167.8464671673423,-0.0027470626472122454,-0.00032602073623622395,-2.1732709981063204e-07
522.25,4,1167.777520408083,75,0.3125,1167.8473988803053,-0.0027403036967126805,-0.0003508395152372615,-2.1340037822794087e-07
522.25,4,1167.777520408083,76,0.31666666666666665,1167.8483305932682,-0.002734013308558976,-0.00037570336606156536,-2.0959036514615518e-07
522.25,4,1167.777520408083,77,0.3208333333333333,1167.8492623062311,-0.0027276127531262323,-0.0004005542838037441,-2.0573357144497061e-07
522.25,4,1167.777520408083,78,0.325,1167.8501940191943,-0.0027213303881490794,-0.00042542756757603986,-2.018882346707465e-07
522.25,4,1167.777520408083,79,0.32916666666666666,1167.8511257321572,-0.002714864935405234,-0.00045026891737451693,-1.9798142133725127e-07
522.25,4,1167.777520408083,80,0.3333333333333333,1167.8520574451202,-0.0027072891009855627,-0.000474930043441684,-1.9377701794502355e-07
522.25,4,1167.777520408083,81,0.3375,1167.8529891580831,-0.0026984323844996497,-0.0004993823265068637,-1.8923296361790123e-07
522.25,4,1167.777520408083,82,0.3416666666666667,1167.853920871046,-0.0026888736442499984,-0.0005237209904911761,-1.84494889223133e-07
522.25,4,1167.777520408083,83,0.3458333333333333,1167.854852584009,-0.0026794541457352858,-0.0005480837768811731,-1.7977556066337942e-07
522.25,4,1167.777520408083,84,0.35,1167.855784296972,-0.002669967954134377,-0.0005724274216007614,-1.7502787111563284e-07
522.25,4,1167.777520408083,85,0.3541666666666667,1167.8567160099349,-0.0026606179072082344,-0.0005968053720165966,-1.702917868367433e-07
522.25,4,1167.777520408083,86,0.35833333333333334,1167.8576477228978,-0.002651545914212136,-0.0006212466457278245,-1.6559900338437551e-07
522.25,4,1167.777520408083,87,0.3625,1167.858579435861,-0.0026405296957531495,-0.0006452406756088647,-1.6047695210572607e-07
522.25,4,1167.777520408083,88,0.36666666666666664,1167.859511148824,-0.002627747831527398,-0.000668829549212305,-1.5496409306897175e-07
522.25,4,1167.777520408083,89,0.37083333333333335,1167.8604428617869,-0.0026153256350579922,-0.0006925014914319762,-1.4951261058213074e-07
522.25,4,1167.777520408083,90,0.375,1167.8613745747498,-0.002602987251635661,-0.000716189511284237,-1.4406537428267056e-07
522.25,4,1167.777520408083,91,0.37916666666666665,1167.8623062877127,-0.0025906057316283796,-0.0007398727735620651,-1.3859061148599923e-07
522.25,4,1167.777520408083,92,0.3833333333333333,1167.8632380006757,-0.0025783292091201473,-0.0007635856902863605,-1.3311902953711719e-07
522.25,4,1167.777520408083,93,0.3875,1167.8641697136386,-0.0025653139700842153,-0.0007870760643561538,-1.2751097993288978e-07
522.25,4,1167.777520408083,94,0.39166666666666666,1167.8651014266015,-0.002551078614436879,-0.0008101998623727641,-1.2168749869383622e-07
522.25,4,1167.777520408083,95,0.3958333333333333,1167.8660331395645,-0.002535843009279224,-0.0008330225211302933,-1.1568608095492666e-07
522.25,4,1167.777520408083,96,0.4,1167.8669648525276,-0.0025205010364147567,-0.0008558155473148046,-1.0965093422284556e-07
522.25,4,1167.777520408083,97,0.4041666666666667,1167.8678965654906,-0.002505247733690327,-0.000878630818293719,-1.0361855851206655e-07
522.25,4,1167.777520408083,98,0.4083333333333333,1167.8688282784535,-0.002489914359070325,-0.0009014187943720738,-9.7562141238907e-08
522.25,4,1167.777520408083,99,0.4125,1167.8697599914165,-0.00247501548627044,-0.0009243713841003818,-9.153888363725908e-08
522.25,4,1167.777520408083,100,0.4166666666666667,1167.8706917043794,-0.002459277939289185,-0.0009470067914612188,-8.541062914449208e-08
522.25,4,1167.777520408083,101,0.42083333333333334,1167.8716234173423,-0.0024412846005406057,-0.0009687917475059443,-7.902451367865046e-08
522.25,4,1167.777520408083,102,0.425,1167.8725551303053,-0.002423015509171631,-0.0009904736573811345,-7.259465530198376e-08
522.25,4,1167.777520408083,103,0.42916666666666664,1167.8734868432682,-0.002405092485519334,-0.0010122841766177584,-6.619118147944729e-08
522.25,4,1167.777520408083,104,0.43333333333333335,1167.8744185562311,-0.0023870546200183604,-0.0010340505850427876,-5.976315352840443e-08
