Q,anchor_index,anchor_s,phase_index,loop_phase,s_value,anchor_closure_relative,matrix_frobenius_norm,B_0_0,B_0_1,B_0_2,B_0_3,B_0_4,B_0_5,B_0_6,B_0_7,B_0_8,B_1_0,B_1_1,B_1_2,B_1_3,B_1_4,B_1_5,B_1_6,B_1_7,B_1_8,B_2_0,B_2_1,B_2_2,B_2_3,B_2_4,B_2_5,B_2_6,B_2_7,B_2_8,B_3_0,B_3_1,B_3_2,B_3_3,B_3_4,B_3_5,B_3_6,B_3_7,B_3_8,B_4_0,B_4_1,B_4_2,B_4_3,B_4_4,B_4_5,B_4_6,B_4_7,B_4_8,B_5_0,B_5_1,B_5_2,B_5_3,B_5_4,B_5_5,B_5_6,B_5_7,B_5_8,B_6_0,B_6_1,B_6_2,B_6_3,B_6_4,B_6_5,B_6_6,B_6_7,B_6_8,B_7_0,B_7_1,B_7_2,B_7_3,B_7_4,B_7_5,B_7_6,B_7_7,B_7_8,B_8_0,B_8_1,B_8_2,B_8_3,B_8_4,B_8_5,B_8_6,B_8_7,B_8_8
550.0,1,666.2733537326665,33,0.1375,666.3046731771109,0.0006936852743760022,63.69591114538794,0.0,12.566222424979047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853665273734201,-3.770097390073628,12.17234450613958,0.07179994386926783,0.0,0.0,0.03589954857792355,0.0,4.36221718800552e-05,-4.36221718800552e-05,-12.17234450613958,-0.00023066257991383884,4.36221718800552e-05,0.0,0.0,2.181082872897435e-05,0.0,-0.07179994386926783,0.0,0.0,0.0,0.0,12.566222424979047,0.0,0.0,0.0,0.0,15.27330311629173,0.0,0.0,-37.71027589853565,-3.7703095166370284,0.40739242013780713,7.636561501594074,0.0,0.009279319980084749,0.00927931998008475,0.0,0.0,-0.00927931998008475,-0.40739242013780713,-0.0004427891433143094,0.004639605276038862,0.0,-15.27330311629173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566222424979047,0.0,0.00031131835311321634,0.0,0.0,0.00031131835311321634,0.0,0.0,-30.158933836488757,-3.7698667307539035,-0.5124146578593864,0.0,0.0,12.566222424979047,0.0,0.0,12.566222424979047,-3.1415556058078744,0.0,0.0
550.0,1,666.2733537326665,34,0.14166666666666666,666.305622251185,0.0006936852743760022,63.695902282263,0.0,12.566223258902966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853673198988747,-3.770097811049576,12.172343684221515,0.07179995131218496,0.0,0.0,0.035899554681772534,0.0,4.316382109825403e-05,-4.316382109825404e-05,-12.172343684221515,-0.00023083337868709186,4.316382109825404e-05,0.0,0.0,2.1581657472907594e-05,0.0,-0.07179995131218496,0.0,0.0,0.0,0.0,12.566223258902966,0.0,0.0,0.0,0.0,15.273301650884434,0.0,0.0,-37.71025375448504,-3.7703047388836812,0.40761287542902713,7.636561275691022,0.0,0.009181817647368844,0.009181817647368844,0.0,0.0,-0.009181817647368844,-0.40761287542902713,-0.00043776121279197057,0.004590854989254604,0.0,-15.273301650884434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566223258902966,0.0,0.00030804732902849584,0.0,0.0,0.00030804732902849584,0.0,0.0,-30.15893583768213,-3.769866981012856,-0.512414857242314,0.0,0.0,12.566223258902966,0.0,0.0,12.566223258902966,-3.141555814293757,0.0,0.0
550.0,1,666.2733537326665,35,0.14583333333333334,666.306571325259,0.0006936852743760022,63.695893403548396,0.0,12.56622409132926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853681124109651,-3.7700982341370333,12.172342861427337,0.07179995876409508,0.0,0.0,0.0358995607858396,0.0,4.2705877974139095e-05,-4.2705877974139095e-05,-12.172342861427337,-0.00023100673825550113,4.2705877974139095e-05,0.0,0.0,2.1352690010344704e-05,0.0,-0.07179995876409508,0.0,0.0,0.0,0.0,12.56622409132926,0.0,0.0,0.0,0.0,15.273300182216413,0.0,0.0,-37.710231585355196,-3.7702999642753077,0.4078335127302312,7.636561047247331,0.0,0.0090844020675163,0.0090844020675163,0.0,0.0,-0.0090844020675163,-0.4078335127302312,-0.0004327368765298432,0.004542148071384322,0.0,-15.273300182216413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56622409132926,0.0,0.0003047792123793608,0.0,0.0,0.0003047792123793608,0.0,0.0,-30.15893783528098,-3.769867230821475,-0.5124150566402826,0.0,0.0,12.56622409132926,0.0,0.0,12.56622409132926,-3.1415560224051977,0.0,0.0
550.0,1,666.2733537326665,36,0.15,666.3075203993332,0.0006936852743760022,63.6958842971565,0.0,12.566224901021883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8536890340144865,-3.770098686594029,12.17234202753618,0.07179996637305906,0.0,0.0,0.035899566903485114,0.0,4.225451138622982e-05,-4.225451138622982e-05,-12.17234202753618,-0.00023121628746419594,4.225451138622982e-05,0.0,0.0,2.1127010709202957e-05,0.0,-0.07179996637305906,0.0,0.0,0.0,0.0,12.566224901021883,0.0,0.0,0.0,0.0,15.273298677251091,0.0,0.0,-37.71020909975022,-3.770295242225699,0.4080563719993958,7.636560786839339,0.0,0.008988385447285537,0.008988385447285537,0.0,0.0,-0.008988385447285537,-0.4080563719993958,-0.00042777191913445856,0.004494140610631474,0.0,-15.273298677251091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566224901021883,0.0,0.0003015580281139636,0.0,0.0,0.0003015580281139636,0.0,0.0,-30.158939778323404,-3.7698674738099625,-0.5124152562124912,0.0,0.0,12.566224901021883,0.0,0.0,12.566224901021883,-3.141556224833061,0.0,0.0
550.0,1,666.2733537326665,37,0.15416666666666667,666.3084694734072,0.0006936852743760022,63.695876117207575,0.0,12.56622580247847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853697004966531,-3.7700990204266303,12.17234123849923,0.0717999733326945,0.0,0.0,0.03589957295863038,0.0,4.177660930156346e-05,-4.177660930156346e-05,-12.17234123849923,-0.00023127968308955015,4.177660930156346e-05,0.0,0.0,2.0888063936128917e-05,0.0,-0.0717999733326945,0.0,0.0,0.0,0.0,12.56622580247847,0.0,0.0,0.0,0.0,15.273297315774693,0.0,0.0,-37.71018789008609,-3.7702903081583607,0.4082702472401671,7.636560653941549,0.0,0.008886724396834703,0.008886724396834703,0.0,0.0,-0.008886724396834703,-0.4082702472401671,-0.0004225674148195118,0.004443310993572977,0.0,-15.273297315774693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56622580247847,0.0,0.00029814746814763336,0.0,0.0,0.00029814746814763336,0.0,0.0,-30.158941941578878,-3.7698677443220285,-0.512415454966311,0.0,0.0,12.56622580247847,0.0,0.0,12.56622580247847,-3.1415564502024185,0.0,0.0
550.0,1,666.2733537326665,38,0.15833333333333333,666.3094185474813,0.0006936852743760022,63.69586908119734,0.0,12.566226817365832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853705051706747,-3.7700992076924305,12.172340504852613,0.07179997949030156,0.0,0.0,0.03589957893682611,0.0,4.126589673037472e-05,-4.126589673037472e-05,-12.172340504852613,-0.0002311624826809467,4.126589673037472e-05,0.0,0.0,2.063271225963382e-05,0.0,-0.07179997949030156,0.0,0.0,0.0,0.0,12.566226817365832,0.0,0.0,0.0,0.0,15.273296131578485,0.0,0.0,-37.7101682562626,-3.77028511189683,0.4084730306063649,7.6365606786167035,0.0,0.008778084135571143,0.008778084135571143,0.0,0.0,-0.008778084135571143,-0.4084730306063649,-0.0004170666870802892,0.004388991843397443,0.0,-15.273296131578485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566226817365832,0.0,0.0002945027499755534,0.0,0.0,0.0002945027499755534,0.0,0.0,-30.158944377043568,-3.7698680488565075,-0.5124156527178448,0.0,0.0,12.566226817365832,0.0,0.0,12.566226817365832,-3.1415567039300862,0.0,0.0
550.0,1,666.2733537326665,39,0.1625,666.3103676215553,0.0006936852743760022,63.69586190726442,0.0,12.566227818495417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8537130894287985,-3.7700994127706813,12.172339764458531,0.07179998574147585,0.0,0.0,0.0358995849225004,0.0,4.0759158457321e-05,-4.0759158457321e-05,-12.172339764458531,-0.00023106722205663616,4.0759158457321e-05,0.0,0.0,2.037934764606778e-05,0.0,-0.07179998574147585,0.0,0.0,0.0,0.0,12.566227818495417,0.0,0.0,0.0,0.0,15.273294924973543,0.0,0.0,-37.71014842973463,-3.770279947377012,0.40867716647645796,7.636560683726561,0.0,0.00867028929857831,0.00867028929857831,0.0,0.0,-0.00867028929857831,-0.40867716647645796,-0.0004116018283873912,0.0043350953870337165,0.0,-15.273294924973543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566227818495417,0.0,0.0002908863927147898,0.0,0.0,0.0002908863927147898,0.0,0.0,-30.158946779492567,-3.7698683492630254,-0.5124158505671957,0.0,0.0,12.566227818495417,0.0,0.0,12.566227818495417,-3.1415569542181903,0.0,0.0
550.0,1,666.2733537326665,40,0.16666666666666666,666.3113166956294,0.0006936852743760022,63.69585465581195,0.0,12.5662288116553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8537211210188245,-3.770099627982982,12.172339020307174,0.07179999204394602,0.0,0.0,0.03589959091105379,0.0,4.025474924575405e-05,-4.025474924575406e-05,-12.172339020307174,-0.0002309844863925073,4.025474924575406e-05,0.0,0.0,2.0127147496967882e-05,0.0,-0.07179999204394602,0.0,0.0,0.0,0.0,12.5662288116553,0.0,0.0,0.0,0.0,15.273293705380052,0.0,0.0,-37.71012849511117,-3.770274801550958,0.40888204863724,7.63656067749869,0.0,0.008562989921928105,0.008562989921928105,0.0,0.0,-0.008562989921928105,-0.40888204863724,-0.000406158054368518,0.004281446646742564,0.0,-15.273293705380052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5662288116553,0.0,0.00028728665494526804,0.0,0.0,0.00028728665494526804,0.0,0.0,-30.158949162815965,-3.7698686472777174,-0.5124160484387515,0.0,0.0,12.5662288116553,0.0,0.0,12.5662288116553,-3.141557202513784,0.0,0.0
550.0,1,666.2733537326665,41,0.17083333333333334,666.3122657697035,0.0006936852743760022,63.695847438676175,0.0,12.56622980835419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853729156108832,-3.7700998388535187,12.17233827769428,0.0717999983197431,0.0,0.0,0.03589959689638141,0.0,3.9749282895606634e-05,-3.9749282895606634e-05,-12.17233827769428,-0.0002308963472612381,3.9749282895606634e-05,0.0,0.0,1.9874418750231698e-05,0.0,-0.0717999983197431,0.0,0.0,0.0,0.0,12.56622980835419,0.0,0.0,0.0,0.0,15.273292490202047,0.0,0.0,-37.71010860412217,-3.770269647160878,0.4090866313289964,7.636560675629064,0.0,0.008455465712364068,0.008455465712364068,0.0,0.0,-0.008455465712364068,-0.4090866313289964,-0.00040070465462159396,0.004227685483964377,0.0,-15.273292490202047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56622980835419,0.0,0.00028367937062009544,0.0,0.0,0.00028367937062009544,0.0,0.0,-30.158951554632214,-3.769868946352653,-0.5124162462845303,0.0,0.0,12.56622980835419,0.0,0.0,12.56622980835419,-3.1415574516941107,0.0,0.0
550.0,1,666.2733537326665,42,0.175,666.3132148437776,0.0006936852743760022,63.69584015332177,0.0,12.566230798555008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853737188677497,-3.770100058490689,12.172337531604269,0.07180000464070867,0.0,0.0,0.03589960288572876,0.0,3.924564238776908e-05,-3.924564238776908e-05,-12.172337531604269,-0.00023081892418663912,3.924564238776908e-05,0.0,0.0,1.9622602864254187e-05,0.0,-0.07180000464070867,0.0,0.0,0.0,0.0,12.566230798555008,0.0,0.0,0.0,0.0,15.273291263477507,0.0,0.0,-37.71008861438457,-3.7702645071763223,0.40929192410511006,7.6365606640370425,0.0,0.008348329920174221,0.008348329920174221,0.0,0.0,-0.008348329920174221,-0.40929192410511006,-0.0003952676098199485,0.004174118517025546,0.0,-15.273291263477507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566230798555008,0.0,0.0002800851145303299,0.0,0.0,0.0002800851145303299,0.0,0.0,-30.15895393085441,-3.7698692434772285,-0.5124164442098272,0.0,0.0,12.566230798555008,0.0,0.0,12.566230798555008,-3.141557699249843,0.0,0.0
550.0,1,666.2733537326665,43,0.17916666666666667,666.3141639178516,0.0006936852743760022,63.69583329918351,0.0,12.56623182851929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853745233717119,-3.7701002238830887,12.17233680728371,0.07180001065517776,0.0,0.0,0.03589960883542964,0.0,3.8730915547835106e-05,-3.8730915547835106e-05,-12.17233680728371,-0.00023067532730202154,3.8730915547835106e-05,0.0,0.0,1.9365243895058838e-05,0.0,-0.07180001065517776,0.0,0.0,0.0,0.0,12.56623182851929,0.0,0.0,0.0,0.0,15.273290102992627,0.0,0.0,-37.710069236095954,-3.7702592800347827,0.40949275082628234,7.636560709729281,0.0,0.008238835951675929,0.008238835951675929,0.0,0.0,-0.008238835951675929,-0.40949275082628234,-0.00038973147899566267,0.004119372479551456,0.0,-15.273290102992627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56623182851929,0.0,0.00027641173701595207,0.0,0.0,0.00027641173701595207,0.0,0.0,-30.158956402500834,-3.7698695525272674,-0.5124166413894876,0.0,0.0,12.56623182851929,0.0,0.0,12.56623182851929,-3.141557956746623,0.0,0.0
550.0,1,666.2733537326665,44,0.18333333333333332,666.3151129919257,0.0006936852743760022,63.69582717936584,0.0,12.566232926341204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853753300361807,-3.7701002967705692,12.17233612005964,0.07180001614931251,0.0,0.0,0.03589961471882831,0.0,3.8197260047939976e-05,-3.8197260047939976e-05,-12.17233612005964,-0.00023041886820808464,3.8197260047939976e-05,0.0,0.0,1.9098420760579016e-05,0.0,-0.07180001614931251,0.0,0.0,0.0,0.0,12.566232926341204,0.0,0.0,0.0,0.0,15.273289055908615,0.0,0.0,-37.71005090036087,-3.7702539040442584,0.4096859692912505,7.636560853359451,0.0,0.008125315635621666,0.008125315635621666,0.0,0.0,-0.008125315635621666,-0.4096859692912505,-0.00038402614189761756,0.004062613303332556,0.0,-15.273289055908615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566232926341204,0.0,0.0002726032699962884,0.0,0.0,0.0002726032699962884,0.0,0.0,-30.158959036992083,-3.76986988192935,-0.5124168373208878,0.0,0.0,12.566232926341204,0.0,0.0,12.566232926341204,-3.1415582312081396,0.0,0.0
550.0,1,666.2733537326665,45,0.1875,666.3160620659997,0.0006936852743760022,63.6958216561088,0.0,12.566234079255473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853761384379794,-3.770100294521118,12.172335462981348,0.07180002121964277,0.0,0.0,0.03589962054772,0.0,3.76482415528713e-05,-3.76482415528713e-05,-12.172335462981348,-0.0002300707444759286,3.76482415528713e-05,0.0,0.0,1.8823916247913735e-05,0.0,-0.07180002121964277,0.0,0.0,0.0,0.0,12.566234079255473,0.0,0.0,0.0,0.0,15.273288100716686,0.0,0.0,-37.71003341153048,-3.7702484072622804,0.409873003919125,7.636561076415571,0.0,0.008008527434321525,0.008008527434321525,0.0,0.0,-0.008008527434321525,-0.409873003919125,-0.00037818348563882514,0.00400422020988894,0.0,-15.273288100716686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566234079255473,0.0,0.00026868516021827014,0.0,0.0,0.00026868516021827014,0.0,0.0,-30.158961803694435,-3.76987022785455,-0.5124170322266648,0.0,0.0,12.566234079255473,0.0,0.0,12.566234079255473,-3.141558519442997,0.0,0.0
550.0,1,666.2733537326665,46,0.19166666666666665,666.3170111400739,0.0006936852743760022,63.69581618371312,0.0,12.566235236931776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853769470567609,-3.7701002859132173,12.172334808396975,0.0718000262505536,0.0,0.0,0.03589962637050667,0.0,3.7097875593063624e-05,-3.7097875593063624e-05,-12.172334808396975,-0.0002297148336847945,3.7097875593063624e-05,0.0,0.0,1.854873796679502e-05,0.0,-0.0718000262505536,0.0,0.0,0.0,0.0,12.566235236931776,0.0,0.0,0.0,0.0,15.273287152420325,0.0,0.0,-37.71001599224345,-3.7702428998305235,0.41005953149500435,7.636561305813198,0.0,0.007891452639590887,0.007891452639590887,0.0,0.0,-0.007891452639590887,-0.41005953149500435,-0.0003723287509908494,0.003945683812054,0.0,-15.273287152420325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566235236931776,0.0,0.00026475743161872396,0.0,0.0,0.00026475743161872396,0.0,0.0,-30.158964581825348,-3.7698705752066615,-0.5124172270340959,0.0,0.0,12.566235236931776,0.0,0.0,12.566235236931776,-3.141558808868335,0.0,0.0
550.0,1,666.2733537326665,47,0.19583333333333333,666.317960214148,0.0006936852743760022,63.69581067227928,0.0,12.566236390648506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.85377755410104,-3.7701002824202083,12.17233415188021,0.07180003130517673,0.0,0.0,0.03589963219383715,0.0,3.65486551614216e-05,-3.65486551614216e-05,-12.17233415188021,-0.00022936522565675504,3.65486551614216e-05,0.0,0.0,1.8274132387179376e-05,0.0,-0.07180003130517673,0.0,0.0,0.0,0.0,12.566236390648506,0.0,0.0,0.0,0.0,15.273286197037118,0.0,0.0,-37.70999851711708,-3.7702374015176807,0.41024644597731413,7.636561529260919,0.0,0.007774621546118501,0.007774621546118501,0.0,0.0,-0.007774621546118501,-0.41024644597731413,-0.0003664843231289396,0.003887269251536,0.0,-15.273286197037118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566236390648506,0.0,0.00026083787582415564,0.0,0.0,0.00026083787582415564,0.0,0.0,-30.158967350454695,-3.769870921369681,-0.5124174218458911,0.0,0.0,12.566236390648506,0.0,0.0,12.566236390648506,-3.1415590973037055,0.0,0.0
550.0,1,666.2733537326665,48,0.2,666.318909288222,0.0006936852743760022,63.69580519449971,0.0,12.566237547349576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8537856382917175,-3.770100274799742,12.172333497043478,0.07180003633238279,0.0,0.0,0.03589963801198503,0.0,3.599861073056104e-05,-3.599861073056104e-05,-12.172333497043478,-0.00022901059486892344,3.599861073056104e-05,0.0,0.0,1.799911476616676e-05,0.0,-0.07180003633238279,0.0,0.0,0.0,0.0,12.566237547349576,0.0,0.0,0.0,0.0,15.273285245874595,0.0,0.0,-37.70998108822609,-3.7702318967494337,0.4104330139267887,7.636561756632377,0.0,0.0076576152078503285,0.0076576152078503285,0.0,0.0,-0.0076576152078503285,-0.4104330139267887,-0.00036063254456049495,0.0038287670597307506,0.0,-15.273285245874595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566237547349576,0.0,0.0002569124369916899,0.0,0.0,0.0002569124369916899,0.0,0.0,-30.158970126246505,-3.7698712684263906,-0.512417616566084,0.0,0.0,12.566237547349576,0.0,0.0,12.566237547349576,-3.1415593864851243,0.0,0.0
550.0,1,666.2733537326665,49,0.20416666666666666,666.3198583622961,0.0006936852743760022,63.69579944355447,0.0,12.566238680508903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853793724251947,-3.7701003011555945,12.172332827790484,0.07180004154978122,0.0,0.0,0.03589964385797171,0.0,3.545486010571148e-05,-3.545486010571148e-05,-12.172332827790484,-0.00022869700292367135,3.545486010571148e-05,0.0,0.0,1.772724393128335e-05,0.0,-0.07180004154978122,0.0,0.0,0.0,0.0,12.566238680508903,0.0,0.0,0.0,0.0,15.273284251139724,0.0,0.0,-37.70996325713259,-3.77022644072951,0.4106226012570875,7.6365619479109474,0.0,0.007541947675663642,0.007541947675663642,0.0,0.0,-0.007541947675663642,-0.4106226012570875,-0.00035483657683877735,0.0037709342461043085,0.0,-15.273284251139724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566238680508903,0.0,0.0002530319125931632,0.0,0.0,0.0002530319125931632,0.0,0.0,-30.158972845543133,-3.769871608420685,-0.5124178119287817,0.0,0.0,12.566238680508903,0.0,0.0,12.566238680508903,-3.14155966978093,0.0,0.0
550.0,1,666.2733537326665,50,0.20833333333333334,666.3208074363702,0.0006936852743760022,63.69579439474778,0.0,12.56623987394876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853801805735261,-3.7701002405248016,12.172332195441271,0.07180004626524344,0.0,0.0,0.03589964962520779,0.0,3.489499216084792e-05,-3.489499216084792e-05,-12.172332195441271,-0.0002282783401741191,3.489499216084792e-05,0.0,0.0,1.7447314554938128e-05,0.0,-0.07180004626524344,0.0,0.0,0.0,0.0,12.56623987394876,0.0,0.0,0.0,0.0,15.273283364757969,0.0,0.0,-37.709946452496524,-3.7702208598661393,0.4108044597306447,7.636562229998817,0.0,0.00742285180868513,0.00742285180868513,0.0,0.0,-0.00742285180868513,-0.4108044597306447,-0.0003488976815117475,0.0037113872902980443,0.0,-15.273283364757969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56623987394876,0.0,0.0002490363616253087,0.0,0.0,0.0002490363616253087,0.0,0.0,-30.15897570950248,-3.769871966493762,-0.5124180055408434,0.0,0.0,12.56623987394876,0.0,0.0,12.56623987394876,-3.141559968147131,0.0,0.0
550.0,1,666.2733537326665,51,0.2125,666.3217565104443,0.0006936852743760022,63.69579070384142,0.0,12.566241184149602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853809879076911,-3.7701000115118104,12.172331634485005,0.07180005001268507,0.0,0.0,0.035899655242011885,0.0,3.430388984240616e-05,-3.430388984240616e-05,-12.172331634485005,-0.00022765626692965784,3.430388984240616e-05,0.0,0.0,1.7151768259002096e-05,0.0,-0.07180005001268507,0.0,0.0,0.0,0.0,12.566241184149602,0.0,0.0,0.0,0.0,15.273282688787567,0.0,0.0,-37.709931634515975,-3.7702150370234513,0.41097136938615114,7.63656268824871,0.0,0.007297112004734444,0.007297112004734444,0.0,0.0,-0.007297112004734444,-0.41097136938615114,-0.0003426817785709227,0.003648518422842757,0.0,-15.273282688787567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566241184149602,0.0,0.00024481789830037363,0.0,0.0,0.00024481789830037363,0.0,0.0,-30.158978853667744,-3.7698723595859835,-0.5124181957999873,0.0,0.0,12.566241184149602,0.0,0.0,12.566241184149602,-3.141560295704123,0.0,0.0
550.0,1,666.2733537326665,52,0.21666666666666667,666.3227055845183,0.0006936852743760022,63.69578702545708,0.0,12.566242495428227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853817952587027,-3.770099780994614,12.172331074146632,0.07180005374676321,0.0,0.0,0.035899660855213046,0.0,3.3712492100673136e-05,-3.3712492100673136e-05,-12.172331074146632,-0.00022703236614579685,3.3712492100673136e-05,0.0,0.0,1.6856074192740753e-05,0.0,-0.07180005374676321,0.0,0.0,0.0,0.0,12.566242495428227,0.0,0.0,0.0,0.0,15.273282013648577,0.0,0.0,-37.709916832800566,-3.7702092118755477,0.4111381511525677,7.636563147569054,0.0,0.007171309384426369,0.007171309384426369,0.0,0.0,-0.007171309384426369,-0.4111381511525677,-0.00033646324707942686,0.003585618134726246,0.0,-15.273282013648577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566242495428227,0.0,0.00024059732394080067,0.0,0.0,0.00024059732394080067,0.0,0.0,-30.158982000420842,-3.76987275299995,-0.5124183860003622,0.0,0.0,12.566242495428227,0.0,0.0,12.566242495428227,-3.1415606235304985,0.0,0.0
550.0,1,666.2733537326665,53,0.22083333333333333,666.3236546585924,0.0006936852743760022,63.695783191872806,0.0,12.566243793173554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853826026307317,-3.7700995698454207,12.172330505655305,0.07180005758653508,0.0,0.0,0.03589966648259697,0.0,3.312473616605283e-05,-3.312473616605283e-05,-12.172330505655305,-0.00022643189335473993,3.312473616605283e-05,0.0,0.0,1.6562200932110717e-05,0.0,-0.07180005758653508,0.0,0.0,0.0,0.0,12.566243793173554,0.0,0.0,0.0,0.0,15.273281313239359,0.0,0.0,-37.70990180282978,-3.7702034149862165,0.4113066356282694,7.636563586029761,0.0,0.00704628145013962,0.00704628145013962,0.0,0.0,-0.00704628145013962,-0.4113066356282694,-0.00033027703415053973,0.0035231051687897312,0.0,-15.273281313239359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566243793173554,0.0,0.00023640273733412068,0.0,0.0,0.00023640273733412068,0.0,0.0,-30.15898511469776,-3.769873142353293,-0.5124185765319259,0.0,0.0,12.566243793173554,0.0,0.0,12.566243793173554,-3.141560947973412,0.0,0.0
550.0,1,666.2733537326665,54,0.225,666.3246037326664,0.0006936852743760022,63.69577942026263,0.0,12.566245096289597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853834100109945,-3.7700993510444394,12.17232994037122,0.07180006137788099,0.0,0.0,0.035899672101111335,0.0,3.2535530124841465e-05,-3.2535530124841465e-05,-12.17232994037122,-0.0002258221575606509,3.2535530124841465e-05,0.0,0.0,1.6267602571680556e-05,0.0,-0.07180006137788099,0.0,0.0,0.0,0.0,12.566245096289597,0.0,0.0,0.0,0.0,15.273280621363973,0.0,0.0,-37.709886861293086,-3.77019760683307,0.4114744513263254,7.636564032020978,0.0,0.006920945083128151,0.006920945083128151,0.0,0.0,-0.006920945083128151,-0.4114744513263254,-0.0003240779461909851,0.0034604379765981763,0.0,-15.273280621363973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566245096289597,0.0,0.00023219779909225747,0.0,0.0,0.00023219779909225747,0.0,0.0,-30.158988241864737,-3.7698735333159847,-0.5124187668884402,0.0,0.0,12.566245096289597,0.0,0.0,12.566245096289597,-3.1415612737589647,0.0,0.0
550.0,1,666.2733537326665,55,0.22916666666666666,666.3255528067406,0.0006936852743760022,63.69577555488879,0.0,12.566246391869845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853842177584153,-3.7700991437509384,12.17232936995397,0.07180006523177279,0.0,0.0,0.035899677729369014,0.0,3.194824725668723e-05,-3.194824725668723e-05,-12.17232936995397,-0.00022522618998497857,3.194824725668723e-05,0.0,0.0,1.597396571759286e-05,0.0,-0.07180006523177279,0.0,0.0,0.0,0.0,12.566246391869845,0.0,0.0,0.0,0.0,15.273279913762783,0.0,0.0,-37.70987177698476,-3.7701918133842973,0.41164336089876674,7.636564465569511,0.0,0.006796017824362083,0.006796017824362083,0.0,0.0,-0.006796017824362083,-0.41164336089876674,-0.00031789582334379815,0.003397975321472036,0.0,-15.273279913762783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566246391869845,0.0,0.00022800658329048183,0.0,0.0,0.00022800658329048183,0.0,0.0,-30.158991350948376,-3.7698739220169672,-0.5124189575095882,0.0,0.0,12.566246391869845,0.0,0.0,12.566246391869845,-3.1415615976604636,0.0,0.0
